title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Facilitating an evolving service user involvement group for people with dementia: what can we learn?,"['Jocelyne Kenny', 'Ian Asquith', 'Reinhard Guss[...]', 'Chris Norris']","Purpose – The purpose of this paper is to demonstrate how service user involvement for people living with a diagnosis of dementia can contribute to innovate ways of training and educating a skilled healthcare workforce. Design/methodology/approach – The paper uses a case study approach, including interviews observations and reflections from facilitators and members of a service user group for people living with dementia in a recovery-based older adult service in East Kent, UK. In total, 11 people were involved in this study: five people are living with a diagnosis of dementia, two are clinical psychologists, two are trainee clinical psychologists and two are placement year psychology undergraduates. Findings – The paper shows how service user involvement groups can enable people with dementia to train a wide range of healthcare professionals in different areas, from the perspective of people living with dementia and healthcare professionals. It also reflects on the challenges that can arise through working with patients in a more collegiate way. Originality/value – This paper demonstrates that people with dementia can be involved in the training of healthcare professionals in innovative ways. It therefore suggests new ways of working with people with dementia to develop staff skills.",Article,6 , Journal of Mental Health Training,Oct 21,0,"
Request full-text",5,3,54
CO-CONSTRUCTED TRANSNATIONAL LEARNING IN POSTGRADUATE RESEARCH SUPERVISION: EXPLORING ISSUES OF POWER AND TRUST,"['Rachel Martin', 'Mark Price']","This paper considers the challenges and affordances relating to shifts in supervisory encounters arising from the COVID-19 pandemic, within a transnational postgraduate student-tutor supervisory relationship. It explores particularly the co-constructional nature of transnational learning, reflecting on issues of power and trust, from masters to doctoral research in education practice. Rachel and Mark worked together in a student-supervisor relationship, firstly on the MA Education and then on the Doctorate in Education (EdD) programmes, jointly offered by the Mauritius Institute of Education and the University of Brighton, UK. Rachel's research considers narrative and autoethnographic inquiry into educational professionalism, agency and becoming and parallels Mark's own research interest and experience. Our reflections were developed through a series of email exchanges and online discussions, theorised through meta-reflection and analysis. Informed by postcolonial perspectives, the paper notes that the complexity and inequalities of power distribution in such a transnational supervisory relationship are likely to be compounded through shifts to online only encounters. A call for a more rigorous exploration into this aspect of postgraduate research supervision is made, particularly in the context of international and transnational provision.",Article,,,Oct 21,0,"
Download",0,6,547
Can I Get a Witness? Psychoanalysis and the Gorgon Gaze,['Wanda Canton'],"This paper responds to Cavarero’s Horrorism. Using the contemporary example of ISIS, I argue psychoanalysis enables us to reconsider the binarist categories of 'victim' and 'perpetrator' in violence. Considering the Lacanian Mirror through the infamous and grisly myth of Medusa, the ISIS horrorist forces witnesses to confront their own intolerable reflections, demonstrating that the other is always closer to home.",Conference Paper,,,Oct 14,0,"
Request full-text",0,,0
Spoken poetry at the border of trauma,['Wanda Canton'],,Article,9 , Journal of Psychosocial Studies,,0,"
Request full-text",0,0,14
Methodologically materialising hate: Incorporating participatory design methods within qualitative research on crime and victimisation,"['Cally Gatehouse', 'James Pickles']","The use of ‘design’ within qualitative research on crime and victimisation, and within the social disciplines more generally, has seen very little commentary or discussion. ‘Design’ is referred to throughout as the professional and scholarly practice rather than the ‘research design’, that is, the practical plan for the methods used to generate data. Design in this former sense has historically drawn on both arts and engineering to give form to garments, products and visual communication. This article presents a case study, followed by a reflective discussion, of a research project in which research through design methods were used to construct two focus groups involving lesbian, gay, bisexual and transgender young people and police liaison officers as part of a hate crime project. Participants were asked to design reporting devices that would respond to hateful behaviour. Through the design process, participants materialised their own experiences of hate and embodied emotional responses to those experiences. The authors argue that there are methodological, ideological and practical benefits for incorporating research through design methods within qualitative research on crime and victimisation. Design offers a way of critically and creatively reimagining how research methods are understood and utilised, challenging how criminological methodologies traditionally operate.",Article,1 , Methodological Innovations Online,Oct 8,1,"
Download",0,0,21
Reforming Prohibition and Preventing Harm - Dissertation,['Liam de Groot'],"This Dissertation delves into the social and political attitudes surrounding psychoactive substances and how it has dictated 'drug' policy within the western sphere over the last century. Within, I hope to present the lack of understanding held by our current legal system towards psychoactive substances and how the health and freedoms of individuals are at jeopardy under prohibitions rule. Whilst a pilot for future research, the purpose of this Dissertation is to bring forward the mounting evidence in favour of full legalisation of psychoactive substances. Full legalisation can seem extreme in many disciplines but from a harm reductionist perspective, as well as a critical criminological one, it is the most progressive. Done with the right guidance, care and educated expert input we can understand everyone's subjective reasons for medicating; be it self-medicating in the form of recreational use or access to indispensable medicines for medicinal use. In doing so, we can aim to increase the health and freedom of humankind and reduce the criminalisation of otherwise law abiding citizens.",Research,,,Oct 8,0,"
Download",0,0,22
A Huge Gulf: Demand and Supply for Immigration Legal Advice in London,"['Jo Wilding', 'Maureen Mguni', 'Travis Van Isacker']","Report on demand for and supply of immigration advice in London, funded by Paul Hamlyn Foundation on behalf of the Justice Together Initiative.",Technical Report,,,Oct 4,0,"
Download",0,0,4
"COVID-19 lockdown and mental health: Exploring triggers of mental health distress among women in the Copperbelt province, Zambia","['Mathew Nyashanu', 'Thamary Karonga', 'Gemma North[...]', 'Wendy Nyashanu']","More than 60,000 deaths from COVID-19 had been confirmed as of the 1st of August 2020. Concerns about physical and psychological wellbeing had increased across the world with women disproportionately being affected. This research was set to explore the triggers of mental health distress among women during COVID-19 lockdown. The research study utilized a qualitative descriptive approach. Forty (N = 40) women were recruited to take part in the research study. A one to one semi structured interview schedule was used to collect data. NVivo Version 11, QSR International Pty was utilized to organize data for analysis. Content analysis was used to identify, describe, and make inferences about the qualitative data generated. Findings from new interviews were compared for consensus and disagreement. Categories were then collapsed and analyzed into clusters from which concepts and themes were developed. The research study found that the triggers for mental health distress among the research participants included domestic violence, loss of employment, stress of managing children indoors, fear of COVID-19 infection, loneliness and poor access to health services. There is need to consider radical sensitive approaches in preventing triggers of mental health distress among women.",Article,1 , International Journal of Mental Health,,0,"
Download",0,0,24
‘There Is no Home Office Definition of Knife Crime’,"['Elaine Williams', 'Peter Squires']","Knife violence has become a topic of great urgency in British society, politics and culture. Hardly a day goes by without further news of brutal stabbings and tragic violence. Yet despite the current preoccupation with ‘knife crime’, stretching back some two decades, a peak in knife violence around 2007, and a resurgence in the problem ten years later, with relatively few exceptions, there has been surprisingly little detailed criminological attention given to it. Although the problem is treated as a matter of fact, a largely self-explanatory label, many commentators have repeatedly acknowledged the difficulty in establishing a consistent, workable and evidence-based definition of ‘knife crime’. What we call ‘knife crime’ consists of a range of different offences and, as our timeline shows, a ‘knife enabled’ code first entered police crime recording in 2001 but it was only in 2011 that year on year comparable knife crime data became available. Subsequently, the inclusion of ‘aggravated’ knife possession offences in the knife crime figures (themselves subject to police activity rates), has further complicated attempts to clarify ‘knife crime’ trends. Yet fears and concerns about knife crime have always been driven by more than just the numbers, such as: the state of youth, urban safety, ‘dangerous others’, even though more than half of contemporary knife violence is inflicted by adults and much of it occurs in more ‘domestic’ contexts. In this chapter we examine both the scale and nature of contemporary knife-enabled violence, and ask to what extent ‘knife crime’ can be defined and understood as a distinct category of offending. In recognising the contradictions and challenges here we begin to outline a framework for a new understanding of knife crime, i
… Read more",Chapter,,,Oct 3,0,"
Request full-text",0,0,11
The ‘Knife Crime Industry’: Knife Fetish and the Commodification of Violence Prevention,"['Elaine Williams', 'Peter Squires']","Knife crime became a priority issue in criminal justice practice and youth policy from 2009 onwards and directed funding supported an increasing amount of targeted knife crime prevention work and organisations dedicated to knife crime intervention. Since then, there has been a great deal of innovation in the sector and it is now possible to find companies providing anti-knife crime posters, t-shirts, stickers, magnets, educational packs, assemblies, teaching resources, knife deposit boxes and much more. Sometimes these are sponsored or associated with particularly fashionable market brands, celebrities or sports stars. The scale of services and products marketed through this crime label accumulate to what we define, following critiques developed around ‘gang interventions’ as a ‘knife crime industry’, with a cross-sector network of influential professionals who benefit from an individualistic and fetishised commodification of the label. Analysing online discourse within this industry, this chapter considers how the meaning of knife crime is constituted and constitutive of this market and profoundly self-fulfilling. We explore the implications of these developments in our broader response to child-on-child violence.",Chapter,,,,0,"
Request full-text",0,0,10
"A Prelude to ‘Knife Crime’: Gangs, Weapons and the ‘Macpherson Effect’","['Elaine Williams', 'Peter Squires']","Drawing upon the critical conjunctural analysis in Policing the Crisis (Hall et al., Policing the crisis: Mugging, the state, and law and order, Macmillan, 1978) this chapter considers the context in which a distinct mobilisation towards ‘knife crime’ (following ‘mugging’ as the new ‘black crime’) occurred, before the label was publicly defined. Contextualising this moment within the politics of a New Labour government from 1997, we consider how the contradictions of an authoritarian social democracy re-articulated the law and order society through a focus on ‘youth crime’ and anti-social behaviour. The publication of the Macpherson report and the official recognition of institutional racism within the Metropolitan Police is a significant cultural moment—the ‘Macpherson effect’—that characterises this period. Existing racialised discourses of ‘gun culture’ and ‘gang culture’ already provided justifications for robust and proactive policing strategies at the turn of the twenty-first century, but the post-Macpherson mobilisation towards ‘knife crime’ (anticipated in the 1997 Knives Act) is a particular development that is often overlooked. The introduction of the ‘knife enabled’ crime recording feature code in 2001 fundamentally changed the way crimes were categorised and reported, culminating in the problematic public definition of ‘knife crime’ as we understand it today. The interaction of events that lead to this moment will be analysed here to establish, again drawing upon Policing the Crisis, a pre-history of the label and its constitution.",Chapter,,,,0,"
Request full-text",0,0,2
A Joined-Up Approach to Sustainable Violence Prevention?,"['Elaine Williams', 'Peter Squires']","With ‘knife crime’ returning to the headlines from 2015 onwards the limitations of existing enforcement-led interventions of recent years became profoundly exposed. More than this, the impact of proactive policing upon youth and communities, especially BAME communities, with periodic roll-outs of stop and search policy, appeared to further alienate many, diminishing trust and confidence, and convincing many young people that knife carrying could offer a degree of protection. In response, especially following the much heralded success of the Strathclyde Community Initiative to Reduce Violence (CIRV) and Boston’s successful gang strategy ‘Operation Ceasefire’ in the USA, a range of international commentators have begun urging the adoption of more ‘joined up’ ‘public health’ approaches to violence. Such strategies have combined with recent WHO advocacy favouring public health, ecological or evidence-led and ‘epidemiological’, models of violence prevention, seeking to rebalance the strategies aimed at addressing knife-involved violence. But a public health violence strategy involves much more than just giving doctors and clinicians the lead, and in the chapter we raise some of the issues. Nevertheless the optimism and popularity of ‘public health’ in violence reduction has entailed a significant shift in knife crime discourse, although it has not been plain sailing—despite much talk, there is little apparent agreement on what a sustainable violence reduction strategy might actually look like as well as questions about the willingness of government—especially in austerity—to adequately fund it. The issue of mandatory A&E reporting of weapon assault injuries to the police has also divided opinion.",Chapter,,,Oct 2,0,"
Request full-text",0,0,3
A Moral Panic: The ‘War on Knife Crime’,"['Elaine Williams', 'Peter Squires']","The moral panic concerning young people and knives reached a peak in 2007 and 2008 as news media reported a spike in child knife homicides. The culmination of public pressure and politicisation set the scene for a significant expansion of police powers and related enforcement activity, a renewed commitment to stop and search, a major roll-out of Tasers to front-line police, new legislation, new offences, enhanced sentencing, and new criminal orders. The persistent criminalisation and ‘othering’ of Black youth during this moment very much mirrors the response to ‘mugging’ in the 1970s; a politics of law and order used to re-establish political authority in the midst of economic crisis. This chapter considers how the uncertainties following the global banking crisis in the 2000s, and the contrived politics of austerity which followed, established the foundations for a more authoritarian and disciplinary public policy regime. Here we situate the political focus on ‘knife crime’ in this moment as one amongst a number of important political shifts during a temporary rupture in the maintenance of political authority. This chapter follows the ‘knife crime’ chronology and narrative up to the present, including its return to the headlines around 2015, finally drawing attention to the interaction between the extension of police powers and the political uncertainty during and after Britain’s Brexit referendum and the Covid ‘lockdowns’ which followed.",Chapter,,,,0,"
Request full-text",0,0,79
"Book review: Gender Identity, Sexual Orientation, and Sexual Assault: Challenging the Myths",['James Pickles'],,Article,9 , International Review of Victimology,Sep 24,0,"
Download",0,0,5
Why Pavlov's dogs still matter,['Matthew Adams'],,Chapter,,,Sep 22,0,"
Request full-text",0,0,9
Heartbreaking losses in real places,['Matthew Adams'],,Chapter,,,,0,"
Request full-text",0,0,1
Eating animals in the Anthropocene,['Matthew Adams'],,Chapter,,,,0,"
Request full-text",0,0,2
The Legal Aid Market: Challenges for Publicly Funded Immigration and Asylum Legal Representation,['Jo Wilding'],,Book,,,Sep 21,0,"
Request full-text",0,0,3
Social Welfare and Asylum Legal Aid: A complex system view of provider survival pre- and post-pandemic,['Jo Wilding'],,Article,,,,0,"
Request full-text",0,,0
Peer support groups for parent-carers of children with attention deficit hyperactivity disorder: the importance of solidarity as care,"['Orly Klein', 'Carl Walker', 'Kim Aumann[...]', 'Jenny Terry']","Parent-carers of children with complex needs often lead lives impacted by challenging constellations of disadvantage and can become enmeshed in complex and contradictory tapestries of care structures and relations. Against a backdrop of financial austerity and under-resourced or exclusionary service practices, peer support groups may become increasingly important and confer valuable benefits not available elsewhere. This article focuses on one such group developed for parent-carers of children diagnosed with attention deficit hyperactivity disorder, and reports on semi-structured interviews with 13 parent-carers. Drawing upon Pols’ empirical ethics of care, we nuance and detail the care that emerged in these settings, highlighting the material and relational practices that developed. We conclude that peer support groups can offer new and vital possibilities, re-situating participants from individualised positions of burden, isolation and social exclusion to confident, positive, active connectedness, by means of an affective and effective relational process we call ‘solidarity-as-care’.",Article,9 , Disability & Society,Sep 13,0,"
Request full-text",5,3,37
Building Spaces for Controversial Public Engagement – Exploring and Challenging Democratic Deficits in NHS Marketization,"['Carl Walker', 'Kepa Artaraz', 'Mary Darking[...]', 'Anna Zoli']","The Brighton Citizen's Health Services Survey (BCHSS) was developed to explore and potentially challenge how knowledge is used and by whom in the production of local health commissioning institutions and relations. Through the creation of an ‘animating set of questions’, it sought to open up spaces through which to make visible some of the ways of knowing and valuing the NHS and health services that had been minimised through the commensuration practices of post-2012 public engagement. In this way there was a clear agenda to facilitate a form of knowledge democratisation which opened up and validated different 'health publics’, in order to explore and broaden participative engagement opportunities. The paper provides an account of the project. It considers the theoretical and methodological underpinnings of this example of ‘evidence-based activism’, reflects on the impact of the project on local commissioning and considers the range of controversies that arose as a result of the work. It explores the way that research straddling the boundary between academic inquiry and political activism speaks to the many issues that are prevalent in the changing HE sector as well as NHS privatisation, health commissioning and public sector cuts.",Article,8 , Journal of Social and Political Psychology,,0,"
Download",5,5,116
A death in the family: Citizens' experiences of changing healthcare commissioning practices in South East England,"['Rebecca Graber', 'Anna Zoli', 'Carl Walker', 'Kepa Artaraz']","The Brighton Citizens Health Services Survey was an academic activism project to identify and understand citizens' perceptions of and responses to healthcare commissioning practices. Significant legislated changes to the National Health System (NHS) across England have increased marketisation in healthcare provision, yet little research has explored the psychological dimensions of this shifting context and its community impact. Taking a community psychological perspective to social policy, we aimed to understand lay citizens' lived experience of changes in healthcare commissioning and provision. Thematic analysis of 379 free‐text responses yielded two thematic clusters. Cluster 1 describes the lived experience of citizens considering reforms to the NHS, depicting grief, mortality and fear in uncertainty. Cluster 2 explores where these affective responses may derive from by detailing conceptualisations of the NHS in the lived experience, describing how the NHS was experienced as a complex and embodied phenomenological object. Findings suggest people relate affectively to local commissioning practices, feeling a sense of loss when facing the degradation of ‘their’ NHS. We argue that an affective relational perspective centres important questions of silencing, voice‐giving, meaningful engagement and ways of knowing that in turn impact the landscape of community health.",Article,0 , Journal of Community & Applied Social Psychology,,0,"
Download",1,1,40
Communicating Vegan Utopias: The Counterfactual Construction of Human-animal Futures,['Matthew Adams'],"Industrialized animal agriculture reveals human-animal relations defined by routinized, institutionalized violence on a staggering scale. Despite greater public recognition of these issues, consumption of meat and other products from industrially processed animals continues to rise globally. This article responds to an ongoing need to consider unexplored sites in research addressing challenges to “meat culture” and the promotion of alternatives. To this end, it examines the film Carnage, about a future vegan utopia, as a distinctive artistic intervention. It is analyzed as a unique example of the construction of counterfactual futures – the practice of imagining the potential impact of hypothetical events on future scenarios. It is claimed that Carnage reflects potential advances in effective animal advocacy, and further innovation in artistic, cultural and methodological interventions that can enliven campaigning repertoires of rhetorical strategies, discursive and narrative frames.",Article,1 , Environmental Communication A Journal of Nature and Culture,Aug 27,0,"
Download",0,0,27
Deliberation on Childhood Vaccination in Canada: Public Input on Ethical Trade-Offs in Vaccination Policy,"[""Kieran C O'Doherty"", 'Sara E Crann', 'Lucie Marisa Bucci[...]', 'Don Willison']","Background Policy decisions about childhood vaccination require consideration of multiple, sometimes conflicting, public health and ethical imperatives. Examples of these decisions are whether vaccination should be mandatory and, if so, whether to allow for non-medical exemptions. In this article we argue that these policy decisions go beyond typical public health mandates and therefore require democratic input. Methods We report on the design, implementation, and results of a deliberative public forum convened over four days in Ontario, Canada, on the topic of childhood vaccination. Results 25 participants completed all four days of deliberation and collectively developed 20 policy recommendations on issues relating to mandatory vaccinations and exemptions, communication about vaccines and vaccination, and AEFI (adverse events following immunization) compensation and reporting. Notable recommendations include unanimous support for mandatory childhood vaccination in Ontario, the need for broad educational communication about vaccination, and the development of a no-fault compensation scheme for AEFIs. There was persistent disagreement among deliberants about the form of exemptions from vaccination (conscience, religious beliefs) that should be permissible, as well as appropriate consequences if parents do not vaccinate their children. Conclusions We conclude that conducting deliberative democratic processes on topics that are polarizing and controversial is viable and should be further developed and implemented to support democratically legitimate and trustworthy policy about childhood vaccination.",Article,1 , AJOB Empirical Bioethics,Aug 12,1,"
Download",0,2,41
Children’s sleepiness facilitates the effect of vicarious learning on the development of fear,"['Gemma Reynolds', 'Donna Leigh Ewing']","A substantial body of research demonstrates the importance of sleep for emotional processing and learning as well as the association between sleep problems and heightened anxiety. However, there is currently no research exploring the impact of sleepiness on vicariously learned fear responses. Experiment 1 (N = 38) first demonstrated no effect of trait or state sleepiness on children’s (7–11 years of age) subjective ratings of fear. Experiment 2 (N = 42) and Experiment 3 (N = 46) used an established vicarious learning paradigm to demonstrate that trait sleepiness facilitated vicariously acquired avoidance preferences for animals paired with fearful faces (fear-paired animals), whereas state sleepiness facilitated children’s fear cognitions and attentional bias toward fear-paired animals. This study is the first to demonstrate the role of state and trait sleepiness in moderating vicarious fear learning in children.",Article,1 , Journal of Experimental Child Psychology,Aug 1,0,"
Request full-text",1,0,13
Gender: In World Perspective 4 th Edition by Raewyn Connell – Book Review by James Pickles,['James Pickles'],"The fourth edition of Gender: In World Perspective is a concise volume in the Short Introductions’ series, and one that many in the field of gender studies will find compliments their library shelf. Comprised of eight chapters, this introductory text explores the historic development and contemporary thinking relating to gender and its relational components in different contexts across the globe. Whilst modelling the same layout as the third edition, this fourth edition provides new case studies to demonstrate everyday manifestations of gender and revises the analytical treatment of politics, environmental issues, and embodiment to bring all chapters up to date. This edition renews its efforts to be as diverse as possible, drawing on often overlooked gender research and theory from outside of Western Europe, to places such as Finland, Chile, Australia, South Africa, Indonesia, and Japan. Although touting itself as an introduction to academic perspectives on gender, this book is very comprehensive in its scope and covers the social, economic, political, relational, and global dimensions of gender theories. Due to the level of comprehension over such a short book it may be convoluted for lay audiences or those who are new to philosophies and social theories of gender. Indeed, this is no ‘easy-read’ overview of gender scholarship. Personally, I would recommend this to undergraduate students in their final years of university or postgraduate students who wish to specialise in gender research over those who are new to gender theory. This article is protected by copyright. All rights reserved.",Article,1 , Gender Work and Organization,Jul 23,0,"
Request full-text",0,0,1
Mens Sana In Corpore Sano? A sound mind in a healthy body: Analysing the benefits of physical exercise on the mental health and/or emotional wellbeing of people over 25 (MA thesis),['A. Carretero-Resino'],The impact of physical exercise and psychological/mental wellbeing in adults.,Thesis,,,Jul 14,0,"
Download",0,0,7
Find the right position! Blog entry supporting the work of the Right Here! project targetting the mental wellbeing of young people in Brighton & Hove.,['A. Carretero-Resino'],,Cover Page,,,Jul 14,0,"
Download",0,,0
Mothering Bodies in Unloving Institutions,"['Louise Phillips', 'Helen Johnson', 'Sarah Misra', 'Agli Zavros-Orr']","Four mothers in academia collaboratively story their lived encounters, bringing differing identities, circumstances and experiences of collective exhaustion. They do this by creatively writing lived experiences, sharing these with each other, holding and feeling these lived encounters over time then creatively responding back with gifted crafted words and imagery. Reflection on these gifts and how they bring new insight to lived experiences create collated multi-vocal biographies. Through their collective arts-based poetic and visual inquiry, they see reflections and diffractions in each other’s lived stories that metaphorically provoke understandings of the pain swept into the unforgiving corners of cold, unloving universities. This work is creative resistance: to write from the body gives pearls of pleasure and joy in unloving institutions.",Chapter,,,Jun 11,0,"
Request full-text",0,0,13
Intersections between spoken word in the UK and US,"['Helen Johnson', 'Jacob Sam-La Rose']",,Chapter,,,,0,"
Request full-text",0,,0
Exploring the Lived Experience of People with Dementia Through Interpretative Phenomenological Analysis,['Helen Johnson'],"Dementia is arguably one of the biggest challenges facing society today, impacting millions of people worldwide. Nonetheless, there is only a relatively small body of research exploring what it is like to live with dementia from the perspectives of people who have this condition. This is partly because of the (implicit or explicit) belief that people with dementia lack insight into their condition and cannot talk about their experiences clearly. In this article, I argue that such beliefs are typically both erroneous and unhelpful, and that there is great value in seeking to illuminate the lived experiences of people with dementia. I present an interpretative phenomenological analysis of data from semi-structured interviews with six participants who had moderate dementia. I elicit five themes from this analytic process, and discuss the three most prominent here: Awareness and understanding of dementia, clarity and confusion, and social support and relationships. I mobilise these themes to narrate the lived experiences of people with dementia, demonstrating their awareness both of the difficulties presented by dementia and of the negative perceptions of others.",Article,6 , Qualitative Report,,0,"
Download",8,4,30
