title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Flipping the Classroom: exploring the effects of a flipped approach on knowledge gain and student perceptions within a neuroanatomy near-peer teaching programme.,"['Deepika Anbu', 'December R. Payne', 'William Berry[...]', 'Scott Border']",,Presentation,,,,0,"
Request file",0,,1
Age-Optimal Transmission Policy with HARQ for Freshness-Critical Vehicular Status Updates in Space-Air-Ground Integrated Networks,"['Ying Wang', 'Shaohua Wu', 'Jian Jiao[...]', 'Qinyu Zhang']","In this paper, we investigate the freshness of the vehicular status updates in space-air-ground integrated networks (SAGIN), where the status updates are generated by sampling a fixed-rate dynamic Markov process and delivered to the monitor over an unreliable channel instantaneously. The age of information (AoI) is adopted to capture the timeliness of the status updates. Two Hybrid Automatic Repeat Request (HARQ) schemes, namely, classical HARQ scheme and incremental redundancy HARQ (IR-HARQ) scheme, are taken into consideration to combat the errors occurred in the transmission. In this setting, once an update is not decoded successfully, one should carefully decide how to schedule the updates for optimizing the AoI. Especially, differential encoding scheme is introduced in the considered system to exploit the temporal correlations of the source. By differential encoding, each update can be actual or differential, based on the differential encoding level. To minimize the long-term average age, we formulate a Markov Decision Process (MDP), and prove that the optimal transmission policies for classical HARQ scheme and IR-HARQ scheme behave differently in threshold structures. Further, we jointly optimize the codeword length, differential encoding level and retransmission times to minimize the AoI. The performance comparison shows the advantages of IR-HARQ scheme over classical HARQ scheme from the age perspective.",Article,0 , IEEE Internet of Things Journal,,0,"
Request full-text",0,0,20
Association between perception of community environment and physical activity in residents in Suzhou,"['Y J Hua', 'Y Lu', 'L C Wang[...]', 'Lin Li']","Objective: To estimate physical activity level in residents in Suzhou and explore the association between community environment and physical activity level in local residents. Methods: Through multistage stratified random sampling, residents aged 25-64 years in Suzhou were surveyed by face-to face interview in 2017. Physical activity levels were assessed by the international physical activity questionnaire-long version (IPAQ-L). Perceptions of community environment were assessed by Neighborhood Environment Walkability Scale-Abbreviated (NEWS-A). Results: Among the local residents surveyed in Suzhou,the median of weekly total physical activity level was 3 610.42 MET-min/w. The level of occupational physical activity was higher than that of transportation, household and leisure-time related physical activity levels. After controlling for socio-demographic factors, public service access was negatively associated with the overall physical activity level (OR=0.522,95%CI:0.329-0.830), land-use mix-diversity was negatively associated with the level of occupational physical activity level (OR=0.701,95%CI: 0.492-0.999), infrastructure of walk and cycle ways was positively associated with occupational physical activity level (OR=1.603,95%CI:1.004-2.559); traffic hazards were negatively associated with the transportation physical activity level (OR=0.642,95%CI: 0.416-0.990); residential building density was positively associated with leisure-time physical activity level (OR=1.001,95%CI: 1.000-1.002), and the perceptions level of community environment were positively associated with the occupational, transportation, household and overall physical activity levels (OR=1.889,95%CI: 1.176-3.033;OR=1.671,95%CI: 1.120-2.495;OR=1.775,9
… Read more",Article,1 , Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,0,"
Request full-text",0,,0
Efficacy and Safety of TangWang Prescription for Type 2 Non-Proliferative Diabetic Retinopathy: A Study Protocol for a Randomized Controlled Trial,"['De Jin', 'Yuehong Zhang', 'Yuqing Zhang[...]', 'Xiaolin Tong']","Background: Diabetic retinopathy (DR) is one of the most common and severe microvascular complications of diabetes mellitus (DM), which results in blindness among adults worldwide. Presently, the efficacy of drug treatments for diabetic retinopathy (DR) is not satisfactory, thus urgently necessitating effective drug treatment measures. TangWang prescription (TWP) has been found to have retinal protection effects in previous clinical and basic research. However, there is a lack of rigorous, randomized, and controlled studies. This study aims to evaluate the efficacy and safety of TWP in delaying the development of DR. Methods: This study is a randomized, double-blind, placebo-controlled, parallel-group, multicenter clinical trial, consisting of 384 participants to be randomized in a 1:1 ratio in the treatment and control groups. Furthermore, the treatment and control groups will be administered the TangWang prescription and the placebo, respectively, each at a dose of one bag twice a day. The study period will last for 48 weeks. The primary outcome measure will be the changes in the degree of retinal microvascular lesions before and after treatment. The secondary outcome will be changes in the degree of hemangioma, microvascular bleeding, microvascular leakage, macular edema, and vision. All statistical tests will be two-sided, and a p < 0.05 will be considered statistically significant. Discussion: We hypothesize that the patients with DR will benefit from TangWang prescription, and in addition to the central random system and platform of dynamic information collection, the patients’ conditions will be monitored, and the data collected for analysis. If successful, this study will provide evidence that the TWP formulation del
… Read more",Article,1 , Frontiers in Pharmacology,Mar 15,1,"
Download",0,0,1
Two-timescale evolution of extreme-mass-ratio inspirals: Waveform generation scheme for quasicircular orbits in Schwarzschild spacetime,"['Jeremy Miller', 'Adam Pound']","Extreme-mass-ratio inspirals, in which a stellar-mass compact object spirals into a supermassive black hole in a galactic core, are expected to be key sources for LISA. Modeling these systems with sufficient accuracy for LISA science requires going to second (or postadiabatic) order in gravitational self-force theory. Here we present a practical two-timescale framework for achieving this and generating postadiabatic waveforms. The framework comprises a set of frequency-domain field equations that apply on the fast, orbital timescale, together with a set of ordinary differential equations that determine the evolution on the slow, inspiral timescale. Our analysis is restricted to the special case of quasicircular orbits around a Schwarzschild black hole, but its general structure carries over to the realistic case of generic (inclined and eccentric) orbits in Kerr spacetime. In our restricted context, we also develop a tool that will be useful in all cases: a formulation of the frequency-domain field equations using hyperboloidal slicing, which significantly improves the behavior of the sources near the boundaries. We give special attention to the slow evolution of the central black hole, examining its impact on both the two-timescale evolution and the earlier self-consistent evolution scheme.",Article,,,,0,"
Request full-text",0,12,17
Detection of Double-layer Air Gap Defects Based on Terahertz Imaging Method,"['Huaiyuan Jiang', 'Hongwei Mei', 'Xingming Bian[...]', 'Liming Wang']",,Conference Paper,,,Oct 27,1,"
Request full-text",0,0,4
Mobile Sink LEACH Protocol for Underwater Acoustic Sensor Networks,"['Chenxi Zhao', 'Bowen Feng', 'Qinyu Zhang']",,Conference Paper,,,,0,"
Request full-text",0,0,2
Transitions on frailty status and related risk factors for its status worsening: finding from the Beijing MJ Health Screening Center,"['J N Fan', 'S C Yang', 'Z J Sun[...]', 'Lin Li']","Objective: To evaluate the transitions of frailty status and related factors influencing its worsening in middle-aged and elderly adults. Methods: Data was obtained from the Beijing MJ Health Screening Center. A total of 13 689 participants who attended health checkups at least twice during 2008-2019 and had more than three years' intervals during these two health checkups were included in the study. The frailty index comprising 28 variables was used to measure frailty status. Frailty was defined as frailty index ≥0.25, and prefrailty was defined as frailty index >0.10 and <0.25. Logistic regression analysis was performed to investigate the association of socio-demographic factors and lifestyle characteristics with the worsening of frailty status, stratified by frailty status at the first health checkup. Results: The mean age at the first and last health checkups were (42.3±9.2) and (47.9±9.3) years, respectively. The mean interval during these two health checkups was (5.7±1.9) years. At the first health checkup, the prevalence of frailty and prefrailty were 2.5% and 50.3%, respectively. While at the last health checkup, the prevalence of frailty and prefrailty rose to 3.9% and 55.4%. Of all participants, 67.3% remained in the same frailty state, 21.2% worsening, and 12.5% improving. In robust participants at the first health checkup, older age, female, low education level, smoking cessation, daily smoking, being general obesity measured by BMI or central obesity measured by WHR showed an increased the risk of worsening frailty status. However, in prefrail participants at the first health checkup, older age, female, general, or central obesity presented as risk factors for worsening frailty status. Conclusion: Modifiable factors such as low educ
… Read more",Article,1 , Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,0,"
Request full-text",0,,0
Investigation of a semi-empirical load model of natural gas explosion in vented spaces,"['Shigang Yang', 'Jiongwei Cai', 'Qin Fang[...]', 'Qi Bao']","Due to the influence of many factors, the overpressure–time history load model of vented gas explosions is difficult to describe and is not conducive to further structural design. Based on vented gas explosion test data, this paper obtains three typical overpressure-time history curves and puts forward a new semi-empirical model— double hump model that considers gas concentration and venting pressure, and gives a formula for peak pressure and overpressure–time history model. The scientificity of the model is then verified by the total impulse in the load. The model is able directly reflect the load characteristics, provide reference for calculating key parameters of a vented gas explosion and provide information on the structural response under the load. The model thereby has the potential to help reduce the impact of gas explosion disasters.",Article,,,Sep 1,0,"
Request full-text",0,0,13
Title Physical and Control Structure to Support Data Transmission/Reception over Guard Sub carriers in IEEE 802.16m Date Submitted,"['I-Kang Fu', 'Pei-Kai Liao', 'Yih-Shen Chen[...]', 'Paul Cheng']",,Article,,,,0,"
Request full-text",0,,5
The early Neolithic flint mines of Sussex and their wider environs (4000-3650 BC),['Jon Baczkowski'],"The study of Early Neolithic flint mining began in the late 19th century in Sussex with a series of seminal excavations at chalk downland sites, including Blackpatch, Church Hill, Cissbury and Harrow Hill. Over the next century further excavations and research on the Sussex mines contributed to the narrative of the Neolithic period in southern England. The Early Neolithic flint mines of Sussex remain one of the earliest forms of large-scale monument to be constructed in the British Isles and their products, mostly finely made bifacial axes, were widely distributed across the region. Numerous flint mines are also found across Northwest Europe, including extensive complexes in Belgium, France, Poland and the Netherlands, and the act of extracting flint from deep workings remains a defining element of the Neolithic. Research on the English flint mines has diminished in recent decades, with no new fieldwork carried out for over 30 years, in contrast to Continental Europe where numerous sites are still under excavation. This thesis combines archival research and reassessment of previous research with new fieldwork, radiocarbon dates and other data to question longstanding interpretations of the Sussex mines. It is proposed that flint mines were pivotal monuments to the creation, development and spread of nascent Early Neolithic practices and cultural identities from the very start of the period in southern England. The thesis develops the study of flint mining beyond the immediate mine workings and into the wider landscape. Finally, this thesis increases knowledge on the communities who extracted flint from deep beneath the ground from the start of the Neolithic, one of the most important periods in the prehistory of the British Isles.",Thesis,,,Apr 10,0,"
Request full-text",0,0,8
Experimental investigation on the deflagration load under unconfined methane-air explosions,"['Qi Bao', 'Qin Fang', 'Shigang Yang[...]', 'Zhan Li']","9 batches of unconfined methane-air deflagration tests were conducted to investigate the influential factors on the deflagration load. The methane-air mixture was filled in the cubic tents with different volumes of 1 m3, 8 m3and 27 m3. Methane concentrations varied from 7.5% to 11.5%, covering both lean and rich combustion regimes. The ground overpressure was recorded by using the piezoresistive sensors. An ideal film was validated before the tests. The effects of the methane concentration and gas volume on the deflagration load were analyzed. Based on the results, a new prediction model for the unconfined methane-air deflagration load was proposed. In addition, the model was compared with some existing models.",Article,6 , Fuel,,0,"
Request full-text",22,12,115
Highly Enantioselective Cross-Electrophile Aryl-Alkenylation of Unactivated Alkenes,"['Zhi-Xiong Tian', 'Jin-Bao Qiao', 'Guang-Li Xu[...]', 'Xing-Zhong Shu']","Enantioselective cross-electrophile reactions remain challenging subject in metal catalysis, and, to data, studies have mainly focused on stereoconvergent reactions of racemic alkyl electrophiles. Here, we report an enantioselective cross-electrophile aryl-alkenylation reaction of unactivated alkenes. This method provides access to a number of biologically important chiral molecules such as dihydrobenzofurans, indolines and indanes. The incorporated alkenyl group is suitable for further reactions that can lead to an increase in molecular diversity and complexity. The reaction proceeds under mild conditions at room temperature, and easily accessible chiral pyrox ligand is used to afford products with high enantioselectivity. The synthetic utility of this method is demonstrated by enabling the modification of complex molecules such as peptides, indometacin and steroids.",Article,9 , Journal of the American Chemical Society,,0,"
Request full-text",102,51,29
The Rhetoric of Athenian Identity in Demosthenes' Early Assembly Speeches,['Sarah Bremner'],"Demosthenes, in criticism of the dēmos, elaborately evokes an ideal of Athenian past accomplishments and character, as portrayed in the epitaphioi logoi, to shame the Athenians into acting against Philip.",Article,0 ," Greek, Roman and Byzantine studies",,0,"
Download",0,0,18
Determinants of SMEs’ Financial Performance: Evidence from an Emerging Economy,"['Gabriel sam Ahinful', 'Danquah Boakye', 'Nana Bempah']","Financial performance (FP) is important to every firm, especially SMEs, but FP determinants are debatable. This paper investigates determinants of FP among Ghanaian SMEs. Employing a survey data set of 238 SMEs, multiple regression analysis was performed to determine the extent to which each firm-specific characteristic and industry impact FP. The findings show that a significant relationship exists between company ownership type and FP. There is also a positive link between firm age, firm size, and FP. The industry effect is significant in the services sector. The results also show that the impact of firm-specific characteristics and industry differs across the sub-components of FP and manufacturing and service industries. The results demonstrate the relevance of the tenets of resource base view and structure- conduct-performance in explaining the SMEs' FP variations in a developing country context. The managerial and policy implications of the findings for both sectors have been discussed.",Article,1 , Journal of Small Business & Entrepreneurship,Feb 18,1,"
Download",1,2,53
"Correlation between chronic diseases and low muscle mass, strength and quality in adults in China","['Q R Wen', 'M Wu', 'Q Liu[...]', 'Lin Li']","Objective: To explore the correlation between chronic diseases and muscle mass, strength and quality in adults in China. Methods: Based on the second resurvey of China Kadoorie Biobank (CKB) in 2013-2014, logistic regression models were used to analyze the correlation of different types, number and duration of chronic diseases with low muscle mass, handgrip strength and muscle quality. Results: The prevalence rate of diabetes, coronary heart disease (CHD), stroke and chronic obstructive pulmonary disease (COPD) were 9.6%, 5.8%, 3.2% and 26.8%, respectively, and 38.8% of the participants had at least one disease, and they were more likely to have low handgrip strength and low arm muscle quality (AMQ), and the longer the chronic diseases duration, the higher the risk. The ORs (95%CIs) for low handgrip strength and low AMQ in patients with 1 chronic disease for more than 10 years was 1.64 (1.42-1.90) and 1.83 (1.60-2.10), respectively. The ORs (95%CIs) for low handgrip strength were 1.26 (1.17-1.37), 1.42 (1.23-1.64) and 2.27 (1.55-3.32) and the ORs (95%CIs) for low AMQ were 1.28 (1.18-1.38), 1.67 (1.46-1.92) and 2.41(1.69-3.45), respectively, in patients with 1, 2, ≥3 chronic diseases, the correlation showed a linear trend (P for trend <0.001). Diabetes, CHD and stroke were positively correlated with low handgrip strength and low AMQ. Compared with participants without COPD, COPD patients were more likely to have low appendicular skeletal muscle mass index (ASMI), low total skeletal muscle mass index (TSMI) and low handgrip strength, and the risk was positively correlated with disease duration. Conclusions: Patients with chronic diseases were more likely to have lower muscle strength and muscle qual
… Read more",Article,1 , Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,Nov 28,0,"
Request full-text",0,0,2
Discriminating Power of Centrality Measures in Complex Networks,"['Qi Bao', 'Zhongzhi Zhang']","Centrality metrics are one of the most fundamental tools in social network analysis and network science, and various measures for evaluating node importance metrics have been devised. However, the crucial issue of testing the discriminating power of different centrality measures is still open. In this article, we propose to assess the discriminating power of node centrality measures by using the notion of automorphism and orbit: nodes in the same orbit have identical metric scores, while nodes in different orbits should have different centrality values. Under this assumption, we present a benchmark for the discriminating power of node centrality measures. Moreover, we propose an efficient approach to evaluate centrality measures in terms of the discriminating power, which is devoid of finding orbits. Extensive experiments on real and model networks are executed to compare seven commonly used node centrality metrics.",Article,1 , IEEE Transactions on Cybernetics,,0,"
Request full-text",1,0,3
"Improper Window Use in Office Buildings: Findings from a Longitudinal Study in Beijing, China","['Song Pan', 'Chuanqi Xu', 'Shen Wei[...]', 'Pieter de Wilde']","Occupants’ window opening behavior influences the performance of buildings significantly. Good window use can provide a comfortable indoor environment with a minimum energy use, while improper window use may result in bad indoor environment and may also waste great energy. This paper identifies improper window uses in an existing building in Beijing, China, based on a year-long longitudinal monitoring of occupants’ window opening behavior, together with important indoor and outdoor environmental variables. The findings from this study provide evidence that occupants’ window opening behavior in real buildings is required to be improved to promote the energy efficiency of the building.",Article,6 , Energy Procedia,Nov 18,1,"
Download",9,8,135
Development and application of health indicators of life expectancy,"['Q F Sun', 'Jinghui Lyu', 'Lin Li']","Health indicators of life expectancy are widely used to evaluate the overall health level of population or the disease burden in population. With the increase of the cohorts to which long-term follow-ups were made, more studies have explored the influencing factors of such indicators. This paper summarizes the commonly used indicators and their definitions, the basic principles of calculation, and the application of such indicators in the epidemiological studies of chronic diseases.",Article,1 , Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,0,"
Request full-text",0,,0
Evolution of the hinterlands of eight Chinese ports exporting to europe under the Polar Silk Road: Three hypothetical scenarios,"['Yan Peng', 'Zhenfu Li', 'Wei Duan[...]', 'Qi Bao']","In July 2017, Russia formally offered an invitation to build the Polar Silk Road (PSR) to China. Then, the White Paper of China's Arctic Policy was officially published in January 2018. It proposes the joint construction of the PSR to promote sustainable economic and social development in the Arctic region. Notably, the PSR aims to open up China's maritime trade route through the Arctic to Northwest Europe and influence the container hinterland pattern of China's coastal ports. This study assumes three scenarios to analyse and predict the evolution of the hinterlands of Chinese ports exporting to Europe under the PSR. The discrete selection model based on random utility is constructed to divide the dominant hinterland, probabilistic hinterland and major competitive hinterland of ports. The research shows that the cost and time, container throughput and risk have negative effects on a shipper's choice of port, whereas the sailing frequency has a positive effect. In general, the hinterlands of northern ports continue to expand under the PSR. Meanwhile, the hinterlands of the middle ports decrease first and then increase, and those of the southern ports contract. Overall, the northern ports are the most vulnerable to the changes of PSR attributes.",Article,1 , Ocean & Coastal Management,,0,"
Request full-text",6,3,19
"Modelling Migration: Decisions, Processes and Outcomes","['Jakub Bijak', 'Philip A. Higham', 'Jason Hilton[...]', 'Adelinde M. Uhrmacher']",,Conference Paper,,,Apr 1,0,"
Request full-text",1,0,10
Benchmark for Discriminating Power of Edge Centrality Metrics,"['Qi Bao', 'Wanyue Xu', 'Zhongzhi Zhang']","Edge centrality has found wide applications in various aspects. Many edge centrality metrics have been proposed, but the crucial issue that how good the discriminating power of a metric is, with respect to other measures, is still open. In this paper, we address the question about the benchmark of the discriminating power of edge centrality metrics. We first use the automorphism concept to define equivalent edges, based on which we introduce a benchmark for the discriminating power of edge centrality measures and develop a fast approach to compare the discriminating power of different measures. According to the benchmark, for a desirable measure, equivalent edges have identical metric scores, while inequivalent edges possess different scores. However, we show that even in a toy graph, inequivalent edges cannot be discriminated by three existing edge centrality metrics. We then present a novel edge centrality metric called forest centrality (FC). Extensive experiments on real-world networks and model networks indicate that FC has better discriminating power than three existing edge centrality metrics.",Article,1 , The Computer Journal,Sep 18,0,"
Request full-text",0,0,19
"Key child protection challenges in the real and digital worlds: implications for research, policy and practice",['Christopher Hamerton'],,Conference Paper,,,,0,"
Request full-text",0,,0
"Towards Bayesian Model-Based Demography:: Agency, Complexity and Uncertainty in Migration Studies","['Jakub Bijak', 'Philip A. Higham', 'Jason Hilton[...]', 'Tom Warnke']",,Book,,,Jun 15,0,"
Request full-text",0,0,6
Descriptive analysis of fracture hospitalization rate in adults from 10 regions of China,"['Z W Shen', 'Wei Yuxia', 'C Q Yu[...]', 'Lin Li']","Objective: To analyze the epidemiological distributions of fracture hospitalization. Methods: The present study included participants who participated in the baseline survey of China Kadoorie Biobank (CKB) and excluded participants who were lost to follow up or died before 2009, leaving a total of 506 004 participants. Negative binomial regression models were used to analyze the epidemiological distribution of any fracture and fracture at five specific body sites (upperlimb, lowerlimb, spine, pelvis and hip) from 2009 to 2016 in 10 regions. Results: During a median follow-up of (7.7±1.2) years (total person-years 3 899 814), we documented 17 118 cases of fracture hospitalizations. The crude fracture hospitalization rate was 4.39/1 000 person-years. After controlling for the increasing age of the fixed cohort, the hospitalization rates of fractures at various body sites increased from 2009 to 2016, with an annual growth rate (95%CI) of 9.1% (8.3%-9.9%) for any fracture. The fracture hospitalization rate was higher in rural than in urban areas except for hip fractures (P<0.05) and the hospitalization rate of any fracture were 5.42/1 000 and 3.24/1 000 person-years in rural and urban areas, respectively. Fracture hospitalization rate increased by age. In participants aged <50 years, men had higher fracture hospitalization rates than women except for pelvis fracture, while in those aged ≥50 years, women had higher fracture hospitalization rates than men. Conclusions: Fracture hospitalization rates increased by age and also showed upward selular trends. As China has begun the aging process, fractures impose a heavier burden on society. It is of great significance to prevent osteoporosis-related and injury-related
… Read more",Article,1 , Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,0,"
Request full-text",0,0,1
Enforcement Knowledge,"['Petter Gottschalk', 'Christopher Hamerton']",,Chapter,,,,0,"
Request full-text",0,,7
Fast Evaluation for Relevant Quantities of Opinion Dynamics,"['Wanyue Xu', 'Qi Bao', 'Zhongzhi Zhang']",,Conference Paper,,,Apr 19,0,"
Request full-text",1,0,7
Gravitational-Wave Energy Flux for Compact Binaries through Second Order in the Mass Ratio,"['Niels Warburton', 'Adam Pound', 'Barry Wardell[...]', 'Leanne Durkan']","Within the framework of self-force theory, we compute the gravitational-wave energy flux through second order in the mass ratio for compact binaries in quasicircular orbits. Our results are consistent with post-Newtonian calculations in the weak field, and they agree remarkably well with numerical-relativity simulations of comparable-mass binaries in the strong field. We also find good agreement for binaries with a spinning secondary or a slowly spinning primary. Our results are key for accurately modeling extreme-mass-ratio inspirals and will be useful in modeling intermediate-mass-ratio systems.",Article,1 , Physical Review Letters,,0,"
Request full-text",10,5,6
Age-Optimal Multi-Slot Pilot Allocation Random Access Protocol for S-IoT,"['Tao Yang', 'Jian Jiao', 'Liang Xu[...]', 'Qinyu Zhang']",,Conference Paper,,,,0,"
Request full-text",0,0,8
A Telomerase Responsive DNA-icosahedron for Precise Delivery of Platinum-nanodrug to Cisplatin-resistance Cancer,"['Yi Ma', 'Zhaohui Wang', 'Yuxuan Ma[...]', 'Yueqing Gu']","Featured with structure controllability and good biocompatibility, DNA nanostructure is becoming a promising candidate for drug delivery. Here, a telomerase‐responsive DNA‐icosahedron was designed to precisely release caged platinum‐nanodrugs into cisplatin‐resistance tumor cells for effective therapy. This DNA‐icosahedron was constructed by two pyramidal DNA cages connected with telomerase primers and telomeric repeats, while platinum‐nanodrugs were encapsulated into this DNA‐icosahedron. The presence of telomerase will elongate the primers, leading to the inner chain substitution of DNA‐icosahedron and subsequent releasing of caged nanodrugs. Results demonstrated this DNA‐icosahedron could precisely release caged nanodrugs in response to telomerase in tumor cells, exhibit enhanced anticancer efficacy to chemo‐resistance carcinoma and reduce toxicity to normal organs. We speculate this precisely designed, well controlled DNA cage can be generalized to diverse anticancer drugs.",Article,8 , Angewandte Chemie,,0,"
Request full-text",8,4,53
