title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
‘On a mission’: Christian Youth Workers in Australia in the 1960s–1970s,['David Fagg'],"The historical intertwining of youth work and Christianity is well-recognised, especially in the United Kingdom and in the early establishment of youth work in Australia. However, Australian youth work underwent significant changes from the 1960s to late 1970s. This article uses a representative case study approach to illuminate how Christian youth workers were active in this transitional time. It finds that Christian youth work efforts in this time (1) both entrenched youth ministry as a serious pursuit in Australia, and created space for Christian work in secular settings, thus (2) contributing to a divide between church-based youth ministry and secular youth work. The paper discusses the implications of these findings for contemporary youth ministry, and concludes by proposing areas for further research.",Article,1 , Journal of Youth and Theology,Jul 16,0,"
Request full-text",0,,0
"Making publics in a pandemic: Posthuman relationalities, ‘viral' intimacies and COVID-19","['Kiran Pienaar', 'Jacinthe Flore', 'Jennifer Power', 'Dean A Murphy']","The COVID-19 pandemic has placed sexual relationships into sharp focus as strict containment measures, including physical distancing and ‘stay at home’ restrictions, were initiated to control the spread of the virus. Governments in some jurisdictions prevented contact between non-cohabiting sexual partners (except for couples in pre-existing relationships), while community organisations recommended people avoid casual sexual encounters. This article analyses Australian media articles, commentary and public health messages published during March to October 2020 to explore the normative assumptions underpinning these measures. Applying posthumanist perspectives and Warner’s (2002) conceptualisation of ‘publics’, we consider how COVID-19 public health advice enacts the (human) subject of public health as monogamous, coupled, and living with their partner or nuclear family. Those in non-normative relationships and households are not only excluded from this narrow enactment of the ‘ideal’ public health subject, but are rendered potentially risky disease vectors by virtue of their alternative kinship arrangements. We explore the implications of these findings for the more-than-human relationalities that shape health inequalities and processes of marginalisation during public health crises, and we offer suggestions for public health measures that address the needs of diverse ‘publics’.",Article,1 , Health Sociology Review,Aug 3,0,"
Request full-text",1,1.4,14
Erratum to: Rethinking how Technologies Harm,['Mark A. Wood'],,Article,0 , British Journal of Criminology,"Dec 31, 2020",0,"
Request full-text",1,0.7,10
"CRG 52/14-15: Filicide in Australia, 2000-2012 A National Report","['Thea Brown', 'Samantha Lyneham', 'Willow Bryant[...]', 'Paula Fernandez Arias']",,Technical Report,,,,0,"
Download",0,0.1,3
Enduring connections?: Soft power and pedagogy in short-term study tours to Indonesia,['Jemma Purdey'],"Since 2013, the Australian government has funded Australian students to undertake short periods of study abroad with an emphasis on Asia, including Indonesia. Universities, too, have been enhancing their study-abroad options as part of broader internationalization campaigns. In a short time, the number of Australian higher-education students undertaking study abroad as part of their undergraduate degrees has doubled, to one in five students. This significant investment follows from two beliefs: that Australia’s relations with Asia are significantly impacted by people-to people relations; and that formal, experiential learning is a particularly effective pedagogical method. But is this investment warranted? Do periods of short-term study in Indonesia enrich students’ understanding of the region, and of Australia’s relations with Asia? And do current undergraduates, who have unprecedented access to mobility through travel and tourism, gain anything from a formal and guided people-to-people experience? This article explores these questions through an in-depth investigation of the intensive-mode undergraduate unit ‘Australia and Asia’ run by the Faculty of Arts at Monash University from 2014 to 2017. It suggests that, for many students, study tours facilitate a short-term period of emotional involvement and self-reflection, rather than forging enduring connections.",Article,1 ," Bijdragen tot de Taal-, Land- en Volkenkunde / Journal of the Humanities and Social Sciences of Southeast Asia and Oceania",Feb 12,0,"
Request full-text",0,,0
MENTAL HEALTH PROMOTION SERVICES FOR REFUGEES AND PEOPLE SEEKING ASYLUM IN AUSTRALIA,['Dickson Sebit'],"Acknowledgement To my supervisor, for keeping an eye on me while undertaking this project. To my wife Sarah Dickson, who is always there giving me moral support and making sure that we have food on the table. She was also there to help brainstorm what I should include. To my children Kizito Dickson and Charlotte Dickson, who gave me time to write and who were willing to help around the house whenever they could. To my friends who were available as proofreaders. Finally, I dedicated this project to my grandmother Drayo who told me, ""You will be the person you want to be one day in future"". May her soul rest in peace.",Thesis,,,Jan 2,1,"
Download",0,0.9,269
Filicide in Australia,"['Thea Brown', 'Danielle Tyson', 'Paula Fernandez Arias']","Drawing on the most recent research on filicide in Australia and internationally, this chapter highlights a number of risk factors evident in Australian research including the vulnerability of very young children, the mental illness of the perpetrator, prior domestic violence inflicted by the male perpetrator or suffered by the female perpetrator, parental separation, prior child abuse, substance abuse, the criminal history of the perpetrator, the presence of a step-father and the perpetrator’s use of or failure to engage with services. The chapter argues that the constellation of factors varies according to perpetrator group and that professionals carrying out risk assessments need to take this into consideration.",Chapter,,,,1,"
Download",2,2.3,162
Post-Post-Truth (Deakin 21),['Catherine Legg'],"A short presentation delivered to a Deakin University faculty forum in mid-2021. It explores a notion of 'digital criticality', which seeks to go beyond 'digital literacy' - understood as the capacity to find, use and disseminate information - in exploring how we can determine that information found, used and disseminated is likely to be *true*. I describe some teaching materials I've developed to teach these skills in a first-year Critical Thinking unit at Deakin University. This presentation seeks to contribute to answering, ""How, in these times, can we get to post-post-truth?""",Presentation,,,Nov 18,0,"
Download",0,,7
The Legislative Framework,['Piero Ammirato'],,Chapter,,,,0,"
Request full-text",0,,6
Review of John D. Caputo: On Religion,['Hooft van Stan'],"This is a review of John Caputo’s recent Routledge book on religion. Caputo’s central idea is captured by the phrase ‘religion without religion’, by which he means a religious stance or attitude that is not circumscribed by allegiance to any specific creed.",Article,9 , Sophia,,0,"
Download",0,0.2,211
The Aristotelian legislator and political naturalism,['George Duke'],"Aristotle's assertion in Politics 1.2 that there is a natural impulse to form political communities is immediately contraposed with the claim that the person responsible for their foundation is the cause (αἴτιος) of the greatest of goods ( Pol . 1253a33). The attribution of an essential role to the legislator as an efficient cause appears to clash, however, with Aristotle's political naturalism. If the polis exists by nature and humans are by nature political animals (1253a1–2), then the question arises as to why active intervention by the legislator is necessary for a polis . Conversely, if the polis is an artefact of practical reason, then Aristotle's distinction between products of the intellect and natural entities seems to preclude the status of the polis as natural. In light of this apparent tension between different aspects of Aristotle's account of the origins of political communities, the current paper seeks to demonstrate their reconcilability. Section 1 considers the role of the Aristotelian legislator in light of broader Greek assumptions regarding law-making. Section 2 then considers the status of law-making expertise (νομοθετική) as part of political science (πολιτική) and examines the mode of practical reason that is exercised by the legislative founder. Finally, in section 3, and building on recent interpretations which have emphasized that Aristotle operates with an extended teleological conception of nature, I argue that acts of legislative founding and nature can consistently serve as joint causes of the polis , because the ‘products’ of the practical rationality of the architectonic legislator are themselves an expression of distinctly human nature.",Article,1 , The Classical Quarterly,Jan 21,0,"
Request full-text",0,0.1,1
"Ecologically Unequal Exchange, Transnational Mining, and Resistance: A Political Ecology Contribution to Green Criminology","['Laura Bedford', 'Laura McGillivray', 'Reece Walters']","This article draws on discourses in political ecology and green criminology to critique the ways in which transnational mining is legitimated and advanced with significant impacts on natural environments and local communities in the Global South. It examines an ongoing case of environmental conflict related to Australian mining in South Africa and explores processes of ecologically unequal exchange. It identifies how the corporate tentacles of transnational mining corporations circumvent and subvert regulatory oversight to exploit people, land and natural resources—with devastating environmental and social impacts. Finally, it discusses the perils and prospects faced by affected communities, as well as localized movements of resistance and environmental activism when confronting state and corporate power.",Article,,,,0,"
 access options",9,5.5,64
Conclusion,['George Duke'],"In this book I have attempted to provide a qualified defence of Michael Dummett’s ‘tolerant reductionist’ account of abstract entities. Once we accept Dummett’s thesis that the problem of abstract objects should be decided by considerations derived from the theory of meaning — in particular through an examination of the extent to which it is legitimate to attribute a reference to abstract singular terms — it becomes apparent, or at least so I have argued, that an intermediate position between platonism and nominalism is more plausible than its rivals. The problem with platonism is that it renders our epistemic access to abstract entities inscrutable insofar as it relies on a mysterious and superfluous notion of mind and language independence. Extreme nominalism, by contrast — in denying that it is legitimate to ascribe a reference to abstract singular terms at all — contradicts our capacity to form true sentences containing reference to abstract entities, while more sophisticated variants overlook the role played by our linguistic practice in the constitution of ‘thin’ objects of reference.",Chapter,,,,0,"
Request full-text",0,,1
Law and development in Nepal: the slow road to judicial reform,['Bidhya Chapagain'],"An independent judiciary capable of delivering fair and equal justice to all is critical to Nepal’s ambition to strengthen public access to justice and increase public confidence in the judicial system. Seventy years of law and development initiatives in Nepal have however had mixed results. Reforms to justice, strengthening democracy and rule of law governance have occurred alongside minimal reforms to the judicial system. In turn, good governance, legal empowerment of the poor and disadvantaged, fair access to justice and increased judicial responsiveness remain serious gaps in Nepal’s reform program. These gaps in justice delivery form part of a larger challenge posed by Nepal’s long history of struggle for rule of law and justice. Embedded structural inequalities and a political culture characterized by strengthened institutional measures ‘at the top’ and unmet demands for justice ‘from the bottom’ congeal the gaps to reform in Nepal. This paper focuses on two major areas: firstly, it stimulates a much needed discussion on law and development in Nepal. That is, how has law and development been explained, understood, and implemented? Secondly, it aims to contribute specifically to the discourse on approaches to judicial reform. Specifically, in relation to Nepal it asks how can judicial reform be operationalized in such a way that public trust in the judicial system as a guarantor of justice can be accomplished. The paper proposes that a concerted and more diligent effort in the area of judicial independence is an urgently required step in this direction.",Conference Paper,,,Nov 25,0,"
Request full-text",0,,0
Reply to Book Review,['Andrew Scott'],,Article,5 , Labour History,,0,"
Request full-text",0,,1
Do Police need guns? The nexus between routinely armed police and safety,"['Clare Farmer', 'Richard Evans']","In most parts of the world, the routine arming of police officers is an established and expected norm. A ‘common sense’ rhetoric underpins support for police to be routinely armed. Armed police, it is argued, are inherently protective and improve safety for everyone. However, there is little empirical evidence to demonstrate that jurisdictions which deploy routinely armed police are intrinsically safer, or more effectively uphold the basic human rights of civilians to be safe. This paper acknowledges the work (in this journal) of Osse and Cano, who reported a clear association between fatal shootings by police and homicide rates across 11 jurisdictions. We re-focus their thesis to the specific context of the routine arming of police officers. We compare four jurisdictions – two are routinely armed, two are routinely unarmed – to examine the presumption that routinely arming our police makes the policed community safer. The findings are mixed and, in parts, surprising. Overall, there is insufficient evidence to support the expectation that the routine presence of armed police increases and ensures community safety. Further research is needed, but our findings provide an empirical basis from which to challenge calls to arm police in currently unarmed jurisdictions.",Article,0 , The International Journal of Human Rights,,0,"
Request full-text",2,1.5,47
Justice and Development: SDG Goal 16: Approach to Achieve Equal Access to Justice for All in Nepal,['Bidhya Chapagain'],"The Constitution of Nepal considers the rule of law and justice as a significant component to realize democracy and development. It is important to ensure citizens' access to justice through justice reform initiatives. Past seventy years ofjustice and development initiatives in Nepal have contributed to reforming justice and strengthening democracy andrule of law, yet the challenges to sustain those efforts are enormous. Justice sector reform initiatives have become important to promote access to justice in order to achieve sustainable development. This will scale-up ""equal access to justice for all"" in line with Sustainable Development Goals (henceforthSDGs). As the 2030 Agenda for Sustainable Development enters its sixth year of implementation, it is important to see how access to justice is understood and implemented in Nepal. This article discusses Nepal's progress on the global goal for access to justice and rule of law, which is encapsulated in the Goal 16 of the 2030 Agenda for Sustainable Development and focuses on how justice reform approaches better support achieving the goal. The article claims that while the challenges of achieving the goal are stark, considering the current pace of progress, the instrumental approaches chosen for justice reform is problematic. This article argues Nepal's efforts towards the SDGs and fulfilling its constitutional mandate requires a sharper focus on bridging the gap that exclude people from accessing justice; delivering access to justice for all in line with SDGs is possible through a realistic and participatory 'people-centred approach'.",Article,,,,0,"
Request full-text",0,,5
Protecting the rights of LGBTIQ people around the world: Beyond marriage equality and the decriminalisation of homosexuality,"['Paula Gerber', 'Senthorun Raj', 'Cai Wilkinson', 'Anthony J. Langlois']","Discussions about the human rights of LGBTIQ people tend to centre around two vastly different issues, namely, marriage equality and the criminalisation of same-sex sexual conduct. However, looking only at these two high-profile issues ignores the many pressing concerns facing LGBTIQ people around the world. This article identifies and analyses eight other human rights issues that urgently need addressing, in order to respect the rights of LGBTIQ people across the globe.",Article,1 , Alternative Law Journal,Jan 19,0,"
Request full-text",0,0.9,51
Multimedia component 1,"['Malik H Khan', 'Annum Faisal', 'Hussain Ibrahim[...]', 'Glenn M. VanOtteren']",,Data,,,,0,"
Download",0,,1
Testing and Diagnosis as Social Interventions: An Interview with Annemarie Jutel,"['Kiran Pienaar', 'Alan Petersen']","Kiran Pienaar (KP) and Alan Petersen (AP): Thank you, Annemarie, for agreeing to share your perspectives in this interview. We are delighted to have this opportunity to engage with your insights and scholarly contributions on the sociology of diagnosis. In 2011 you co-edited a special issue of Social Science and Medicine entitled ‘Toward a Sociology of Diagnosis’ in which you called for sociologists to pay more attention to medical diagnosis as a central practice and classification tool of medicine. In the introduction, you note that ‘diagnosis has had an absent presence in the sociology of health and illness’ (Jutel & Nettleton, 2011, p. 793). Do you think this is still the case or has the field developed since then to attend more closely to the social issues and processes at work in diagnosis? In your view, does diagnosis merit continued/renewed sociological attention? And if so, why?",Article,1 , Science Technology & Society,Mar 1,0,"
Request full-text",0,,1
Police and Vietnamese-Australian Communities in Multiethnic Melbourne,"['Denise Meredyth', 'Helen McKernan', 'Richard Evans']","This paper explores practical solutions to sensitive community policing issues, drawing on an Australian case study of relations between police and Australian-Vietnamese communities. The paper summarizes initial research on the attitudes of Australian-Vietnamese community members and police to one another and to security and crime. Despite three decades of community policing, there is only limited communication flow between Vietnamese-Australian citizens including offenders and victims and police. The question is whether partnership policing can fill the gap. For police, this involves understanding not only ethnic distinctiveness but also intergenerational issues, tensions within cultural groups, and changing complex forms of membership and affiliation.",Article,0 , Policing,,0,"
Request full-text",30,15.2,33
More Than Ticking A Box: LGBTIQA+ People With Disability Talking About Their Lives Understanding experiences in Healthcare and Community to Improve Services For All Findings and Recommendations from a Victorian Research Project,"['Amie O’Shea', 'J.R. Latham', 'Sherrie Beaver[...]', 'Patsie Frawley']","This project developed from a shared recognition of the limited research or policy knowledge that is grounded in the everyday lives of LGBTIQA+ people with disability in Australia. As a small project, its scope was limited to the state of Victoria as an Australian case study. The Deakin University team committed to an additional goal for the project – to include LGBTIQA+ people in meaningful ways and, from this, to grow their capacity to engage with, and produce, research about the health and wellbeing of LGBTIQ+ people and people with disability. This feature of the project reflects the values of Pride Foundation Australia, and was enthusiastically embraced and supported.",Technical Report,,,Mar 19,0,"
Download",0,0.5,7
Religion and populism: the Aksi 212 movement in Indonesia,"['Ismet Fanany', 'Rebecca Fanany']","Populism and inclusion Populism, as a social and political construct that describes a particular relationship between the public and its leaders, has been observed to involve an understanding of society that positions ordinary people against the smaller group of elite individuals who hold power in the context in question. This relationship is seen as antagonistic, with the public being morally superior (Mudde and Kaltwasser, 2017). In this, it is important to note that populism does not align with a single political philosophy or position, and populist movements have emerged in a range of political contexts (Kaltwasser, 2013), as well as in various geographic locations and historical periods (Gidron and Bonikowski, 2013). For this reason, it is possible to view populism as a vehicle for greater inclusion in the political and social context, a situation that is generally accepted as beneficial for well-being and giving individuals a stake in their community (Taket et al, 2009). It is this aspect of populism that has implications for action in various areas that include community development but also public health, education and politics itself, in which grassroots activities may figure prominently (Aslanidis, 2007). Filc (2010) notes the significance of inclusion and exclusion in populist politics and finds that inclusion and exclusion have three separate types: material, symbolic and political. In this conceptualisation, material inclusion and exclusion relate to policies that provide benefits or support to specific groups within the population, while symbolic inclusion and exclusion derive from political rhetoric that can be altered to create new social understandings. Finally, political inclusion and exclusion have to do with structures in the political environment, such as
… Read more",Chapter,,,Dec 20,0,"
Request full-text",0,,0
What Achilles Did and the Tortoise Wouldn't,['Catherine Legg'],"This paper offers an expressivist account of logical form, arguing that in order to fully understand it one must examine what valid arguments make us do (or: what Achilles does and the Tortoise doesn’t, in Carroll’s famed fable). It introduces Charles Peirce’s distinction between symbols, indices and icons as three different kinds of signification whereby the sign picks out its object by learned convention, by unmediated indication, and by resemblance respectively. It is then argued that logical form is represented by the third, iconic, kind of sign. It is noted that icons uniquely enjoy partial identity between sign and object, and argued that this holds the key to Carroll’s puzzle. Finally, from this examination of sign-types metaphysical morals are drawn: that the traditional foes metaphysical realism and conventionalism constitute a false dichotomy, and that reality contains intriguingly inference-binding structures. This presentation has been given in a number of conferences, and other fora, including the Joint Sessions (Stirling 2012) and UNILOG (Rio de Janiero 2013).",Conference Paper,,,,0,"
Download",0,0.2,4
"Searching for diagnostic certainty, governing risk: Patients' ambivalent experiences of medical testing","['Kiran Pienaar', 'Alan Petersen']","Diagnosis is pivotal to medicine's epistemic system: it serves to explain individual symptoms, classify them into recognizable conditions and determine their prognosis and treatment. Medical tests, or investigative procedures for detecting and monitoring disease, play a central role in diagnosis. While testing promises diagnostic certainty or a definitive risk assessment, it often produces uncertainties and new questions which call for yet further tests. In short, testing, regardless of its specific application, is imbued with meaning and emotionally fraught. In this article, we explore individuals' ambivalent experiences of testing as they search for diagnostic certainty, and the anxieties and frustrations of those for whom it remains elusive. Combining insights from sociological work on ambivalence and the biopolitics of health, and drawing on qualitative interviews with Australian healthcare recipients who have undergone testing in the context of clinical practice, we argue that these experiences are explicable in light of the contradictory impulses and tensions associated with what we term ‘bio-subjectification’. We consider the implications of our analysis in light of the development of new tests that produce ever finer delineations between healthy and diseased populations, concluding that their use will likely multiply uncertainties and heighten rather than lessen anxieties.",Article,1 , Sociology of Health & Illness,,0,"
Download",0,0.3,8
Nostalgic nationalists in South Korea: the flag- carriers' struggles Nostalgic nationalists in South Korea: the flag-carriers' struggles,"['Gil-Soo Han', 'David Ross Hundt']","The 2016-2017 Candlelight Revolution was one of the most significant events in recent South Korean politics, but little attention has been paid to the powerful conservative counter-movement that accompanied and followed the candlelight protests. This counter-movement was symbolized by demonstrations by flag-carriers who found Park Geun-Hye's impeachment and Moon Jae-In's inauguration incomprehensible. They argued that Park was innocent, called for her release from prison, and claimed that Moon's election was illegitimate. An analysis of speeches made during conservative counter-protests between 2016 and 2019 illustrates how these activists reject the values of a new era in South Korean political and economic life. Instead, their speeches conveyed a clear desire to have the legacy of the industrialization generation recognized in contemporary South Korea. These flag-carriers are evidence that a marginalized set of desires and aspirations about South Korean nationalism and identity coexist with the progressive views of the candlelight protesters. The persistence of such an intense and partisan worldview, however, poses a threat to the future of liberal democracy in South Korea. ARTICLE HISTORY",Article,1 , Critical Asian Studies,,0,"
Request full-text",0,0.6,19
Testing for Life? Regimes of Governance in Diagnosis and Screening,"['Alan Petersen', 'Kiran Pienaar']","Testing—involving the analysis of blood samples or scans, colonoscopies, biopsies, or other procedures—is frequently the front door to healthcare. It often leads to further tests or treatments, perhaps hospitalisation, and sometimes unwelcome news about one’s future. Consequently, being tested is fraught with meaning and is likely to evoke strong emotional responses in those subject to its regimes, including anxiety, fear and uncertainty. In short, however one looks at it, testing is highly consequential and as much a socio-political phenomenon as a medical one. This special issue explores the socio-cultural, politico-economic, policy and regulatory factors shaping the practices of testing in healthcare, and the implications of testing. Before we introduce the articles and the interviews, we begin with some observations on recent trends in the practices of testing and offer a broad perspective on this field, drawing on ideas from science and technology studies (STS) and insights arising from our workshop. The topic of testing in healthcare is not new in sociology and other social sciences, and we acknowledge the various important contributions made by colleagues to date, including investigations of population-based screening and routine diagnostic practices in the clinic, specifically prenatal genetic testing and direct-to-consumer genetic testing (e.g., Armstrong & Eborall, 2012; Hallowell, 1999; Jutel, 2011, 2019; Mol, 2000, 2002; Tutton & Prainsack, 2011). This work has focused on discrete diseases/conditions or specific populations, screening and/or diagnostic practices, and the experiences of those who receive or deliver diagnoses. However, there are other issues of great significance which are rarely if ever explored in the li
… Read more",Article,1 , Science Technology & Society,,0,"
Download",0,0.3,8
"Ned Kelly, John Barry and the role of social activism in criminal justice reform: Excerpts from the 2010 John Barry Memorial Lecture",['Peter Norden'],"This public lecture, presented on the 130th Anniversary of the execution of Ned Kelly, each year commemorates the contribution made to the field of criminology by the late Mr Justice Barry, of the Supreme Court of Victoria. Using the heuristic method of social research, it examines the place of social activism in the field of criminal justice reform. The paper was presented on the eve of a Victorian State election, where debate about law and order issues predominated, as has occurred in many States and Territories around Australia in recent years. The author calls for a substantial review of the operation and effectiveness of the Australian criminal justice system.",Article,1 , Australian and New Zealand Journal of Criminology,,0,"
Request full-text",0,,3
Diagrammatic Teaching: The Role of Iconic Signs in Meaningful Pedagogy,['Catherine Legg'],"A presentation delivered to the PESA Conference, December 2016. It explores pedagogical implications of Charles Peirce's semiotic notion of an iconic sign.",Conference Paper,,,Nov 18,0,"
Download",0,0.7,8
Habits in Perception: A Diachronic Defence of Hyperinferentialism,['Catherine Legg'],"Interesting parallels exist between the inferentialism developed and defended by Robert Brandom, and classical pragmatist Charles Peirce's resolute denial that perceptual 'intuition' should play any role in epistemology. In a 2008 paper I explored this, urging Brandom to 'go for gold' and embrace the hyperinferentialism that he sees as a step too far. But in that paper I relied exclusively on Peirce's anti-Cartesian writings of the 1860s. Here I extend my discussion to Peirce's apparently quite different theory of perception from 1902-3. I argue that despite the apparent differences, Peirce remains a hyperinferentialist, and his view remains an attractive alternative to Brandom's 'merely strong' inferentialism. My argument turns on an examination of how Peirce understands concepts diachronically, as habits of associating certain icons with certain real-world indices. As the icons (in Kantian terms: schemata) are repeatedly used, they transform from pictures to predicates.",Article,,,,0,"
Download",0,0.2,25
"Knowing Indonesia: Intersections of Self, Discipline and Nation",['Jemma Purdey'],"This is the first book in almost two decades to bring together scholars of Indonesia from the Australian academy in a single volume to reflect on and engage in a deep critique of their field. This is a timely contribution. The importance of Indonesia to Australia has never been more acute and it is essential that we have the tools for interpreting and understanding our nearest neighbour. Investigation of debates within the field of Indonesian studies will help us interpret better the perceptions and politics informing our study. As is befitting the multi-disciplinary nature of Indonesian studies, the book brings together leading political scientists, historians and anthropologists to give their unique perspectives and analysis of this field in the Australian academy and elsewhere in the West. This approach results in some divergent views on the fundamental questions of how Indonesia should be studied and the uses of Indonesia knowledge for activism, and presents new ideas about how we might pursue our work in the future.",Book,,,,0,"
Request full-text",2,1.1,1
