title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Brief ‘Appetitive Trait Tailored Intervention’: Development in a Sample of Adults with Overweight and Obesity,"['Claudia Hunot-Alexander', 'Helen Croker', 'Alison Fildes[...]', 'Rebecca J Beeken']","Appetitive traits are associated with weight and could be managed using behavioural strategies. Personalised approaches to weight loss could use a person's appetitive trait profile to tailor weight management advice. This study aimed to explore participants’ experiences of a brief Appetitive Trait Tailored Intervention (ATTI) based on participants’ Adult Eating Behaviour Questionnaire (AEBQ) scores. The ATTI was developed using strategies from modified Cognitive Behavioural Therapy and behaviour change techniques. Acceptability testing of the ATTI was carried out with participants (body mass index ≥25) who completed the AEBQ online and were sent their appetitive trait profile and corresponding weight loss tips via e-mail. Participants were asked to follow the tips for 8 weeks and following the tips, perceived helpfulness, barriers, and initial and final body weight. Qualitative interviews explored their experiences. Thirty-seven participants provided feedback and reported the majority of the tips to be helpful. Thirty-two participants (92.5% female) provided their final weight; 10 reported weight loss ≥5% of initial weight. Qualitative interviews (n = 21) revealed that tailoring was seen as novel and participants felt that the ATTI increased their self-awareness and encouraged behavioural changes. The low intensity of the ATTI limited engagement for some. The ATTI is an acceptable, novel approach to weight management.",Article,1 , Behaviour Change,Nov 3,0,"
Request full-text",2,1,32
Effectiveness and cost-effectiveness of TeleStroke consultations to support the care of patients who had a stroke presenting to regional emergency departments in Western Australia: an economic evaluation case study protocol,"['Christina Tsou', 'Suzanne Robinson', 'James H Boyd[...]', 'Delia Hendrie']","Introduction The Western Australia (WA) Acute TeleStroke Programme commenced incrementally across regional WA during 2016–2017. Since the introduction of the TeleStroke Programme, there has been monitoring of service outputs, including regional patient access to tertiary stroke specialist advice and reperfusion treatment; however, the impact of consultation with a stroke specialist via telehealth (videoconferencing or telephone) on the effectiveness and cost-effectiveness of stroke care and the drivers of cost-effectiveness has not been systematically evaluated. Methods and analysis The aim of the case study was to examine the impact of consultation with a stroke specialist via telehealth on the effectiveness and cost-effectiveness of stroke and transient ischaemic attack care using a mixed methods approach. A categorical decision tree model will be constructed in collaboration with clinicians and programme managers. A before and after comparison using state-wide administrative datasets will be used to run the base model. If sample size and statistical power permits, the cases and comparators will be matched by stroke type and presence of CT scan at the initial site of presentation, age category and presenting hospital. The drivers of cost-effectiveness will be explored through stakeholder interviews. Data from the qualitative analysis will be cross-referenced with trends emerging from the quantitative dataset and used to guide the factors to be involved in subgroup and sensitivity analysis. Ethics and dissemination Ethics approval for this case study has been granted from the Western Australian Country Health Service Human Research and Ethics Committee (RGS3076). Reciprocal approval
… Read more",Article,1 , BMJ Open,Jan 6,1,"
Download",1,1,25
Inter-school collaboration: a literature review,"['Mary Atkinson', 'Iain Springate', 'Fiona Johnson', 'Karen Halsey']",,Article,,,,0,"
Download",42,23,688
519Innovative use of MedicineInsight GP database for applied research on antibiotic prescribing in Western Australia,"['Amy Harrison', 'Suzanne Robinson', 'Linda Selvey[...]', 'Mark N. Harris']","Focus of Presentation This project showcases the use of existing general practice (GP) datasets to gain access to large-scale data for epidemiological research. There is limited quantitative research on antibiotic prescribing in Australian GP. The research question involves identifying predictors of antibiotic prescribing not in accordance with national therapeutic guidelines for urinary tract infection (UTI) in Western Australian (WA) GP. This requires large-scale, individual-level data, which is difficult to access in Australia, and in this case could not be achieved without collaboration. Findings Longitudinal records from 52 practices in WA participating in MedicineInsight were analyzed. GP datasets present challenges regarding cleaning, processing and storage. Substantial broad-spectrum antibiotic prescribing was identified in initial episodes of UTI, particularly for children, and not supported by laboratory pathology. Children received broad-spectrum antibiotics 85% of the time, compared to 58% in women. Mixed-effects logistic regression was used to elucidate patient- and consultation-related factors associated with antibiotic prescribing outside of the guidelines. Conclusions/Implications There is evidence of antibiotic prescribing outside of the guidelines for initial presentations of UTI in WA GP. Whilst GP datasets provide insightful information on antibiotic prescribing, it is important to explore these findings with practising clinicians to further understand the drivers behind this behaviour, and this is the next stage of this research. Key messages Collaborative partnerships can facilitate access to rich, large-scale datasets capable of answering important research questions in Australian primary care.",Article,1 , International Journal of Epidemiology,,0,"
Download",0,0,6
Haematological indices as a predictor of mortality after hip fracture-(E-poster),"['Shahnawaz Haleem', 'Deepu Bhaskar', 'M J Parker']",,Presentation,,,Jul 9,0,"
Request file",0,0,1
The EU diaspora in the UK cannot be ignored (LSE Brexit),"['Zana Vathi', 'Ruxandra Trandafoiu']","While formally Brexit may be behind us, the EU diaspora in the UK is becoming a political actor Brexiters could not foresee, write Zana Vathi and Ruxandra Trandafoiu (Edge Hill University). They argue that a 'civic' Europeanness was activated by Brexit and has started to create bridges among Europeans in the UK who are emerging as a dynamic diaspora collective of political significance. The promises made by the UK government to EU nationals in the immediate aftermath of the 2016 Referendum have not been fulfilled. Instead, they were quickly replaced with the lengthy bureaucracy of the EU Settlement Scheme (EUSS) and the stark choice of continued residence in the UK under tougher conditions or return to the countries of origin. What Brexiters and the UK government did not foresee was the powerful mix of geopolitical interests and emotional stakes shared by EU nationals, who bonded together to become political actors in their own right, across linguistic and cultural differences.",Article,,,,0,"
Download",0,1,26
Phase 1 study of pegylated recombinant human megakaryocyte growth and development factor (PEG-rHuMGDF) in breast cancer patients after autologous peripheral blood progenitor cell (PBPC) transplantation,"['B.J. Bolwell', 'J Vredenburgh', 'Beth Overmoyer[...]', 'J Glaspy']","Forty-seven patients with stage II, III, or IV breast cancer undergoing autologous peripheral blood progenitor cell (PBPC) transplantation were randomized to placebo (n = 13) or to one of five sequential dose cohorts of pegylated (PEG) recombinant human megakaryocyte growth and development factor (PEG-rHuMGDF) (1.0, 2.5, 5.0, 7.5, or 10.0 microg/kg/day) (n= 34). Blinded study drug was started on the day of transplantation and was continued until the platelet count was > or =100 x 109/l or a maximum of 21 days. PBPCs were mobilized with filgrastim (r-metHuG-CSF) and all patients received filgrastim starting on day +2 after transplantation. The nadir platelet count was not affected by treatment. The median time to platelet recovery was 11 and 12 days for the placebo and combined PEG-rHuMGDF groups, respectively. No trends in adverse events suggested dose- or treatment-related toxicity. Two patients withdrew from the study because of an adverse event (allergic reaction in the 7.5 microg/kg group) probably related to study drug, and veno-occlusive disease (VOD) (in the 5 microg/kg group) which was felt not to be related to study drug by the investigator. No patients developed neutralizing antibodies to MGDF. Day +21 and day +28 platelet counts were higher in the group receiving PEG-rHuMGDF (246 vs 148 x 109/l and 299 vs 145 x 109/l, respectively; both P < 0. 05). PEG-rHuMGDF up to 10 microg/kg/day was well tolerated. In this study, there was no effect of study drug on initial platelet engraftment at the doses studied. However, the efficacy of other doses is unknown.",Article,0 , Bone Marrow Transplantation,,0,"
Request full-text",58,28,18
A new locking plate fixation for hip fractures,"['Shahnawaz Haleem', 'Deepu Bhaskar', 'M J Parker']",,Conference Paper,,,,0,"
Request full-text",0,0,5
Why do early years educators engage with phonics policy directives in their work with under-threes in England?,['Karen Marie Boardman'],"This paper explores how the neoliberal policy directives relating to the teaching of phonics in schools in England, influences the pedagogy of early years educators (EYEs) working with under-threes. The research highlights that these EYEs are confounded by early reading (ER), given that there is no clear definition or provision separating ER from the mandatory teaching of phonics in schools. This paper asserts that it is vital to detach provision for ER for under-threes from the ‘formal’ teaching of phonics recommended for schools. In addition, EYEs require immediate support to become ‘resistant’ to such inappropriate policy directives, persistently driven by the school readiness agenda and the ‘datafication’ and inequality of early years pedagogy, previously highlighted by Roberts-Holmes and Bradbury.",Article,1 , Policy Futures in Education,Apr 22,1,"
Download",0,1,85
Solar-System-Wide Significance of Mars Polar Science,"['Isaac Smith', 'W. M. Calvin', 'David Edmund Smith[...]', 'C. M. Dundas']","Mars Polar Science is an integrated, compelling system that serves as a nearby analogue to numerous other planets, supports human exploration, and habitability. Mars possesses the closest and most easily accessible layered ice deposits outside of Earth, and accessing those layers to read the climate record would be a triumph for planetary science.",Article,1 , Bulletin of the American Astronomical Society,,1,"
Download",1,10,141
Widespread Exposures of Extensive Clean Shallow Ice in the Mid‐Latitudes of Mars,"['Colin M. Dundas', 'Michael T. Mellon', 'Susan J. Conway[...]', 'Asmin V. Pathare']","Although ice in the Martian midlatitudes is typically covered by a layer of dust or regolith, it is exposed in some locations by fresh impact craters or in erosional scarps. In both cases, the exposed ice is massive or excess ice with a low lithic content. We find that erosional scarps occur between 50° and 61° north and south latitude and that they are concentrated in and near Milankovič crater in the northern hemisphere and southeast of the Hellas basin in the southern hemisphere. These may represent locations of particularly thick or clean bodies of ice. Pits created by retreat of the scarps represent sublimation‐thermokarst landforms that evolve in a manner distinct from other ice‐loss landforms on Mars. New impact craters reveal that clean subsurface ice is widespread at middle‐ and high‐latitudes in both hemispheres at depths less than 1 m. Both the depth to ice and the ice content appear to exhibit significant variability over tens to hundreds of meters. The lowest‐latitude exposed ice is near 39°N and is at the edge of a region where impact exposures between 40° and 50°N are common, consistent with other indications of a high ice content. This lowest‐latitude ice may be currently unstable and subliming. Impact craters on lineated valley fill excavate ice blocks that may represent the top of debris‐covered glacial ice. Together, these landforms indicate widespread, clean subsurface ice at middle‐latitudes on Mars. The distribution and properties of this ice could provide information about past climate conditions.",Article,1 , The Journal of Geophysical Research Planets,Jan 29,1,"
Download",9,6,58
Regularity and Continuity of GP Contacts and Use of Statins Amongst People at Risk of Cardiovascular Events,"['David Youens', 'Jenny Doust', 'Suzanne Robinson', 'Rachael E Moorin']","Background: Regularity and continuity of general practitioner (GP) contacts are associated with reduced hospitalisation. Opportunities for improved medication management are cited as a potential cause. Objective: Determine associations between continuity and regularity of primary care and statin use amongst individuals at risk of cardiovascular disease (CVD) outcomes. Design: Observational cohort study using self-report and administrative data from 267,153 participants of the Sax Institute's 45 and Up Study conducted in New South Wales, Australia. from 2006 to 2009. Medicare Benefits Schedule (MBS) and Pharmaceutical Benefits Scheme (PBS) data, from Services Australia, were linked to survey, hospital and death data by the NSW Centre for Health Record Linkage. Participants: The 45 and Up Study participants at risk of CVD outcomes based on self-report and administrative data, divided into existing users and potential users based on dispensing records through the exposure period. Main measures: The Continuity of Care index (COC), measuring whether patients see the same GP, and an index assessing whether GP visits are on a regular basis, measured from July 2011 to June 2012. Amongst potential users, statin initiation from July 2012 to June 2013 was assessed using logistic regression; amongst existing users, adherence was assessed from July 2012 to June 2015 using Cox regression (non-adherence being 30 days without statins). Key results: Amongst 29,420 potential users, the most regular quintile had 1.22 times the odds of initiating statin (95%CI 1.11-1.34), while the high continuity group had an odds ratio of 1.12 (95%CI 1.02-1.24). Amongst 30,408 existing users, the most regular quint
… Read more",Article,1 , Journal of General Internal Medicine,Mar 1,0,"
Request full-text",1,0,5
"Schema-focused cognitive behavioral therapy with eating disorders, in Cognitive schemas and core beliefs in psychiatric disorders:a scientist-practitioner guide","['Glenn Waller', 'Hannah Kennerley', 'V. Ohanian']",,Article,,,Mar 1,0,"
Request full-text",101,53,426
Rehabilitation of a Craniofacial Defect using Extra-cranial Prosthesis,"['N. Mathew', 'Seyi Joseph', 'Angel Joseph[...]', 'R. George']","Maxillofacial prosthodontics is one of the most challenging branches in dentistry. Whether congenital or acquired, the treatment of defects may improve his/her quality of life. This paper is a case report of a patient who had undergone cranioplasty on right forehead region following a surgical excision of tumor. The patient reported to the department of prosthodontics after the healing of cranioplasty wound, and hence, was not willing for further surgical intervention to correct the defect. Thus, it was decided to manage the defect through extra-cranial prosthetic rehabilitation. Among the numerous maxillofacial prosthetic materials, room temperature vulcanizing silicone material was selected for fabrication of the final prosthesis. Pigmentation and shade matching were done for improved aesthetics. The prosthesis tremendously improved her quality of life in terms of appearance and confidence. The face is the forefront of aesthetics and the restoration of the lost tissue is of benefit to the patient because of the social acceptance in the family as well as public.",Article,,,Dec 16,0,"
Download",3,2,143
"Oxygen wristbands, a visual aid to aid patient safety","['Jaclyn Proctor', 'Saagar Patel', 'Safia Lakehal[...]', 'Mithun Murthy']",,Conference Paper,,,,0,"
Request full-text",0,,0
"Dietary Restraint, Body Dissatisfaction, and Psychological Distress: A Prospective Analysis","['Fiona Johnson', 'Jane Wardle']","This study uses prospective data from a survey of 1,177 adolescent girls to examine whether emotional eating, binge eating, abnormal attitudes to eating and weight, low self-esteem, stress, and depression are associated with dietary restraint or body dissatisfaction. In analyses that included both restraint and body dissatisfaction as independent predictors, restraint was associated only with more negative attitudes to eating, whereas body dissatisfaction was significantly associated with all the adverse outcomes. These results cast doubt on the proposition that restrained eating is a primary cause of bulimic symptoms, emotional eating, and psychological distress seen in individuals who are trying to control their weight, and rather suggest that body dissatisfaction is the key factor.",Article,5 , Journal of Abnormal Psychology,,1,"
Download",337,315,6
Summary Input from the Roots of Change Fund Workforce Workgroup,"['Martha Guzman', 'Nicole Mason']",,Article,,,,0,"
Request full-text",0,,5
The Adolescent Food Habits Checklist: reliability and validity of a measure of healthy eating behaviour in adolescents,"['Fiona Johnson', 'J Wardle', 'J Griffith']","Amid concerns about the quality of young people's diets, this paper describes the development of a measure of healthy eating behaviour for use with adolescents. Items for the measure were selected from a larger pool on the basis of responses from a pilot study. The 23-item checklist was validated using measures of dietary fat and fibre intake, fruit and vegetable consumption, dietary restraint, nutrition knowledge and a measure of family income. Participants came from seven secondary schools in the north-west of England. A total of 1822 adolescents aged between 13 and 16 y took part in the study, representing 84% of those invited to participate. Correlations between measures indicate a good level of convergent validity, and the checklist is also shown to have high internal and test-retest reliability. The focus on choices available to adolescents means that the checklist will provide a useful addition to food frequency-type approaches to the measurement of adolescent eating behaviour. This research was funded by the Medical Research Council and the Economic and Social Research Council's Health Variations Programme.",Article,2 , European Journal of Clinical Nutrition,,0,"
Download",851,90,5
Public Preferences for Allocating Ventilators in an Intensive Care Unit: A Discrete Choice Experiment,"['Richard Norman', 'Suzanne Robinson', 'Helen Dickinson[...]', 'Matthew Anstey']","Background and objective: During the COVID-19 pandemic, resources in intensive care units (ICUs) have the potential to be inadequate to treat all those who might benefit. Therefore, it is paramount to identify the views of the community regarding how to allocate such resources. This study aims to quantify Australian community preferences for ventilation allocation. Methods: A discrete choice experiment was designed and administrated to an adult Australian online panel. Each survey respondent answered 12 choice sets from a total design of 120. Each choice set placed the respondent in the role of hypothetical decision maker, prioritising care between two patients. Conditional logit, mixed logit regression and latent class analysis were used to analyse the data. Additionally, we asked a series of attitudinal questions about different methods of making such decisions in practice, focusing on who should be responsible. Results: A total of 1050 community members completed the survey and responded to each choice. Dimensions considered most important were age, likely effectiveness, smoking status, whether the person has dependents, whether they are a healthcare worker, and whether they have a disability or not. Estimating marginal rates of substitution between patient characteristics and chance of survival if ventilated yielded values of up to 30 percentage points if the patient was 70 years old relative to being 30. However, respondents typically said they would prefer such decisions to be made by medical professionals. Conclusion: This study demonstrated the preferences of the community to allocation of ventilators during the COVID-19 pandemic. The use of such information should be treated with some caution as the underlying reason for such pr
… Read more",Article,1 , The Patient: Patient-Centered Outcomes Research,,0,"
Request full-text",1,1,32
WHAT CAN BE LEARNT FROM 130 CHILDREN'S DREAM WHEELCHAIR DESIGNS? ELICITING CHILD-CENTRED INSIGHTS USING AN INTERDISCIPLINARY DESIGN ANALYSIS FRAMEWORK,"['Cara Shaw', 'Farnaz Nickpour', 'Francesca Bernardi']","The design of inclusive paediatric mobility (IPM) interventions, such as children's wheelchairs, are entangled with technological, health and social considerations. As narratives around childhood, disability and mobility shift and transform, these entanglements evolve. In order to optimise the experience of childhood mobility, IPM designers must understand and respond to such changes and channel children's own requirements, desires and 'dreams' into the design process; this can be achieved by utilising a child-centred design approach. This paper identifies meaningful child-centred IPM design insights and opportunities through the interdisciplinary analysis of 130 dream wheelchair designs by disabled children, aged 4 to 17 years. A novel interdisciplinary and child-centred design analysis framework is developed to dissect, categorise and code the topics and features expressed through visuals and written descriptions in each of the children's dream wheelchair designs. Children's mobility narratives, desires and requirements are elicited and trending topics are discussed. It is proposed that valuing children's voices in the IPM design process could alter both the process of designing IPM interventions as well as the product outcomes.",Conference Paper,,,Aug 6,1,"
Download",0,0,8
The effects of pegylated recombinant human megakaryocyte growth and development factor (PEG-rHuMGDF) on platelet recovery in breast cancer patients undergoing autologous bone marrow transplantation,"['Michael W Schuster', 'Roy Beveridge', 'Debra Frei-Lahr[...]', 'Edmund K Waller']","To assess the safety and efficacy of pegylated recombinant human megakaryocyte growth and development factor (PEG-rHuMGDF) administered after autologous bone marrow transplantation (ABMT). Two randomized, double-blind, placebo-controlled studies were done. In the phase 1/2 study, 75 breast cancer patients underwent a bone marrow harvest and myeloablative STAMP V chemotherapy and were randomized to receive placebo or one of three doses of PEG-rHuMGDF. In the phase 3 study, 64 patients were randomized to receive placebo or the minimally effective dose of PEG-rHuMGDF. The study drug was administered daily starting on the day of bone marrow infusion until the platelet count was greater than or equal to 50 x 10(9)/L (without transfusion) or for a maximum of 28 days. All patients received 10 microg/kg/day filgrastim starting on day 2 until neutrophil count recovery. PEG-rHuMGDF appeared to be safe and well tolerated. No significant differences were noted in mortality or disease progression rates. Antibodies to MGDF were not observed. In the phase 1/2 study, the time to platelet recovery to greater than or equal to 20 x 10(9)/L and platelet transfusion requirements were significantly reduced for patients treated with PEG-rHuMGDF compared with placebo (p < 0.05). In the phase 3 study, no significant differences in the kinetics of early thrombopoiesis or platelet transfusions after ABMT were observed. PEG-rHuMGDF was not consistently efficacious in reducing the duration of severe thrombocytopenia. The maximum platelet counts for PEG-rHuMGDF-treated patients occurred a median of 2 weeks after the last dose of drug, suggesting that the biologic effects of this hematopoietic cytokine are de
… Read more",Article,2 , Experimental Hematology,,0,"
Request full-text",43,21,16
Extended Missions in Planetary Science: Impacts to Science and the Workforce,"['Ingrid J Daubar', 'Ross A. Beyer', 'Victoria Hamilton[...]', 'Sarah S. Sutton']",,Article,,,,1,"
Download",0,0,9
Misoprostol-induced fever and genetic polymorphisms in drug transporters SLCO1B1 and ABCC4 in women of Latin American and European ancestry,"['Ana Alfirevic', 'Jill Durocher', 'Anisa Elati[...]', 'Beverly Winikoff']","Misoprostol, a prostaglandin analogue used for the treatment of postpartum hemorrhage and termination of pregnancy, can cause high fevers. Genetic susceptibility may play a role in misoprostol-induced fever. Body temperature of women treated with misoprostol for termination of pregnancy in the UK (n = 107) and for postpartum hemorrhage in Ecuador (n = 50) was measured. Genotyping for 33 single nucleotide polymorphisms in 15 candidate genes was performed. Additionally, we investigated the transport of radiolabeled misoprostol acid across biological membranes in vitro. The ABCC4 single nucleotide polymorphism rs11568658 was associated with misoprostol-induced fever. Misoprostol acid was transported across a blood-brain barrier model by MRP4 and SLCO1B1. Genetic variability in ABCC4 may contribute to misoprostol-induced fever in pregnant women. Original submitted 21 January 2015; Revision submitted 24 April 2015.",Article,5 , Pharmacogenomics,Oct 1,0,"
Request full-text",11,7,226
The Importance of Field Studies for Closing Key Knowledge Gaps in Planetary Science,"['Patrick L Whelley', 'Cherie N. Achilles', 'Alice M. Baldridge[...]', 'James R. Zimbelman']",,Article,,,Mar 18,1,"
Download",0,3,93
Visual Cues Given by Humans Are Not Sufficient for Asian Elephants (Elephas maximus) to Find Hidden Food,"['Joshua M Plotnik', 'Jen Pokorny', 'Titiporn Keratimanochaya[...]', 'David Getz']","Recent research suggests that domesticated species - due to artificial selection by humans for specific, preferred behavioral traits - are better than wild animals at responding to visual cues given by humans about the location of hidden food. \Although this seems to be supported by studies on a range of domesticated (including dogs, goats and horses) and wild (including wolves and chimpanzees) animals, there is also evidence that exposure to humans positively influences the ability of both wild and domesticated animals to follow these same cues. Here, we test the performance of Asian elephants (Elephas maximus) on an object choice task that provides them with visual-only cues given by humans about the location of hidden food. Captive elephants are interesting candidates for investigating how both domestication and human exposure may impact cue-following as they represent a non-domesticated species with almost constant human interaction. As a group, the elephants (n = 7) in our study were unable to follow pointing, body orientation or a combination of both as honest signals of food location. They were, however, able to follow vocal commands with which they were already familiar in a novel context, suggesting the elephants are able to follow cues if they are sufficiently salient. Although the elephants' inability to follow the visual cues provides partial support for the domestication hypothesis, an alternative explanation is that elephants may rely more heavily on other sensory modalities, specifically olfaction and audition. Further research will be needed to rule out this alternative explanation.",Article,3 , PLoS ONE,,1,"
Download",23,12,144
Positive outcomes and cost savings from a nutrition nurse led NJ placement,"['Rebecca Whitefield', 'T. Kilbane', 'Joe Colby', 'N. Burch']",,Article,9 , Clinical Nutrition ESPEN,,0,"
Request full-text",0,0,9
The Essential Researcher’s Handbook for Nurses and Health Care Professionals (2nd edition),['Jaclyn Proctor'],,Article,3 , Nurse Education in Practice,,0,"
Request full-text",0,0,11
Creating a public: Reinventing democratic citizenship,['Seyi Joseph'],,Chapter,,,,0,"
Request full-text",0,,2
Monitoring compliance with nasogastric (NG) tube management: A single centre experience,"['T. Kilbane', 'Rebecca Whitefield', 'Joe Colby', 'N. Burch']",,Article,8 , Clinical Nutrition ESPEN,,0,"
Request full-text",0,0,13
Sabbaticals for Teachers: An Evaluation of a Scheme Offering Sabbaticals for Experienced Teachers Working in Challenging Schools,"['Dick Downing', 'Fiona Johnson', 'Pippa Lord[...]', 'Mary Ashworth']",,Article,,,,0,"
Request full-text",3,1,10
PLAN DE ACCIÓN DE LA FUERZA LABORAL AGRÍCOLA EN CALIFORNIA: HACIA UN SISTEMA ALIMENTARIO MÁS SOSTENIBLE,"['MARTHA GUZMÁN', 'DAVID RUNSTEN', 'Ron Strochlic[...]', 'Nicole Mason']",,Article,,,,0,"
Request full-text",1,0,1
