title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Collective Action and the Self-Fulfilling Prophecy: The Case of the Panama Papers Protest in Iceland,['Jón Gunnar Bernburg'],"Social theory implies that a rise in the expectation that many will participate in collective action can make participation in the action widely rational, giving rise to a ‘self-fulfilling prophecy’. I address this classic, yet understudied, proposition by surveying participation in a demonstration that the ‘Panama Papers Leak’ triggered in Iceland in 2016. The demonstration was preceded by a sudden rise of large-turnout expectations, and attracted one-fifth of an urban population, allowing me to obtain event-specific, population-representative survey measures of the focal constructs (N = 821). The findings support hypotheses about the role of large-turnout expectations in collective action. They confirm that protest support (i.e. the value placed in the goal of the collective action) both raises large-turnout expectations and moderates their effects on protest participation. In fact, large-turnout expectations were associated with participation only if individuals supported the protest. Also, the findings imply that large-protest expectations trigger interpersonal relational dynamics that further motivate participation. The study thus supports and yet qualifies the role of the self-fulfilling prophecy in collective action.",Article,1 , European Sociological Review,Oct 26,0,"
Download",1,2.9,69
"""Nothing happens in a vacuum here"": university-industry collaboration in Iceland","['Verena Karlsdottir', 'Ingi Runar Edvardsson', 'Thamar Melanie Heijstra']","In recent years, universities have become driving forces of economic growth, and they have taken greater responsibility in economic, cultural, and social matters. Thereby, universities have placed a stronger emphasis on university-industry collaboration (UIC), which facilitates knowledge and technology transfer and frames teaching and research activities. In this article Iceland is an example to illustrate the importance of the triple helix which serves the purpose of enhancing formal UIC. The study conducts a thematic analysis of qualitative data collected in interviews with staff in universities, public research organisations, and companies. The findings show that informal modes of collaboration were prevalent and characterised by short-term orientation and reliance on social capital. The reasons for these findings could be traced to the business culture, funding structures, and the location and size of organisations in Iceland. Based on our findings, we provide recommendations to governments, universities, and industries for strengthening their collaboration.",Article,1 , International Journal of Knowledge-Based Development,Nov 22,0,"
Request full-text",0,0.3,24
Iceland and the European Union: Arctic Security and Great Power Interest,"['Pia Hansson', 'Gudbjorg Ríkey Thoroddsen Hauksdottir']",,Chapter,,,Sep 1,0,"
Download",0,1.2,39
Hefur umhverfisvitund aukist? Viðhorf Íslendinga til umhverfismála og stóriðju 1987-2017,"['Sóllilja Bjarnadóttir', 'Inga Rún Sæmundsdóttir', 'Sigrún Ólafsdóttir[...]', 'Guðbjörg Andrea Jónsdóttir']","The significance of environmental issues in the Icelandic public debate has increased in recent decades. Until now, it has not been possible to empirically examine whether this increased debate reflects a development towards a change in attitudes among the Icelandic public. The data from the Icelandic National Election Study (ICENES) shows an apparent long-term change in attitudes towards environmental issues over the past thirty years (1987-2017). Here, we analyze the results of two questions from ICENES. Firstly, we investigate attitudes concerning whether environmental issues should take precedence over efforts to increase economic growth, and, secondly, views on whether the government should place great or little emphasis on heavy industry. Similar changes are seen over time; the proportion of those who want to prioritize environmental issues increases year by year (with one exception immediately after the economic crisis), and the proportion of those who want the government to emphasize heavy industry decreases. The last survey (2017) found that 65% of respondents prioritized environmental issues above economic growth, and 80% wanted the government to place little emphasis on heavy industry. People who identified with a left political party where more likely to emphasize environmental issues whereas those who identified with a right political party where more likely to emphasize heavy industry.",Article,1 , Icelandic Review of Politics & Administration,,0,"
Download",0,0.5,53
Local knowledge of emerging hazards: Instability above an Icelandic glacier,"['Stephanie Matti', 'Helga Ögmundardottir']","Climate change is contributing to shifts in the magnitude and scale of hazards, and the emergence of risks in areas where they were previously unknown. In south-east Iceland, a fracture in the mountainside of Svínafellsheiði threatens to cause between 60 and 100 million cubic metres of rock to fall onto the glacier below. A large landslide could break up the surface of the glacier, crash into the proglacial lake, and affect people and infrastructure downhill. In addition to the unprecedented scale, the Svínafellsheiði fracture represents the first time people and infrastructure have been exposed to this type of hazard in Iceland. In this article we examine the role of local knowledge in disaster risk reduction and management for communities that are facing a particular type of hazard for the first time. We argue that even when a community lacks experience with a specific type of hazard, local knowledge can still play a valuable role in hazard identification and risk management.",Article,1 , International Journal of Disaster Risk Reduction,Mar 29,1,"
Download",1,2.4,142
Iceland and Arctic Security: US Dependency and the Search for an Arctic Identity,"['Gudbjorg Ríkey Thoroddsen Hauksdottir', 'Pia Hansson']",,Chapter,,,,1,"
Download",0,3.5,108
The Black Guillemot (Cepphus grylle) in Northern European Folk Ornithology,"['Ingvar Svanberg', 'Sigurður Ægisson']",,Article,,,,0,"
Download",4,3.0,20
"Föräldraledighet, omsorgspolitik och jämställdhet i Norden","['Guðný Björk Eydal', 'Ingólfur V. Gíslason']",,Book,,,,1,"
Download",1,0.8,10
"""ÉG VAR AÐ FEILA Á ÞVÍ EINA SEM KONA Á AÐ GETA GERT"" Orðræðugreining á frásögnum kvenna sem áttu í erfiðleikum með brjóstagjöf","['Sunna Símonardóttir', 'Helga Gottfredsdottir']","FYRIRSPURNIR: sunnaks@hi.is ÚTDRÁTTUR: Brjóstagjöf er baeði algeng og álitin sjálfsögð á Íslandi og flestar maeður reyna brjóstagjöf sem fyrsta valkost. Hugmyndir okkar og vísindaleg þekking á brjóstagjöf er nátengd hugmyndum okkar um móðurhlutverkið, hvað felist í því að vera móðir og hvaða eigin-leikum góðar maeður skuli búa yfir og því getur það að ná ekki að hafa barn sitt á brjósti haft mikil áhrif á sjálfsmynd þeirra maeðra sem það upplifa. Rannsóknir benda til þess að hin mikla áhersla sem lögð er á farsaela brjóstagjöf geti valdið skömm, sektarkennd og upplifun um að hafa brugðist hjá maeðrum sem gefa börnum sínum þurrmjólk og á sérstaklega við um þaer konur sem vildu hafa börn sín á brjósti, en gátu það ekki. Tilgangur þessarar rannsóknar er að varpa ljósi á reynslu íslenskra kvenna sem gátu ekki verið með börn sín á brjósti eða áttu í miklum erfiðleikum með brjósta-gjöf. Frásagnir 77 íslenskra kvenna sem höfðu þessa reynslu að baki og vildu deila henni með rannsakanda voru orðraeðugreindar. Niðurstöður benda til þess að konur í þessari stöðu bíði eftir ""graena ljósinu"" frá heilbrigðisstarfsfólki til þess að haetta árangur-slitlum tilraunum til brjóstagjafar. Frásagnir kvennanna sýna einnig fram á hvernig brjóstagjöfin er oft skilgreind sem ákveðinn maeli-kvarði á maeður þar sem samfélagið, aettingjar og vinir jafnt sem ókunnugir geta daemt og smánað maeður sem hafa börn sín ekki á brjósti. Mikilvaegt er að opna á umraeðu um reynslu þeirra maeðra sem eiga í erfiðleikum með brjóstagjöf, baeði til
… Read more",Article,,,Jan 15,0,"
Download",1,2.4,93
Icelandic bird names,['Sigurður Ægisson'],,Article,,,,0,"
Download",0,1.1,23
"The making of intangible cultural heritage : tradition and authenticity, community and humanity /",['Valdimar Hafstein'],"Thesis (Ph.D. in Scandinavian)--University of California, Berkeley, Fall 2004. Includes bibliographical references (leaves 220-236).",Article,,,Jun 4,0,"
Request full-text",41,24.2,531
Young workers without formal qualifications: experience of work and connections to career adaptability and decent work,['Guðbjörg Vilhjálmsdóttir'],"The purpose of this research on working young adults who are without formal education is to explore how they experience work, their career adaptability and if they view their work as decent. Participants were 154 young working adults, aged 18–29, and unqualified. It was found that participants worked mainly in low-skilled jobs, but many aspired to become professionals or technicians. Participants were significantly lower on concern and control sub-scales of the Career Adapt-Ability Scale (CAAS), compared to peers. Results support a proposition in Psychology of Working Theory that individuals with lower levels of career adaptability are less likely to engage in decent work. Results indicate that self-determination is not met at work, whereas work fulfills financial and social needs.",Article,1 , British Journal of Guidance and Counselling,Mar 4,0,"
Request full-text",1,1.7,27
Performance Studies (Handbook of Pre-Modern Nordic Memory Studies),['Terry Gunnell'],,Chapter,,,"Dec 30, 2020",0,"
Download",0,0.2,8
"Performance Archaeology, Eiríksmál, Hákonarmál, and the Study of Old Nordic Religions",['Terry Gunnell'],,Chapter,,,Apr 19,0,"
Request full-text",0,0.1,3
"The prevalence, seriousness, and causes of teenage work accidents: A gender difference?","['Margrét Einarsdóttir', 'Gudbjorg Linda Rafnsdottir']","Background: Teenage workers are prone to a higher injury risk than adult workers, and adult men are prone to a higher risk of work injuries than adult women. Objectives: This study aims to examine whether gender differences exist in teenage work accidents, the level of the accidents, their causes, and the types of the injuries. Methods: A survey was sent to a sample of 2,800 13-19-year-olds, randomly selected from Registers Iceland. The response rate was 48.6%. A chi-square test, CI 95%, was applied to measure gender differences. Results: In total, 16.3%of the respondents had at least one work accident, and 1.2%, an accident that lead to more than one week's absence from work. No gender differences were observed in the level of the accidents, but appeared in the types of injuries and their causes. Cuts were the most common injuries of the boys, but burns of the girls. Bone fractures were the most serious injuries of the boys, but sprains of the girls. Conclusion: Work accidents among teenagers are a particular threat to public health. Therefore, all stakeholders need to work together to prevent teenage work accidents in the future; and to keep in mind the gender diversity of the group.",Article,1 , Work,Aug 2,0,"
Request full-text",0,0.5,12
“We at least say we are equal”: Gender equality and class in healthcare professionals’ discursive framing of migrant mothers,"['Sunna Símonardóttir', 'Annadis Rudolfsdottir', 'Helga Gottfredsdottir']","In the last few decades, the demography of Iceland has become increasingly diverse with an immigrant population similar to that of the other Nordic countries. Women comprise almost half of all international migrants and many of those female migrants require maternity care in their host countries. While some literature describes how migrant women experience the healthcare provisions of their host countries, less is known about the experience of providing the service, from the perspective of the healthcare practitioners. In this study we adopt a social constructionist perspective to explore the discourses of knowledge healthcare professionals in Iceland draw on in their discussion of prenatal and postpartum healthcare in Iceland. Interviews were conducted with 16 healthcare professionals with extensive experience of providing maternity care to migrant women to understand how they construct and make sense of the needs and behaviour of migrant women seeking maternity care. Our findings suggest that some healthcare professionals subject migrant women to normative professional discourses of parenting, without considering how those ideals are tailored to white, middle class women. Migrant mothers and pregnant women are thus excluded from the middle-class mothering norms that are ascribed to Icelandic women. Our findings also highlight how national identity, such as being part of a gender equal society and the image of Iceland as a classless society, influe
… Read more",Article,1 , Social Science [?] Medicine,Jun 2,0,"
Request full-text",0,0.9,20
"Whale Ecosystem Services and Co-production Processes Underpinning Human Wellbeing in the Arctic: Case Studies from Greenland, Iceland and Norway","['Laura Malinauskaite', 'David Cook', 'Brynhildur Davidsdottir', 'Helga Ögmundardottir']","The concept of ecosystem services (ES) has only just begun to be applied in the Arctic, and to an even lesser extent to marine mammals, such as whales. This chapter develops an ES cascade model and related ES co-production processes as they apply to whale resources in the Arctic. The result is a new conceptual model demonstrating the interconnectedness of social-ecological processes involving natural and human capital that enhance human wellbeing through the co-creation of whale ES. An ES cascade model is presented for whale ES, which connects the five linked stages of such ES production: the biophysical structure, functions, ecosystem services, the benefits to human wellbeing, and associated values. They are further expanded to include the co-production processes of whale ES as well as its main stages, inputs, and flows. These processes are illustrated using examples from ARCPATH case studies of coastal communities dependent on whale resources: Húsavík in Iceland, Andenes in Norway, and Ilulissat/Disko Bay in Greenland. The chapter aims to improve the understanding of the human dimensions of ES and the underlying processes that enable Arctic coastal communities to benefit from whales. It provides a starting point for further analysis of possible research and management approaches regarding whale resources in the Arctic.",Chapter,,,Jan 1,0,"
Request full-text",5,3.4,37
"Gender, agency, and time use among doctorate holders: The case of Iceland","['Maya Staub', 'Gudbjorg Linda Rafnsdottir']","This article investigates how doctorate holders in Iceland make sense of time and utilize their own time management as an instrument in their career development and whether gender is a defining factor in this context. The project is based on 32 semi-structured, in-depth interviews with participants holding 5- to 20-year-old doctorate degrees in Iceland. These interviews were then analyzed using a phenomenological approach. The results indicate that the men generally felt a higher level of agency regarding their work–life balance and time management than did the women, who more often expressed difficulties finding a proper balance and expressed being more stressed about the often fragmented time they had to combine their career and family obligations successfully. The study provides a picture of how societal time norms among highly educated people are very gendered and how time is still inevitably linked to power. The contribution of this study to prior studies is that, even when comparing highly educated people among whom it is more likely to find a higher level of egalitarian attitudes, in a country where gender equality is assumed to be at a higher level than in many other countries, women still seem to experience time differently from men in terms of personal autonomy.",Article,9 , Time & Society,,0,"
Download",2,1.8,29
Community engagement for successful COVID-19 pandemic response: 10 lessons from Ebola outbreak responses in Africa,"['Julienne Ngoundoung Anoko', 'Boureima Rodrigue Barry', 'Boiro Hamadou[...]', 'Ambrose Talisuna']",,Article,0 , British Medical Journal Global Health,,0,"
Download",19,11.7,68
The Birth of a New Nordic Career Guidance Journal,"['Fredrik Hertzberg', 'Jaana Kettunen', 'Sif Einarsdóttir[...]', 'Rie Thomsen']","Welcome to the first issue of the Nordic Journal of Transitions, Careers and Guidance (NJTCG), a new international forum for the growing body of research in the Nordic region.",Article,,,"Dec 31, 2020",0,"
Download",0,4.4,72
The Elves' Point of View Cultural Identity in Contemporary Icelandic Elf-Tradition,['Valdimar Hafstein'],"L'A. examine la tradition contemporaine des elfes en Islande : les croyances, les recits et les experiences associes a leurs activites. A partir de temoignages recents, et de ses recherches de terrain sur le harcelement, par des elfes, de travailleurs sur les chantiers routiers d'une part, et sur des projets integrant des elfes d'autre part, il centre son analyse sur la construction de l'alterite en relation avec la tradition, et sur la relation entre identite et changement. Il suggere que la tradition contemporaine des elfes fournit un cadre pour la negociation des effets du changement social, et plus particulierement pour penser et representer la relation entre tradition rurale et modernite urbaine.",Article,0 , Fabula,,0,"
Request full-text",17,9.2,153
"Forest governance and deforestation in Uganda: The role and performance of different forest governance systems. Presented 3. December, Protea Hotel Kampala, Uganda.","['Jon Geir Petursson', 'Pål Vedeld']","Presentation of a study that has the objective is to examine the forest governance challenges in Uganda with a focus on the performance of the different forest resources governance systems that operate in the country, using deforestation as an indicator and key analytical variable",Presentation,,,,0,"
Request file",0,0.2,6
Pressure in the Arctic: China-Iceland Relations in the Era of U.S.-China Rivalry,['Gudbjorg Ríkey Thoroddsen Hauksdottir'],,Article,,,,0,"
Download",0,0.3,8
"Fæðingar og foreldraorlof. Aðdragandi, breytingar og árangur laga sem er ætlað að stuðla að orlofstöku beggja foreldra","['Asdis Arnalds', 'Guðný Björk Eydal', 'Ingólfur V. Gíslason']","Í maí 2000 samþykkti Alþingi einróma lög nr. 95/2000 um fæðingar- og foreldraorlof. Lögin fólu í sér afar róttækar breytingar á aðstæðum nýbakaðra foreldra. Samkvæmt markmiðum laganna áttu þau að stuðla að því að börn nytu samvista við foreldra sína og auðvelda konum og körlum að samþætta atvinnuog fjölskyldulíf. Þessi lög voru í gildi þar til heildarendurskoðun leiddi til laga nr. 144/2020. Í þessari grein er spurt að hvaða leyti löggjöfin hafi náð hinu tvíþætta markmiði. Gögn, sem aflað með könnunum meðal foreldra á fjórum tímapunktum yfir tæplega 20 ára tímabil, voru nýtt til að greina breytingar á þátttöku mæðra og feðra í umönnun fyrsta barns og breytingar á vinnumarkaðsþátttöku mæðra og feðra ári fyrir fæðingu barnsins og þar til það nær þriggja ára aldri. Niðurstöður sýna að frá gildistöku laganna hafa feður aukið þátttöku sína í umönnun barna sinna og dregið hefur saman með foreldrum hvað varðar atvinnuþátttöku og vinnutíma.",Article,1 , Icelandic Review of Politics & Administration,Dec 15,0,"
Download",0,0.4,12
Baltic and Nordic Responses to the 2020 Post-Election Crisis in Belarus,"['Evija Djatkovica', 'Arve Hansen', 'Guðbjörg Ríkey[...]', 'Andris Spruds']","The 2020 Belarus’ post-election crisis took the international community by surprise. A half year has passed since the first of the massive protests took place in Minsk. Protests endure, so does the widespread and violent crackdown by the Belarusian authorities. Meanwhile, international attention has partly switched to other crises. In light of this, questions remain both on what the international community could have done differently for the cause of a peaceful change in Belarus and how to move forward. In light of this, the policy brief “Baltic and Nordic Responses to the 2020 Post-Election Crisis in Belarus” takes on and compares the reactions of Denmark, Estonia, Finland, Iceland, Latvia, Lithuania, Norway and Sweden in light of the Belarus 2020 post-election crisis and assesses implications for the bilateral and multilateral cooperation of the Baltics and Nordics with Belarus.",Book,,,,0,"
Download",0,3.3,155
Author unknown: Last words,['Valdimar Hafstein'],,Chapter,,,,0,"
Request full-text",0,0.2,7
Cultural Heritage,['Valdimar Hafstein'],,Article,,,,0,"
Request full-text",21,10.8,58
Óframkvæmd hjúkrun á sjúkrahúsum á Íslandi: Lýsandi rannsókn,"['Helga Bragadóttir', 'Björk Sigurjónsdóttir', 'Heidur Hrund Jonsdottir']","Tímarit hjúkrunarfraeðinga-4. tbl. 90. árg. 2014 40 ÚTDRÁTTUR Tilgangur þessarar rannsóknar er að varpa ljósi á tíðni og orsakir óframkvaemdrar hjúkrunar á legudeildum lyflaekninga, skurð laekninga og gjörgaeslu á sjúkrahúsum á Íslandi. Þátttakendur voru allir starfsmenn hjúkrunar á 27 legudeildum átta heilbrigðisstofnana á Íslandi. Skriflegur spurningalisti um óframkvaemda húkrun, MISSCARE Survey-Icelandic, var sendur 864 einstaklingum og var svörun 69,3%. Spurt var um hve algeng óframkvaemd hjúkrun er á deild þátttakenda og ástaeður hennar auk bakgrunnsspurninga. Um lýsandi megindlega þversniðsrannsókn var að raeða. Flestir þátttakendur voru hjúkrunarfraeðingar (57,7%) og sjúkraliðar (37,1%), yngri en 55 ára (76,2%), unnu að minnsta kosti 30 stundir á viku (75,1%) á breytilegum vöktum (83,7%). Hjúkrunarathafnir, sem flestir þátttakendur sögðu óframkvaemdar á sinni deild, voru: aðstoð við hreyfingu þrisvar á dag eða samkvaemt fyrirmaelum, þverfaglegir fundir alltaf sóttir og sjúklingar fraeddir um sjúkdóm, próf og greiningarrannsóknir. Helstu ástaeður óframkvaemdrar hjúkrunar tengdust mannafla og var algengasta ástaeðan ófyrirséð fjölgun sjúklinga eða aukin hjúkrunarþyngd á deildinni. Óframkvaemd hjúkrun og ástaeður tengdar mannafla, aðföngum og samskiptum voru marktaekt algengari á kennslusjúkrahúsum en öðrum sjúkrahúsum (tíðni óframkvaemdrar hjúkrunar p<0,001; ástaeður tengdar mannafla p<0,05; ástaeður tengdar aðföngum og ástaeður ten
… Read more",Article,,,,0,"
Download",0,0.4,12
"Nordic folk legends, folk traditions and grave mounds The value of folkloristics for the study of Old Nordic religions",['Terry Gunnell'],"his article examines the potential value of folkloristic research approaches and nineteenth-century folkloristic material for the study of Old Nordic religions and pre-Christian beliefs and rituals in the Nordic area. Starting with a short introduction to the nature of folklore, and the important role played by folklore and the oral tradition in the pre-literate (and early literate) Nordic world, it simultaneously stresses the folkloric nature of Old Nordic religions and the extant sources regarding them. The article concludes with a short case-study of Norwegian traditions involving offerings made to farm grave mounds in the nineteenth century, demonstrating that both the practice and the beliefs and legends attached to it not only underline the continuing sacral value of the grave mound for local people, but also potentially reflect early beliefs in ancestral spirits which the Church failed to eradicate.",Conference Paper,4 , FF Communications,,0,"
Download",4,3.0,151
Transformation and the Performativity of Gender: The Shock of the Possible,['Kimi Tayler'],,Article,,,,0,"
Request full-text",0,0.1,7
