title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Does Migration Make You Happy? A Longitudinal Study of Internal Migration and Subjective Well-Being,"['Beata Nowok', 'Maarten van Ham', 'Allan Findlay', 'Vernon Gayle']",,Article,1 , SSRN Electronic Journal,Nov 20,0,"
Request full-text",0,0,1
Just Because I Was Angry,"['Patricia Jeffery', 'Roger Jeffery']",,Chapter,,,Nov 15,0,"
Download",0,0,7
Accelerating Sustainable Development Goals for South African adolescents from high HIV prevalence areas a longitudinal path analysis,"['Franziska Meinck', 'Frederick Orkin', 'Lucie Cluver']","Background Adolescents experience a multitude of vulnerabilities which need to be addressed in order to achieve the Sustainable Development Goals (SDGs). In sub-Saharan Africa, adolescents experience high burden of HIV, violence exposure, poverty, and poor mental and physical health. This study aimed to identify interventions and circumstances associated with three or more targets (“accelerators”) within multiple SDGs relating to HIV-affected adolescents and examine cumulative effects on outcomes. Methods Prospective longitudinal data from 3401 adolescents from randomly selected census enumeration areas in two provinces with > 30% HIV prevalence carried out in 2010/11 and 2011/12 were used to examine six hypothesized accelerators (positive parenting, parental monitoring, free schooling, teacher support, food sufficiency and HIV-negative/asymptomatic caregiver) targeting twelve outcomes across four SDGs, using a multivariate (multiple outcome) path model with correlated outcomes controlling for outcome at baseline and socio-demographics. The study corrected for multiple-hypothesis testing and tested measurement invariance across sex. Percentage predicted probabilities of occurrence of the outcome in the presence of the significant accelerators were also calculated. Results Sample mean age was 13.7 years at baseline, 56.6% were female. Positive parenting, parental monitoring, food sufficiency and AIDS-free caregiver were variously associated with reductions on ten outcomes. The model was gender invariant. AIDS-free caregiver was associated with the largest reductions. Combinations of accelerators resulted in a percentage reduction of risk of up to 40%. Conclusion Positive parenting, parental mo
… Read more",Article,1 , BMC Medicine,Nov 11,1,"
Download",0,1,21
Exploring the willingness to adopt rapid diagnostic tests to improve antimicrobial medicine use amongst Tanzanian livestock farmers,"['Vera Florida Mugittu', 'Henry Buller', 'Ann Bruce']","This article deals with the challenge of addressing antimicrobial resistance in resource-poor countries. It explores the possibilities of using rapid diagnostic tests to improve animal health management and treatment, particularly in situations where laboratory veterinary infrastructure is limited. Using data from a survey undertaken in 2018, three composite variables, i.e. perceived usefulness, compatibility with existing practices and ease of use, derived from the Model of Technological Acceptance and Diffusion Innovation Theory are used to analyse the perceived characteristics and values of rapid diagnostic test devices for farmers. Results suggest smallholder farmers’ willingness to adopt and use the tests provided they are affordable, easy to use and suitable to their local conditions – a common referential being mobile phones. While such tests have the potential to improve how antibiotics are used in smallholder farms, they are more likely to instigate more general improvements in how treatment decisions are made without necessarily reducing unnecessary antimicrobial use. The adoption may also imply a diminishing need for traditional veterinary services, thus making farmers more self-sufficient in animal health care. Farmers also seem to be more concerned by false negatives leading to sick animals missing vital treatment than by false positives where drugs will be administered to healthy animals. Overall promoting rapid diagnostic test technologies inevitably calls for new controls and regulations.",Article,1 , International Journal of Technology Management and Sustainable Development,Nov 10,0,"
Request full-text",0,,0
What is the main cause of conflict between Israel and Palestine? Whom do you view as the rightful owners of the land in question?,['Faithy Ngaira'],What is the main cause of conflict between Israel and Palestine? Whom do you view as the rightful owners of the land in question?,Article,,,Nov 10,0,"
Download",0,0,5
Ethnic Profiling by the Police in France,['Nicoleta Mirza'],"The policy paper addresses, as the title suggests, ethnic profiling by the police in France. The paper contains an introduction to the topic and discusses the term “ethnic profiling” by citing definitions provided by international bodies. Furthermore, the policy paper includes an overview of the legal framework both on an international and national level. A separate chapter outlines police practice in terms of ethnic profiling. This chapter is significant as it illustrates the discriminatory police actions towards ethnic minorities. The paper concludes by highlighting the impact of ethnic profiling and by providing a set of recommendations to alleviate the issue.",Article,,,Nov 9,0,"
Request full-text",0,0,7
IR theory and Area Studies: a plea for displaced knowledge about international politics,"['Katarzyna Kaczmarska', 'Stefanie Ortmann']","This article critically engages with the hierarchical binary between theory and area research in the study of international politics. We pose questions about the processes which construct and reaffirm the theory/area distinction in IR and show that the binary creates structural pressures and reinscribes hierarchies for individual scholars. We notice that IR’s Euro/West-centrism is directly linked to and perpetuated by the divide that privileges IR theorising over empirical research both on and from places outside of the West. We show how this divide has been institutionalised with the effect of producing separate but intertwined academic fields of ‘IR’ and ‘Area Studies’. The hitherto voiced calls to overcome the divide have largely focused on the question of how to give more weight to knowledge produced about the ‘non-West’ in IR. This, we argue, overlooks the broader significance of the theory/area divide, which lies in the socio-instructional structures maintaining it and the concrete effects they have on researchers from the ‘peripheries’. This article, therefore, aims to examine the construction of Area Studies’ peripherality and to rethink possible solutions. To better illustrate the intersection of epistemic politics and political economy of knowledge production, we highlight the experience of researchers from the Global East.",Article,1 , Journal of International Relations and Development,Nov 5,0,"
Download",1,2,40
"Europeanization and Civil Society, Turkish NGOs as instruments of change?",['Markus Ketola'],,Article,,,Nov 5,0,"
Request full-text",0,6,12
Populism as an act of storytelling: analyzing the climate change narratives of Donald Trump and Greta Thunberg as populist truth-tellers,"['Johan Nordensvard', 'Markus Ketola']","We propose that populism is a storytelling performance that involves a charismatic ‘truth-teller’ and a populist narrative frame. Populist narratives are sensemaking devices that guide people in areas of contestation, uncertainty and complexity where decisions cannot solely rely on rational and formal processes. Populist ‘truth-tellers’ apply a particular narrative frame that pits ‘people’ against the ‘elite’ when interpreting complex problems such as climate change. The aim of this article is one of theory generating, using the cases of Donald Trump and Greta Thunberg to illustrate the idea of populism as story-telling. While their climate change stories are very different, both share an approach that relies on the ‘truth-telling’ character of their hero, applying the same populist narrative frame. These findings add to our understanding of the role emotions and conflicts play in the struggles to make sense of climate change based on particular interests or political agendas.",Article,1 , Environmental Politics,Nov 3,0,"
Download",0,1,53
Learner pregnancy in South Africa’s Eastern Cape: The Factors affecting adolescent girls' school withdrawal during pregnancy,"['Janina Jochim', 'Lucie D. Cluver', 'Franziska Meinck']","An early pregnancy often puts an end to a girls’ education. However, few studies have investigated which factors affect adolescents’ school discontinuation during pregnancy. This study interviewed 1,046 adolescent mothers from the Eastern Cape province in South Africa. The results showed that a quarter of school-going adolescent girls withdrew from school during the pregnancy - many as early as the first trimester. School withdrawal was associated with higher poverty, higher grade repetition, an unplanned and unwanted pregnancy, and greater lack of information about the pregnancy. Given the high enrolment rates at the onset of the pregnancy, school-based services may provide an opportunity to identify which girls require substantial support to remain in education throughout pregnancy, using a history of poor school performance as an indicator for dropout.",Article,1 , International Journal of Educational Development,,1,"
Download",0,2,54
Evolutionarily divergent mTOR remodels the translatome to drive rapid wound closure and regeneration,"['Olena Zhulyn', 'Hannah Dorothy Rosenblatt', 'Leila Shokat[...]', 'Maria Barna']","An outstanding mystery in biology is why some species, such as the axolotl, can scarlessly heal and regenerate tissues while most mammals cannot. Here, we demonstrate that rapid activation of protein synthesis is a unique, and previously uncharacterized, feature of the injury response critical for limb regeneration in the axolotl (A. mexicanum). By applying polysome sequencing, we identify hundreds of transcripts, including antioxidants and ribosome components, which do not change in their overall mRNA abundance but are selectively activated at the level of translation from pre-existing mRNAs in response to injury. In contrast, we show that protein synthesis is not activated in response to digit amputation in the non-regenerative mouse. We further identify the mTORC1 pathway as a key upstream signal that mediates this regenerative translation response in the axolotl. Inhibition of this pathway is sufficient to suppress translation and axolotl regeneration. Surprisingly, although mTOR is highly evolutionarily conserved, we discover unappreciated expansions in mTOR protein sequence among urodele amphibians. By engineering an axolotl mTOR in human cells, we demonstrate that this change creates a hypersensitive kinase that may allow axolotls to maintain this pathway in a highly labile state primed for rapid activation. This may underlie metabolic differences and nutrient sensing between regenerative and non-regenerative species that are key to regeneration. Together, these findings highlight the unanticipated impact of the translatome on orchestrating the early steps of wound healing in highly regenerative species and provide a missing link in our understanding of vertebrate reg
… Read more",Preprint,,,Oct 31,0,"
Request file",0,1,65
"On the design of linked datasets mapping networks of collaboration in the genomic sequencing of Saccharomyces cerevisiae, Homo sapiens, and Sus scrofa","['Mark Wong', 'Rhodri Leng']","This paper describes a unique two-step methodology used to construct six linked bibliometric datasets covering the sequencing of Saccharomyces cerevisiae , Homo sapiens , and S us scrofa genomes. First, we retrieved all sequence submission data from the European Nucleotide Archive (ENA), including accession numbers associated with each species. Second, we used these accession numbers to construct queries to retrieve peer-reviewed scientific publications that first linked to these sequence lengths in the scientific literature. For each species, this resulted in two associated datasets: 1) A .csv file documenting the PMID of each article describing new sequences, all paper authors, all institutional affiliations of each author, countries of institution, year of first submission to the ENA, and the year of article publication, and 2) A .csv file documenting all institutions submitting to the ENA, number of nucleotides sequenced, number of submissions per institution in a given year, and years of submission to the database. In several upcoming publications, we utilise these datasets to understand how institutional collaboration shaped sequencing efforts, and to systematically identify important institutions and changes in network structures over time. This paper, therefore, should aid researchers who would like to use these data for future analyses by making the methodology that underpins it transparent. Further, by detailing our methodology, researchers may be able to utilise our approach to construct similar datasets in the future.",Article,0 , F 1000  Research,Oct 28,1,"
Download",0,,0
Diversity in citations to a single study: A citation context network analysis of how evidence from a prospective cohort study was cited,['Rhodri Leng'],"Between its origin in the 1950s and its endorsement by a consensus conference in 1984, the diet–heart hypothesis was the object of intense controversy. Paul et al. (1963) is a highly-cited prospective cohort study that reported findings inconvenient for this hypothesis, reporting no association between diet and heart disease; however, many other findings were also reported. By citation context and network analysis of 343 citing papers, I show how Paul et al. was cited in the twenty years after its publication. Generally, different findings were cited by different communities focussing on different risk-factors; communities established by either research foci title terms or via cluster membership as established via modularity maximisation. The most frequently cited findings were the significant associations between heart disease; and serum cholesterol (n=85), blood pressure (n=57), and coffee consumption (n=54). The lack of association between diet and heart disease was cited in just 41 papers. Yet, no single empirical finding was referred to in more than 25% of the citing papers. This raises questions about the value of inferring impact from citation counts alone, and raises problems for studies using such counts to measure citation bias. Peer Review https://publons.com/publon/10.1162/qss_a_00154",Article,1 , Quantitative Science Studies,,1,"
Download",0,1,18
The vasopressin−memory hypothesis: a citation network analysis of a debate,"['Rhodri Leng', 'Gareth Leng', 'Stewart Maclean']","The 1970s saw a growing interest in the vasopressin−memory hypothesis, proposed by David de Wied and his collaborators in Utrecht. This rose to a peak in the 1980s that saw a flurry of papers published from diverse sources critical of the experimental foundations of this idea. In subsequent years, interest in this hypothesis declined markedly as shortcomings were recognized. Here, we study this debate using citation network analysis to identify the influential papers in this debate and the citation links between them. The issues raised have contemporary relevance to the current controversy about the interpretation of studies using intranasal oxytocin.",Literature Review,9 , Annals of the New York Academy of Sciences,,1,"
Download",4,4,91
The Mindfulness-Based Social Work and Self-Care Programme: A Mixed Methods Evaluation Study,"['Alan Maddock', 'Pearse Mccusker', 'Carolyn Blair', 'Audrey Roulston']","During their social work education, students engage in a number of stressful learning activities, often simultaneously, which can negatively impact their well-being, mental health and social work practice. Mindfulness practices are beginning to be integrated into social work curricula globally to enhance student self-care along with key social work practice skills and values. This mixed methods study examined the effects of a bespoke six-week online mindfulness-based social work and self-care (MBSWSC) programme on the stress, burnout, well-being, anxiety and depression levels of thirty social work students from two universities in the UK. This study also examined the effects of MBSWSC on a number of mindfulness-based mediators of change in these outcomes. Participant perceptions of the benefits of the MBSWSC programme on their well-being and social work practice are further explored via a thematic analysis of an open-ended questionnaire. Statistically significant changes in all variables were found post-programme except for depression and loss of empathy/depersonalisation, a facet of burnout. The qualitative data provided a deeper insight into the potential benefits of the programme for the enhancement of student well-being, mental health and anti-oppressive social work practice (AOP).",Article,1 , British Journal of Social Work,Oct 27,0,"
Request full-text",0,0,16
"""You Do It Through the Grapevine"": A Bourdieusian Analysis of Under-Age Access to Tobacco Among Adolescents From Seven European Cities","['Rebecca Hewer', 'Sarah Hill', 'Amanda Amos']","Despite efforts to reduce adolescent smoking via minimum age-of-sale legislation, many young people continue to access tobacco through a mix of social and commercial sources. Little is known about the roles of habitus, capital, and social topographies in shaping under-age access to tobacco. This article draws on Bourdieu's theory of practice and data generated from 56 focus groups with 14- to 19-year-olds across seven European cities to answer the question ""via what sources and by what means do adolescents obtain tobacco?"" We find that adolescents use a range of personal capitals (social, cultural, and economic) to access tobacco, with the specific constitution and deployment of these capitals varying according to the regularities of different fields. Since adolescents access tobacco via culturally embedded practices, attempts to curtail this access are more likely to be effective if they are multi-pronged, culturally informed, and attuned to the lived experiences of adolescent smokers.",Article,1 , Qualitative Health Research,Oct 26,0,"
Download",0,0,13
"Ten years after: it’s the economy and culture, stupid!","['Melinda Cooper', 'Liz Mcfall']",,Article,7 , Journal of Cultural Economy,Oct 26,1,"
Download",11,6,31
Conduct: Sociology and Social Worlds,"['Liz Mcfall', 'Paul du Gay', 'Simon Carter']","About the book: The sociology of conduct is a well-established research field comprising Foucauldian studies on government, power and the individual; sociological approaches to social ordering exemplified in the work of theorists including Max Weber, Norbert Elias and Pierre Bordieu; and the symbolic interactionist work of theorists like G. H. Mead and Erving Goffman. The distinctiveness of this new book, resides in bringing together canonical sociological figures in a text that is designed to tackle fundamental questions about the social character of ordered and extremely disordered conduct, and which is aimed primarily at undergraduates. The book offers an innovative perspective on how individual behavior is socially patterned. It draws in part on the massive recent explosion of self-help manuals, television shows, and internet sites designed to produce and sanction particular forms of behavior. It also taps into the enduring fascination with situations in which extreme and violent conduct is widespread. As such it offers a unique sociological perspective on both mundane, everyday and extreme, exceptional conduct.",Book,,,,1,"
Download",1,1,160
"3-Bromo-1,1,1-Trifluoroacetone; A Versatile Fluorinated Building Block","['Noreen Lui', 'A. Marhold', 'M.H. Rock']","The readily available 3-bromo-1,1,1-trifluoroacetone (3) is a versatile fluorinated building block which has been used in the synthesis of a series of different trifluoromethylated heterocycles. In addition it has been used for the synthesis of several different classes of trifluoromethylated aliphatic compounds, including 1,1,1-trifluoro-1,2-epoxypopane a versatile fluorinated building block in its own right.",Article,7 , A capillary micro-reactor as a tool to study pressurised reactions The influence of pressure on the stereoselectivity of the Diels-Alder reaction of  2 -and  3 -Furylmethanol with maleimides,Oct 25,0,"
Request full-text",1,0,28
ChemInform Abstract: Liquid-Phase Decarboxylation of Aromatic Haloformates: A New Access to Chloro- and Fluoroaromatics,"['Noreen Lui', 'A. MARHOLD', 'M. H. ROCK']",,Article,0 , ChemInform,,0,"
Request full-text",0,0,10
"ChemInform Abstract: 3-Bromo-1,1,1-trifluoroacetone. A Versatile Fluorinated Building Block","['Noreen Lui', 'A. MARHOLD', 'M. H. ROCK']",,Article,0 , ChemInform,,0,"
Request full-text",0,,18
Comparative Flavivirus-Host Protein Interaction Mapping Reveals Mechanisms of Dengue and Zika Virus Pathogenesis,"['Priya S. Shah', 'Nichole Link', 'Gwendolyn M. Jang[...]', 'Nevan Krogan']","Mosquito-borne flaviviruses, including dengue virus (DENV) and Zika virus (ZIKV), are a growing public health concern. Systems-level analysis of how flaviviruses hijack cellular processes through virus-host protein-protein interactions (PPIs) provides information about their replication and pathogenic mechanisms. We used affinity purification-mass spectrometry (AP-MS) to compare flavivirus-host interactions for two viruses (DENV and ZIKV) in two hosts (human and mosquito). Conserved virus-host PPIs revealed that the flavivirus NS5 protein suppresses interferon stimulated genes by inhibiting recruitment of the transcription complex PAF1C and that chemical modulation of SEC61 inhibits DENV and ZIKV replication in human and mosquito cells. Finally, we identified a ZIKV-specific interaction between NS4A and ANKLE2, a gene linked to hereditary microcephaly, and showed that ZIKV NS4A causes microcephaly in Drosophila in an ANKLE2-dependent manner. Thus, comparative flavivirus-host PPI mapping provides biological insights and, when coupled with in vivo models, can be used to unravel pathogenic mechanisms. Comparing protein-protein interactions across dengue and Zika viruses reveals both common mechanisms and functionally distinct pathways contributing to infection outcomes.",Article,8 , Cell,Oct 25,0,"
Request full-text",142,79,304
A p53-dependent translational program directs tissue-selective phenotypes in a model of ribosomopathies,"['Gerald Tiu', 'Craig H Kerr', 'Craig M. Forester[...]', 'Maria Barna']","In ribosomopathies, perturbed expression of ribosome components leads to tissue-specific phenotypes. What accounts for such tissue-selective manifestations as a result of mutations in the ribosome, a ubiquitous cellular machine, has remained a mystery. Combining mouse genetics and in vivo ribosome profiling, we observe limb-patterning phenotypes in ribosomal protein (RP) haploinsufficient embryos, and we uncover selective translational changes of transcripts that controlling limb development. Surprisingly, both loss of p53, which is activated by RP haploinsufficiency, and augmented protein synthesis rescue these phenotypes. These findings are explained by the finding that p53 functions as a master regulator of protein synthesis, at least in part, through transcriptional activation of 4E-BP1. 4E-BP1, a key translational regulator, in turn, facilitates selective changes in the translatome downstream of p53, and this thereby explains how RP haploinsufficiency may elicit specificity to gene expression. These results provide an integrative model to help understand how in vivo tissue-specific phenotypes emerge in ribosomopathies.",Article,1 , Developmental Cell,,0,"
Request full-text",1,1,16
Territorial Pluralism: Managing Difference in Multinational States,"['Karlo Basta', 'John McGarry', 'Richard Simeon']","Territorial pluralism is a form of political autonomy designed to accommodate national, ethnic, or linguistic differences within a state. It has the potential to provide for the peaceful, democratic, and just management of difference. But given traditional concerns about state sovereignty, nation-building, and unity, how realistic is it to expect that a state’s authorities will agree to recognize and empower distinct substate communities? Territorial Pluralism answers this question by examining a wide variety of cases, including developing and industrialized states and democratic and authoritarian regimes. Drawing on examples of both success and failure, contributors analyze specific cases to understand the kinds of institutions that emerge in response to demands for territorial pluralism, as well as their political effects. With identity conflicts continuing to have a major impact on politics around the globe, they argue that territorial pluralism remains a legitimate and effective means for managing difference in multinational states.",Book,,,Oct 23,0,"
Download",6,3,108
"Multinationalism, Constitutional Asymmetry and COVID: UK Responses to the Pandemic","['Karlo Basta', 'Ailsa Henderson']","This article explores how the asymmetric institutionalization of the United Kingdom’s multinationality interacted with the COVID-19 pandemic. The UK’s political elite has traditionally accepted the country’s multinational character, but democratic institutionalization of it occurred relatively recently and in a remarkably asymmetric manner. Only the UK’s minority nations possess devolved governments, while the largest nation, England, is governed directly from the center. This framework has consequences for the pandemic response. It has clarified the relevance of devolved legislatures, but also highlights continued resistance of the UK’s governing elite to acknowledge the multi-level character of the state.",Article,1 , Nationalism and Ethnic Politics,Oct 23,0,"
Download",0,0,17
War and the crisis of mental health in Afghanistan,"['Yousuf A. Rahimi', 'Saida Azimi']",Mental health and psychiatric services in Afghanistan have gone through various stages of development and crisis but the long-term impact of recent wars and conflict on the country's mental health services has not been evaluated. What is obvious is the shortage of trained mental health professionals in the country.,Article,2 , Board of International Affairs of the Royal College of Psychiatrists,Oct 22,0,"
Download",0,1,130
Chapter 10 Kakuma Refugee Camp: Where Knowledge and Hope Resides,"['Staci B. Martin', 'Daud I. Warsame', 'Christophe Bigirimana[...]', 'John Taban']","Far too often refugees are being researched on; however, the purpose of this chapter is to research with refugees while exploring the ways refugee youth in a higher education protracted context can become producers of research and knowledge. I sought to collaborate with my co-researchers / co-authors through a community-based action (CBA) approach at Kakuma Refugee Camp to assure that their youthful (ages 18–35) voices were included in this study. A CBA approach seeks to speak with participants, not for them. They learned about the research process, why research is needed, and how we can produce it together. Using a critical-hope framework, that is, a pedagogical tool that uses a critical theory lens to address unjust systems through meaningful dialogue and empathic responses, we co-led 30 psychosocial peace-building education (PBBE) courses in Kakuma and Nairobi, Kenya. Data were collected from the researcher and co-researchers’ reflective logs on our own observations in the PBBE courses. A thematic analysis approach was chosen in order to avoid focusing on the norms and/or creating specific norms that dictate, demand conformity, and silence divergent voices. There were three themes: time, place, and person.",Chapter,,,Oct 20,0,"
Request full-text",3,1,19
"Jasper M. Trautsch (ed.), Civic Nationalisms in Global Perspective. Routledge, 2019. viii + 213 pp. £36.99 (ebk), £36.99 (pbk), £120.00 (hbk), DOI: https://doi.org/10.4324/9781315099002",['Zhiwei Wang'],,Article,1 , Nations and Nationalism,Oct 16,0,"
Request full-text",0,0,6
Cloud Transformation Report,"['Marvin Rosian', 'Rene Brinkhege', 'Inan Gür[...]', 'Markus Spiekermann']",This work serves as an overview of what cloud computing inherits and presents the vast variety of cloud enabled and cloud adapted trends and technologies. It presents the current understanding of cloud transformation and shows how the Fraunhofer ISST can assist companies to initiate their journey to a cloud-enabled digital and data-driven company.,Technical Report,,,Oct 15,0,"
Download",0,2,49
