title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Corrigendum to: Cost–benefit analysis of enhancing the uptake of long-acting reversible contraception in Australia,"['Kristine Concepcion', 'Sarina Lacey', 'Kevin McGeechan[...]', 'Jessica R Botfield']","Objective Long-acting reversible contraception (LARC) is the most effective form of reversible contraception, but its use in Australia is low compared with other countries. The aim of this study was to evaluate the economic effect of an increase in LARC uptake to international rates.Methods An economic model was designed to assess two scenarios, namely increasing the current rate of LARC uptake of 12.5% to the international benchmark of 14.8% among: (1) women currently using the oral contraceptive pill (OCP); and (2) women at risk of pregnancy and not using contraception. Model inputs included cost of contraceptive methods, discontinuation rates and abortion and miscarriage costs associated with unintended pregnancies.ResultsWomen who switch from an OCP to LARC would save A$114–157 per year. Those not currently using any contraception who adopt LARC would incur costs of A$36–194 per year, but would reap savings from the reduction in unintended pregnancies. Over 5 years there would be a net saving of A$74.4 million for Scenario 1 and A$2.4 million for Scenario 2.Conclusion Greater use of LARC would result in a net gain in economic benefits to Australia. These benefits are largely driven by women switching from an OCP to LARC who have reduced costs, as well as women wishing to avoid pregnancy who choose to use LARC rather than no method. This evidence will support women making an informed contraceptive choice and policy makers in increasing the accessibility of LARC.What is known about the topic?LARC is the most effective form of reversible contraception, but uptake in Australia is relatively low.What does this paper add?There are economic benefits to society for women w
… Read more",Article,0 , Australian health review: a publication of the Australian Hospital Association,,0,"
Request full-text",0,0,11
Overcoming incumbent resistance to the clean energy shift: How local governments act as change agents in coal power station closures in China,"['Hao Tan', 'Elizabeth Thurbon', 'Sung-Young Kim', 'John A. Mathews']","Phasing out the use of coal for power generation is an important concern for energy policy in the context of green transition. Despite the efforts of other nations, the role of China in the global phase-out of coal power remains crucial. Our study with a sub-national focus sheds important new light on the drivers and decision-making dynamics of exiting of coal power use in China. Based on a case study of closures of coal power plants in China's Guangdong province, we find that under certain circumstances, governments - especially those in the provincial and city levels - can and do act as change agents when it comes to retirement of coal fired power stations. Our study reveals a number of push and pull mechanisms that governments have utilized to overcome the resistance of incumbent power generation companies, primarily based on developmental considerations. By identifying the drivers and enabling mechanisms of phasing out the use of coal power in a significant sub-national region in China, our study contributes to both of the sustainability transition literature and the energy policy literature.",Article,1 , Energy Policy,Jan 14,0,"
Request full-text",4,4,59
Differences in public and private health services in a rural district of Malaysia,"['Syed Mohamed Aljunid', 'Anthony Zwi']","A cross-sectional study, comparing the nature of services in 15 private clinics and 6 public health facilities, was undertaken in a rural district of Malaysia. Semi-structured interviews and observations using check-lists were employed. Public health facilities were run by younger doctors (mean age = 31.1 years), supported mostly by trained staff. The private clinics were run by older doctors (mean age = 41.2 years) who had served the district for much longer (8.9 years vs 1.5 years) but were supported by less well trained staff. The curative services were the main strength of the private clinics but their provision of preventive care was less comprehensive and of inferior quality. Private clinics were inclined to provide more expensive diagnostic services than the public facilities. 'Short hours' private clinics had very restricted opening hours and offered limited range of services.",Article,7 , The Medical journal of Malaysia,Apr 28,1,"
Download",21,11,22
State and Society in Extreme Times: China’s Early Response to COVID-19 Outbreak,['Fengshi Wu'],this is the editorial introduction to the special issue on China's early responses to the outbreak of COVID-19 pandemic,Article,1 , China Review,,0,"
Download",0,4,106
CommUNIty-Led development: A partnership to realize Aboriginal Elders’ vision for change,"['Ruth McCausland', 'Wendy Spencer', 'Peta MacGillivray[...]', 'Elizabeth Mcentyre']","This article outlines the development of “Yuwaya Ngarra-li” (YN), a holistic, community-led partnership with a university that aims to realize Aboriginal Elders’ vision for wellbeing in their community. The Dharriwaa Elders Group (DEG), a community-controlled organization in Walgett, a remote town in New South Wales (NSW), Australia, invited the University of New South Wales (UNSW) to partner with them to progress their long-held vision for systemic change. This partnership aims to improve the environment, life pathways, and wellbeing of Aboriginal people living in Walgett through collaboration on evidence-based initiatives, research and building local community capabilities and control. YN builds on decades of strong advocacy, community development, and participatory research that has focused on addressing structural injustices and inequity through centering Indigenous knowledges, worldviews, and rights. This innovative partnership is contributing to the evidence base for community-led solutions, with implications for research, policy and practice.",Article,1 , Community Development,May 30,0,"
Request full-text",1,0,18
Urban water security under a changing climate: Is Nepal's water policy on the right track?,"['Hemant Raj Ojha', 'Kamal Devkota', 'Chandra Pandey[...]', 'Anthony Zwi']","en Nepal's urban regions are facing increasing levels of water insecurity under a changing climate. The country has a long history of water policy development while climate-related policies are also emerging at different levels of the new federal republic. It is unclear whether public policy is on the right track to ensure urban water security in the face of growing demand and increasingly variable supply. In this paper, we assess how Nepal's water policy is shaping urban adaptation. We focus on how policies have defined institutional arrangements for water supply and management, allocation of water rights, and the conservation of water source catchments. Policy attention to these issues is crucial for the adaptation of water systems to climate change. Drawing on the review of policy texts and the status of policy implementation in two towns (Dharan and Dhulikhel), we conclude that current policy frameworks and strategies neglect opportunities to facilitate urban water adaptation to climate change. The neglect is seen in escalating conflicts among institutions, an unclear framework for water rights, and inadequate incentives for catchment conservation. We highlight the need for a more coherent and risk sensitive approach to water policy, underpinned by deliberative, research-informed, and learning-based strategies. 摘要 zh 气候变化背景下, 尼泊尔的城市地区正面临越来越严重的水不安全。该国拥有悠久的水政策发展史, 同时, 与气候相关的政策也正出现于该国的不同层面。尚不清晰的是, 面临水需求上涨和日益变化的水供给时, 公共政策是否在确保城市水安全的正轨上。本文中, 我们评估了尼泊尔水政策如何影响城市适应(urban adaptation)。我们聚焦于政府如何定义水供应和管理方面的制度安排、水权分配以及水源流域的保护。对这些问题给予政策关注, 对气候变化下的水系统适应而言是关键的。基于对政策文本的分析和两城市(Dharan 和Dhulikhel)的政策落实状态, 我们的结论认为, 现有政策框架和策略忽视了一系列能促进气候变化下城市水适应的机遇。这种忽视体现在机构间冲突的加剧、水权框架的不清晰、以及用于流域保护的激励措施不足。我们强调需要一个更一致的、对风险保持敏感的水政策措施, 辅以商议性的、基于研究和学习的策略。 Resumen es Las regiones urbanas de Nepal se enfrentan a niveles crecientes de inseguridad hídrica en un clima cambiante. El país tiene una larga historia de desarrollo de políticas de agua, mientras que las políticas relacionadas con el clima también están surgiendo en diferentes niveles de la nueva república federal. No está claro si las políticas públicas están en el camino correcto para garantizar la seguridad hídrica urbana frente a la creciente demanda y la oferta cada vez más variable. En este documento, evaluamos cómo la política hídrica de Nepal está dando forma a la adaptación urbana. Nos enfocamos en cómo las políticas han definido los arreglos institucionales para el suministro y la gestión del agua, la asignación de derechos de agua y la conservación de las cuencas de captación de fuentes de agua. La atención política a estos temas es crucial para la adaptación de los sistemas de agua al cambio climático. Basándonos en la revisión de los textos de políticas y el estado de implementación de políticas en dos ciudades (Dharan y Dhulikhel), llegamos a la conclusión de que los marcos de políticas y las estrategias actuales ignoran las oportunidades para facilitar la adaptación del agua urbana al cambio climático. La negligencia se ve en la escalada de conflictos entre instituciones, un marco poco claro para los derechos de agua e incentivos inadecuados para la conservación de las cuencas hidrográficas. Destacamos la necesidad de un enfoque de la política del agua más coherente y sensible al riesgo, respaldado por estrategias deliberativas, informadas por la investigación y basadas en el aprendizaje.",Article,1 , World Water Policy,Nov 18,0,"
Download",0,1,35
Crime commission processes in child sexual abuse material production and distribution: A systematic review,"['Jesse Cale', 'Thomas Holt', 'Benoit Leclerc[...]', 'Jacqueline Drew']","This review synthesises empirical studies from the past decade investigating child sexual abuse material (CSAM) production and distribution to gain insight into crime commission processes involved in these crimes. The findings highlight overlaps in risk factors for child sexual abuse and CSAM production and distribution, and possible unique risk factors specific to the latter. A substantial amount of CSAM is produced in family contexts, and there are different motivations and strategies for producing CSAM. Taken together, the findings provide important foundational information about the variety of crime commission processes involved in CSAM production and distribution, helping the development of effective prevention and intervention strategies for this increasingly prolific type of crime.",Article,1 , Trends and Issues in Crime and Criminal Justice,Feb 14,1,"
Download",0,2,58
Evidence Check: Intersections between mental health and sexual assault and abuse,"['Jan Breckenridge', 'Mailin Suchting', 'Sara Singh[...]', 'Natasha Dubler']",,Research,,,,1,"
Download",0,1,21
“It’s not a yes or no question”: Disparities between women’s accounts of disclosing intimate partner violence and patient documentation in antenatal settings: A qualitative synthesis.,"['Jo Spangaro', 'Alison Rutherford', 'Jane Koziol-McLain[...]', 'Anthony Zwi']",,Article,1 , Psychology of Violence,Jan 17,0,"
Request full-text",0,0,32
Talking trade,['Rorden Wilkinson'],,Chapter,,,,0,"
Request full-text",0,,0
Foreword to the New Thinking on Business and Human Rights Special Issue,"['Justine Nolan', 'Louise Chappell']",,Article,0 , Australian Journal of Human Rights,,0,"
Download",0,0,13
Abuse and Cruelty in Religious Bureaucracy: The Case of the Anglican Diocese of Newcastle,['Michael Salter'],,Chapter,,,,0,"
Request full-text",0,0,7
Finding a new narrative,['Michael Salter'],,Chapter,,,Jun 29,0,"
Request full-text",0,0,2
“Our ways to planning”: Preparing to plan with Aboriginal and Torres Strait Islander people with disability,"['Angela Dew', 'Elizabeth Mcentyre', 'Leanne Dowse', 'Priya Vaughan']","This paper reports on the development of the Our Ways to Planning framework. The framework is intended as a guide for Australian organisations to work in safe and culturally appropriate ways to assist and enable Aboriginal and Torres Strait Islander people with disability to make plans about their physical and mental health, wellbeing and future. The Our Ways to Planning framework is based on data collected via community-led research undertaken with Aboriginal people with disability and their family members and workers from five communities in New South Wales. Community mapping, an arts-based research method, was used to learn about the experiences of Aboriginal people with disability and their families regarding planning and access to services. Using iterative, thematic analysis, the research team identified core themes and concepts around which to structure the framework. The framework identifies three 'bridges' to organisational readiness for planning: knowledge, understanding and choice. It focuses on the importance of non-Aboriginal-led organisations learning from, and collaborating with, community-based Aboriginal-led organisations in order to build capacity in both types of organisations. The framework advocates for open and respectful organisational engagement with the needs of Aboriginal or Torres Strait Islander people with disability. It also acknowledges the importance of developing an awareness of Aboriginal cultures, histories and points of view, given their influence on planning processes. The Our Ways to Planning framework provides a model for organisational capacity-building for effective planning that responds directly to the experiences and needs of Aboriginal people with disability, family membe
… Read more",Article,9 , Australian Aboriginal Studies,Jan 25,0,"
Request full-text",2,1,19
Practitioners’ experience of implementing therapeutic residential care: A multi-perspective study,"['Kenny Kor', 'Elizabeth Fernandez', 'Jo Spangaro']","Repeated inquiries into residential care for children and young people in out-of-home care have documented persistent service inadequacies. Calls for reforming residential care into therapeutic care have received growing attention in recent years. However, limited research data exists to inform how therapeutic care can be optimally implemented in residential care settings. This research draws on the first-hand experience of residential care practitioners to examine the barriers they experienced when implementing therapeutic care. Twenty-six practitioners across five different service strata (senior managers, therapeutic specialists, caseworkers, team leaders and direct care workers) from three Australian residential care organizations participated in semi-structured interviews. Framework analysis of the interview data indicated, whilst there was a strong consensus that therapeutic residential care should be underpinned by trauma-informed knowledge, its implementation is constrained by six barriers: (1) inconsistent understandings of how therapeutic care should be operationalized; (2) crisis-driven referrals and assessments; (3) problematic placement configuration and client mix; (4) inadequate workforce development; (5) the emotional cost of care; and (6) atrophied clinical support. These barriers call into question the extent to which therapeutic residential care is implemented as intended. Findings indicate that, to actualize the full potential of therapeutic residential care, substantial work is needed to provide a more translatable practice framework, strengthen referral and assessment processes, revitalize the workforce and elevate implementation efforts to a systemic level, bringing closer alignment between different se
… Read more",Article,1 , Children and Youth Services Review,Nov 1,0,"
Request full-text",0,0,9
"Exploring the relationship between functional limitations of the older adults and the health-related quality of life of their spouse in Shaanxi Province, China","['Wanyue Dong', 'Anthony Zwi', 'Chi Shen[...]', 'Jianmin Gao']","Background With trends towards longer life expectancy, lifetime with disability has also been prolonged. It is increasingly recognized that not only the person with disability but also those around them are affected. The relationship between functional limitation (FL) of the older adults and health-related quality of life (HRQoL) of their spouse is of interest. So too is the determination of the factors aside from FL that influence HRQoL. Methods The sample was derived from the 2013 National Health Service Survey conducted in Shaanxi Province in China. Married couples aged ≥ 60 years were selected (n = 3463). The European quality of life five dimensions (EQ-5D) and visual analogue scale were used to measure HRQoL. Results Both wife and husband reported lower HRQoL if either the male or female partner had some or serious FLs ( P < 0.001). Other factors associated with lower HRQoL of the spouse included age, lower educational level, presence of chronic disease, and lower household economic status. Family size was associated with wife's HRQoL only when the male had no FL and lived with another 1–2 persons, or when the male had some FLs and lived in a larger family (n ≥ 5). Residential status did not relate to the HRQoL of spouses regardless of FL status. Conclusions Older adults in Shaanxi province who have partners with FLs tend to report poorer EQ-5D, suggesting that couples amongst whom one has FL may be particularly vulnerable to lower HRQoL.",Article,1 , Health and Quality of Life Outcomes,Sep 1,1,"
Download",0,1,31
"Exploring the intersection of human rights, health, disability and refugee status: an arts-based approach","['Ruth Wells', 'Mahmoud Murad', 'Maree Higgins[...]', 'Karen Zwi']","Refugees often come from countries with histories of human rights violations and can face multiple challenges in building a new life in Australia. Little is known about the specific experiences of those who also live with a disability, and how this may impact their rights to health. We present an intersectional approach to using arts-based research to bring to light the embodied experiences of these people, who live at the intersection of multiple axes of marginalisation. Bringing together lived experience of displacement and disability, with interdisciplinary researchers and a range of clinicians and service providers, we present an overview of the issues faced by refugees with disabilities in Australia. We then discuss how arts-based research could help to generate academic and policy discourses which are more attentive to the needs, priorities and identities of refugees with disabilities.",Article,0 , Australian Journal of Human Rights,,0,"
Request full-text",2,1,16
Cervical screening in Solomon Islands: challenges and opportunities for a national screening programme,"['Jessica R Botfield', 'Catherine McGowan', 'Verlyn Gagahe[...]', 'Anne Stuart']","Cervical cancer is the second most common cancer in Solomon Islands; no national cervical screening programme currently exists. In 2015 the Solomon Islands Government invited Family Planning Australia to support implementation of a pilot screening programme. Over 4,000 women were screened. Nurses and stakeholders interviewed felt the pilot was in line with the country’s needs. Challenges related to access, timely treatment, and human resources. The pilot provides an example of a lower-middle income country identifying a national health concern, seeking technical assistance, and committing to implementation. Findings indicate a screening programme is feasible, drawing on the nursing/midwifery workforce, with government commitment.",Article,1 , Development in Practice,,0,"
Request full-text",0,0,17
Police responses to people with disability,"['Leanne Dowse', 'Simone Rowe', 'Eileen Baldry', 'Michael Baker']","This project targets critical knowledge and practice gaps to build The Disability Royal Commission’s knowledge and evidence base about police responses to people with disability, and how they can be improved. The project: • Examines innovative models/alternatives to police as first responders, • Takes an evidence-based approach in examining police practice and innovative models of reporting, investigating and responding to violence against, and abuse, neglect and exploitation of people with disability, and • Considers the particular experiences of culturally and linguistically diverse and First Nations people with disability.",Research,,,Oct 19,0,"
Download",0,2,90
Implementing a crèche-based community drowning programme in rural Bangladesh: A process evaluation,"['Medhavi Gupta', 'Aminur Rahman', 'Notan C Dutta[...]', 'Jagnoor Jagnoor']","Background Living and environmental conditions in rural Bangladesh expose children to drowning. The Anchal programme protects children through crèche-based supervision in an enclosed space run by locally recruited carers. It is unclear under what conditions the programme best operates to maximise protection. We conducted a process evaluation of Anchal to determine enabling factors and challenges to implementation. Methods Quantitative programme data were analysed to calculate metrics including child participation and fidelity of implementation to defined processes. Qualitative data collection with programme participants and implementers provided insights into barriers and enablers of implementation. Analysis was guided by the UK Medical Research Council’s process evaluation framework. Results Anchal operated 400 centres with an average of 22.2 children enrolled, as per target. However, daily attendance averaged lower than the 80% target. Children aged 1–2 years old, who are most at risk of drowning, were least likely to enrol and attend regularly due to low engagement with activities and parental concerns for safety. Greater distances and lower educational attainment in some regions reduced attendance and increased carer attrition. Conclusions The Anchal programme met most programme delivery targets. However, programme success could be improved through increasing supervision, providing communication training for implementing staff, designing programmes for children aged 1–2 years old, encouraging community ownership and providing child pick-up services. These contextual solutions can be adapted to similar programmes operating through grassroots-level engagement and recruitment of com
… Read more",Article,1 , Injury Prevention,Mar 1,1,"
Download",1,2,41
Systematisation of clinical care and the structuring of public authority,['Hal Colebatch'],,Chapter,,,,0,"
Request full-text",0,,2
"‘They Are Here Without Chains, but With Invisible Chains’: Understandings of Modern Slavery Within the New South Wales Settlement Sector","['Keren David', 'Michael Salter']","Modern slavery is a complex and clandestine social phenomenon that is poorly understood in the Australian context. The settlement sector is integral to Australia’s counter-slavery efforts, and yet, no Australian study has explicitly sought to explore how this group identifies and navigates modern slavery. This paper draws on surveys and interviews with workers in the New South Wales settlement sector, and offers new insights into how certain forms of modern slavery are understood and addressed by professionals working with newly arrived migrants. The findings of the study uncover some of the profound challenges staff encounter in detecting and responding to different exploitative practices. Furthermore, they underscore the significant disjunctions between existing legislative provisions that aim to address modern slavery, and the experiences and understandings of workers at the frontline of the issue. The study demonstrates the need for education and greater investment into modern slavery responses within the settlement sector, and multi-sectoral collaboration to proactively address the systemic issues engendering exploitation at a community level.",Article,1 , Social & Legal Studies,Feb 15,1,"
Download",0,1,113
Digital media and domestic violence in Australia: essential contexts,"['Molly Dragiewicz', 'Bridget Harris', 'Delanie Woodlock', 'Michael Salter']","Domestic violence is a pervasive social problem in Australia. Digital media are increasingly integral to its dynamics. Technology-facilitated coercive control (TFCC) is a form of gender-based violence. This article examines domestic violence survivors’ experiences with TFCC, drawing on interviews with 20 Australian women. Study results enhance understanding of how abusers use digital media. We highlight four key contexts for understanding the role of technology in domestic violence: the coercive and controlling relationship, separation abuse, co-parenting and survivors’ safety work. These contexts provide insight into the dynamics of TFCC and illuminate key differences between this and other forms of online abuse. Key messages Technology is integral to coercive control. Separation and co-parenting are key sites of technology-facilitated coercive control. Survivors manage technology-facilitated abuse in the absence of adequate responses and support. </ul",Article,1 , Journal of Gender-Based Violence,Jan 1,0,"
Request full-text",1,1,36
Drones and Global Order: Implications of Remote Warfare for International Society,"['Paul Lushenko', 'Srinjoy Bose', 'William Maley']",,Book,,,,0,"
Request full-text",0,,0
"Class and Economic Change in Kenya: The Making of an Africa Petite Bourgeoise, 1905-1970","['M. P. K. Sorrenson', 'Gavin Kitching']",,Article,2 , American Journal of Ophthalmology,,0,"
Request full-text",0,2,5
"Characteristics and re-offending outcomes of ‘limiting-term’ forensic patients found unfit to stand trial in New South Wales, Australia","['Timothy Wu', 'Sara Singh', 'Georgia Lyons[...]', 'Kimberlie Dean']","There are little published data on the characteristics or outcomes of offenders found unfit to stand trial who receive a ‘qualified finding of guilt’ in a Special Hearing in New South Wales (NSW) and are detained for a ‘limiting term’ (LT) under the supervision of the NSW Mental Health Review Tribunal (MHRT). We examined NSW MHRT records linked to re-offending data, to report on the characteristics and outcomes of 69 LT patients in a cohort spanning two decades. The most common diagnoses were schizophrenia (54%) and intellectual disability (33%). Patients were detained on average for 4.2 years, which is slightly shorter than the average maximum term imposed. Of the 55 people for whom criminal record data were available, 9.1% were charged with an offence during the first year post-release and 60% overall were charged for at least one post-release offence during a follow-up period ranging from 4.7 to 11.1 years.",Article,1 , Psychiatry Psychology and Law,Jan 22,0,"
Request full-text",0,0,15
