title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
The relevance of basic science to stone tool use and meat eating: Standardisation of bone surface modification methods and interpretations,['Emma C. James'],"Modifications to the surfaces of fossil bones are one of the most important lines of evidence for understanding different issues in palaeoanthropological, archaeological, and taphonomic research. Bone surface modifications (BSM) are used to infer past lifeways and behaviours through site formation processes, subsistence patterns and adaptations and how they influenced human evolution, as well as patterns of economic and social evolutions. The study of BSM first appeared in palaeontology in the mid-19th Century, before gaining traction in archaeology during the processual boom of the 1960s. By identifying BSM from ethnographic studies of BSM created by people in the present day and comparing them to marks found in the archaeological record, archaeologists were able to tie traces to specific bone modifying actions (e.g. Binford 1978; Brain 1981; White 1954). However, traces left by non-human modifiers can mimic those produced by humans (e.g. Blumenschine et al. 1996; Olsen and Shipman 1988; Selvaggio 1994a; Shipman and Rose 1984). Experimental taphonomic studies in zooarchaeology have been largely conducted with the goal of confidently tying traces to known actors and effectors (Gifford-Gonzalez 1989b, 1991). However, variation in experimental design, experimental bone subjects, and how the resultant BSM are classified and analysed has contributed to a lack of consensus between researchers. For example, cut marked bones found in deposits dating to 3.39 million-years-ago (Ma) challenged the current paradigm that butchery, meat-eating behaviours and, subsequently, stone tool use were present in pre-Homo hominins (Domínguez-Rodrigo et al. 2011; McPherron et al. 2011). Furthermore, debates based on bone
… Read more",Thesis,,,Nov 15,1,"
Download",1,1,26
Seed: Gendered Vernaculars and Relational Possibilities,"['Susannah Chapman', 'Xan Sarah Chacko']","This contribution to feminist vocabulary provides a genealogy of the term seed. We both work on practices of care and control related to seeds, from seed banking and agricultural development projects to everyday practices of keeping, saving, and tinkering with seeds. As a term, seed evokes gendered ideas about human reproduction that center masculinity and virility, even though the botanical seeds are in fact already‐fertilized embryos. This entry takes up the gendered dimension of seeds (and the elisions it produces) as a lens to interrogate ideas of use, usefulness, and uselessness (Ahmed 2019) in the world of biodiversity banking and plant genetic resources. With examples from seed banking and farming in West Africa, and with inspiration from feminist philosophers and anthropologists Sylvia Wynter, Marilyn Strathern, and Sara Ahmed, this provocation contributes to the vocabularies of feminist anthropology and science studies. Since the stories we tell about the world are filled with metaphor, why not complicate the vernacular understanding and usage of seed to reflect the queer and matrilineal possibilities that we see all around us, instead of the potent patrilineality that remains as a vestigial reminder of the values we would rather leave behind?",Article,1 , Feminist Anthropology,Nov 14,0,"
Request full-text",0,0,8
Seeing water: Slow resistance and the material enigma of extractive effects on society and ecology,['Sally Babidge'],,Article,,,Nov 8,0,"
Request full-text",0,0,6
Building Public Confidence in Parole Boards: Findings From a Four-Country Study,"['Robin Fitzgerald', 'Arie Freiberg', 'Shannon Dodd', 'Lorana Bartels']","Parole and parole boards play critical roles in criminal justice systems. With parolee numbers and imprisonment rates increasing in many countries, parole decision-making is a crucial contributor to prison population sizes and, more broadly, public confidence in the operation of correctional systems. This article examines the public understanding of and confidence in parole, from the perspectives of parole board members and other parole authority staff. It aims to determine whether and, if so, how, public opinion influences parole decision-making and how parole boards feel they can or should respond to this. It draws on interviews with 80 parole board members and other relevant staff in Australia, New Zealand, Canada and Scotland.",Article,1 , British Journal of Criminology,Nov 5,0,"
Request full-text",0,0,16
Developments in Electronic Information Systems in Social Welfare Agencies: From Simple to Complex,['Philip Gillingham'],"The problems with current forms of electronic information systems (IS) being used by social welfare agencies have been documented by researchers internationally and attention is turning to how they might be better designed and used. In this article, drawing from ethnographic research about IS implementation and evaluation with a number of social welfare agencies, two different approaches-one simple and one complex-to designing and using IS in social welfare agencies are presented. The advantages and disadvantages of each approach, as emerged from discussions with research participants, are explored. The aim of the article is to assist both decision makers and practitioners in social welfare agencies to clarify their needs in relation to how future IS are designed and used.",Article,9 , British Journal of Social Work,Nov 5,0,"
Download",8,5,31
Practitioner perspectives on the implementation of an electronic information system to enforce practice standards in England,['Philip Gillingham'],"Research in England, mainland Europe and Australia has demonstrated how the introduction of electronic information systems (IS) has been highly problematic for frontline social workers, particularly in terms of diverting their time, attention and energy away from direct work with service users. IS have evolved over the years to become increasingly complex and demanding in terms of the nature and volume of data that is required to be entered by social workers. While incorporating workflows in an IS that direct social workers to specific tasks at a particular time is not new, one recently implemented IS incorporates a plethora of workflows that aim to enforce compliance with practice procedures and standards. In this article, the findings from a small qualitative study which aimed to evaluate the reaction of social workers to this new form of IS are reported. Going beyond the problems expected with the introduction of a new IS and drawing theoretically from social informatics and joint cognitive systems, the reasons why this form of IS may be particularly problematic for frontline social workers are explored.",Article,1 , European Journal of Social Work,,0,"
Download",0,1,25
Species identification of Australian marsupials using collagen fingerprinting,"['Carli Peters', 'Kristine Korzow Richter', 'Tiina Manne[...]', 'Nicole Boivin']","The study of faunal remains from archaeological sites is often complicated by the presence of large numbers of highly fragmented, morphologically unidentifiable bones. In Australia, this is the combined result of harsh preservation conditions and frequent scavenging by marsupial carnivores. The collagen fingerprinting method known as zooarchaeology by mass spectrometry (ZooMS) offers a means to address these challenges and improve identification rates of fragmented bones. Here, we present novel ZooMS peptide markers for 24 extant marsupial and monotreme species that allow for genus-level distinctions between these species. We demonstrate the utility of these new peptide markers by using them to taxonomically identify bone fragments from a nineteenth-century colonial-era pearlshell fishery at Bandicoot Bay, Barrow Island. The suite of peptide biomarkers presented in this study, which focus on a range of ecologically and culturally important species, have the potential to significantly amplify the zooarchaeological and paleontological record of Australia.",Article,1 , Royal Society Open Science,Oct 29,0,"
Download",0,5,99
Spatially defined single-cell transcriptional profiling characterizes diverse chondrocyte subtypes and nucleus pulposus progenitors in human intervertebral discs,"['Yibo Gan', 'Jian He', 'Jun Zhu[...]', 'Peng Liu']","A comprehensive understanding of the cellular heterogeneity and molecular mechanisms underlying the development, homeostasis, and disease of human intervertebral disks (IVDs) remains challenging. Here, the transcriptomic landscape of 108 108 IVD cells was mapped using single-cell RNA sequencing of three main compartments from young and adult healthy IVDs, including the nucleus pulposus (NP), annulus fibrosus, and cartilage endplate (CEP). The chondrocyte subclusters were classified based on their potential regulatory, homeostatic, and effector functions in extracellular matrix (ECM) homeostasis. Notably, in the NP, a PROCR ⁺ resident progenitor population showed enriched colony-forming unit-fibroblast (CFU-F) activity and trilineage differentiation capacity. Finally, intercellular crosstalk based on signaling network analysis uncovered that the PDGF and TGF-β cascades are important cues in the NP microenvironment. In conclusion, a single-cell transcriptomic atlas that resolves spatially regulated cellular heterogeneity together with the critical signaling that underlies homeostasis will help to establish new therapeutic strategies for IVD degeneration in the clinic.",Article,1 , Bone Research,Oct 28,1,"
Download",1,2,51
Targeting local lymphatics to ameliorate heterotopic ossification via FGFR3-BMPR1a pathway,"['Dali Zhang', 'Junlan Huang', 'Xianding Sun[...]', 'Yangli Xie']","Acquired heterotopic ossification (HO) is the extraskeletal bone formation after trauma. Various mesenchymal progenitors are reported to participate in ectopic bone formation. Here we induce acquired HO in mice by Achilles tenotomy and observe that conditional knockout (cKO) of fibroblast growth factor receptor 3 ( FGFR3 ) in Col2 ⁺ cells promote acquired HO development. Lineage tracing studies reveal that Col2 ⁺ cells adopt fate of lymphatic endothelial cells (LECs) instead of chondrocytes or osteoblasts during HO development. FGFR3 cKO in Prox1 ⁺ LECs causes even more aggravated HO formation. We further demonstrate that FGFR3 deficiency in LECs leads to decreased local lymphatic formation in a BMPR1a-pSmad1/5-dependent manner, which exacerbates inflammatory levels in the repaired tendon. Local administration of FGF9 in Matrigel inhibits heterotopic bone formation, which is dependent on FGFR3 expression in LECs. Here we uncover Col2 ⁺ lineage cells as an origin of lymphatic endothelium, which regulates local inflammatory microenvironment after trauma and thus influences HO development via FGFR3-BMPR1a pathway. Activation of FGFR3 in LECs may be a therapeutic strategy to inhibit acquired HO formation via increasing local lymphangiogenesis.",Article,1 , Nature Communications,,1,"
Download",1,3,81
New insights on the reparative cells in bone regeneration and repair,"['Shuo Huang', 'Min Jin', 'su Nan', 'Lin Chen']","Bone possesses a remarkable repair capacity to regenerate completely without scar tissue formation. This unique characteristic, expressed during bone development, maintenance and injury (fracture) healing, is performed by the reparative cells including skeletal stem cells (SSCs) and their descendants. However, the identity and functional roles of SSCs remain controversial due to technological difficulties and the heterogeneity and plasticity of SSCs. Moreover, for many years, there has been a biased view that bone marrow is the main cell source for bone repair. Together, these limitations have greatly hampered our understanding of these important cell populations and their potential applications in the treatment of fractures and skeletal diseases. Here, we reanalyse and summarize current understanding of the reparative cells in bone regeneration and repair and outline recent progress in this area, with a particular emphasis on the temporal and spatial process of fracture healing, the sources of reparative cells, an updated definition of SSCs, and markers of skeletal stem/progenitor cells contributing to the repair of craniofacial and long bones, as well as the debate between SSCs and pericytes. Finally, we also discuss the existing problems, emerging novel technologies and future research directions in this field.",Article,0 , Biological reviews of the Cambridge Philosophical Society,,0,"
Request full-text",1,0,18
Exploring the politics of strain: Crime and welfare in remote Indigenous Australia,"['Zoe Staines', 'Renee Zahnow']","The international criminology and social policy literature have long explored possible connections between social welfare and crime. However, existing studies tend towards high‐level comparisons of crime versus total aggregate welfare spend, overlooking sub‐national contextual differences between and within countries. There are also few studies that deeply explore this link in the Antipodes, including in Australia: a settler colony and (neo)liberal welfare state with a recent strong coupling of punitive social and penal policies that disproportionately impact Indigenous populations. This paper attends to these gaps by examining the welfare‐crime link in remote Indigenous Queensland (Australia). We use crime‐report data and an interrupted time series design to explore the effects of dynamic social welfare policies during 2020–2021: a period that saw a temporary shift away from a strict neoliberal welfare model (i.e., heavy conditionality, low benefit rates) to more supportive and decommodifying social welfare in response to the COVID‐19 induced economic recession. Our findings align with previous studies that suggest more supportive and decommodifying policies are associated with lower crime. We also bring greater nuance to how the crime‐welfare link is understood within the ‘structural complexity of [Australian] settler colonialism’ (Wolfe. Journal of Genocide Research. 2006;8:392), by illuminating how a politics of race animates social policies that can either produce or reduce criminogenic strains and, thus, socially construct crime in the image of the Indigenous ‘Other’.",Article,1 , Social Policy & Administration,Oct 26,0,"
Request full-text",0,0,4
Fear and Loathing in Legal Limbo: Reimagining the Refugee in Malaysian Public Discourse and History,"['Gerhard Hoffstaedter', 'Nicole Lamb']","The dominant public discourse on refugees in Malaysia is characterised by portrayals of refugees as illegal, burdensome and a threat to the nation’s security. Malaysia is not a signatory to the 1951 Refugee Convention or its related 1967 Protocol and therefore does not provide legal recognition to those who claim refugee status. Nonetheless, Malaysia is host to hundreds of thousands of refugees who live not in camp settings but in the community, most in urban environments. Refugees from Myanmar form the vast majority of Malaysia’s refugee population while smaller, though still substantial, communities are made up of refugees who originate from Pakistan, Sri Lanka, Yemen, Somalia, Iraq and Syria. This chapter interrogates key discourses around what a refugee is in Malaysia and how the dominant discourses, or what Michel Foucault calls ‘regimes of truth’, construct refugees and link them above all to the pervasive notion of ‘illegality’. The prevailing discourses pertaining to the refugee population are reiterated and shaped by the United Nations High Commissioner for Refugees, the Malaysian state and its institutions, civil society, the traditional media and other consumable information systems. Here, these depictions are challenged through an exploration of alternative narratives and readings. In recent years stories of Malaysia’s refugee population have begun to emerge in the mainstream media and elsewhere. These accounts have played an important role in developing the refugee as a figure in the national consciousness. Personal stories recorded with refugees living in Malaysia are explored to demonstrate how refugee narratives are shaped by and speak back to the public discourse. The analysis suggests that the binary portrayals of refu
… Read more",Chapter,,,Oct 26,0,"
Request full-text",0,,2
Business or Pleasure? A Comparison of Migrant and Non-Migrant Uber Drivers in Australia,"['Pj Holtum', 'Elnaz Irannezhad', 'Greg Marston', 'Renuka Mahadevan']","Despite evidence of sub-standard working conditions and low rates of pay, drivers working on the Uber platform report varying levels of job-satisfaction. In order to better understand driver experience most research conducted to date differentiates driver experience by driver investment (time) on the platform. While this approach offers insight into driver motivations, it obfuscates key socio-political aspects of the globalised labour market; namely the precarity of many migrant workers. We present findings from a mixed methods study into migrant and non-migrant drivers on the Uber platform in Queensland, Australia. Specifically, our data illustrates key differences between migrants and non-migrants’ motivations to drive, their dependency on the platform, and their sense of autonomy and agency. Our findings suggest that migrant drivers experience greater levels of job insecurity, specifically around factors of job tenure, agency, and personal safety.",Article,1 , Work Employment and Society,Oct 24,0,"
Request full-text",1,1,7
"Spatial justice, livelihood challenges and the urban poor in the Global South: lessons from Bangladesh","['Lutfun Nahar Lata', 'Adil Khan']",,Chapter,,,Oct 23,0,"
Request full-text",0,1,12
Immigration and neighbourhood crime,['Michelle Sydes'],,Chapter,,,Oct 23,0,"
Request full-text",0,0,5
Distance to crime,"['Michelle Sydes', 'Rebecca Wickes', 'Renee Zahnow']",,Chapter,,,Oct 21,0,"
Request full-text",0,0,5
Converging neighbourhood vulnerabilities,"['Renee Zahnow', 'Lorraine Mazerolle', 'Rebecca Wickes']",,Chapter,,,Oct 21,0,"
Request full-text",0,0,1
Silcrete is not a monolith: Heat treatment of silcrete and the economy of backed artefact manufacture,['Owen Budd'],"The use of heat treatment of silcrete and the manufacture of backed artefacts during the mid-to-late Holocene in Eastern Australia is believed to have provided considerable benefits in the use of silcrete, and the ability to produce reliable and maintainable composite toolkits. The relationship between these two technologies has been identified in the archaeological record, however a study to investigate how these two technologies function in tandem has not yet been explored systematically in Australia. This thesis will use replicative and experimental methods to heat treat a sample of silcrete sourced in Queensland and produce an assemblage of backed artefacts. The performance of heat treated silcrete, both in flake production and successful backed artefact production, will be compared against matching raw (untreated) silcrete cores from the same nodule. Analysis will seek to identify the effect of heat treatment within the reduction sequence, and the extent of variation in backed artefact size to establish the level of standardisation achieved. Results suggest that silcrete responds variably to heat treatment. Some source nodules significantly increased the volume of backed artefacts produced per core, as well as improved standardisation of backed artefacts produced to fit an ‘Ideal Backed Artefact’ prototype. However, other source nodules may have reduced backed artefact production qualities. Since heat treatment has varying effects within the reduction sequence, cultural knowledge surrounding source quality would have been a key component of prehistoric technological knowledge. This interpretation advances the argument that silcrete is not monolithic in it response to heat treatment, and therefore may have variation in its use in prehistory.",Thesis,,,Oct 18,1,"
Download",0,1,171
Human enhancement drugs: Emerging issues and responses,"['Vivian D Hope', 'Mair Underwood', 'Kyle J.D. Mulrooney[...]', 'Jim Mcveigh']","It can be argued that there are no ‘enhancement’ drugs per se, for en- hancement is not an objective property of any drug but rather a meaning assigned to the drug on the basis of the expected effects of that drug. Thus all drugs could be enhancement drugs if deemed to be, for the def- inition of enhancement depends on the meaning we, as a society, give to the drugs’ effects. If a drugs’ effects are deemed to be detrimental that drug may be considered a ‘poison’ or ‘toxin’. If the effects of a drug are deemed valuable or beneficial, and the drug is used to restore or sustain ‘health’ or ‘normality’, the drug may be deemed ‘therapeutic’ or a ‘medicine’. If the effects of the drugs are experienced as beneficial but those benefits are not seen as necessary to restore or sustain health, these drugs may be deemed ‘recreational’ (if the drug is used primarily for ‘pleasure’) or ‘enhancing’. Whether or not drug use is considered en- hancement depends in large part on our definition of ‘normality’, and on what we, as a society, value. The term ‘enhancement’ refers to changes that are considered to be in a positive direction, that is, they are ‘im- provements’ or changes that are viewed as increasing value, and that alter an individual to a state which society has deemed above ‘normal’. Enhancement is commonly defined by bioethicists as “interventions that are used to improve human form or functioning beyond what is necessary to restore or sustain health” (Juengst & Moseley, 2019). However, whilst there are established definitions of ‘health’, such as the WHO “Health is a state of complete physical, mental and social well-being and not merely the absence of disease or infirmity”, these are typically broad and so open to interpretation (e.g. is it merely repair and maintenance or
… Read more",Article,1 , The International journal on drug policy,Oct 17,0,"
Request full-text",0,1,44
Etnología de Venezuela,['Francisco Tiapa'],"Venezuela es un país multiétnico y pluricultural, donde actualmente se hablan más de treinta y seis idiomas indígenas, además de mantenerse una extraordinaria diversidad de costumbres y creencias derivadas de los procesos de hibridación cultural de los últimos cinco siglos. Su configuración actual, no sólo integra a diversos pueblos indígenas, sino a una amplia gama de poblaciones afrodescendientes, asiáticas y mestizas. Al estar ubicado en la confluencia de las macrorregiones del Caribe, la Amazonía y los Andes, este país también presenta una singular diversidad ecológica, que ha derivado en su correspondiente heterogeneidad de procesos adaptativos. Así, el territorio de lo que ocupa actualmente a Venezuela ha sido el ámbito de un amplio conjunto de grupos étnicos pertenecientes a las familias lingüísticas, Chibcha, Arawak, Caribe, Warao, Sáliva, Pumé, Hiwi y a una serie familias lingüísticas independientes, descendientes de las primeras oleadas migratorias que llegaron a nuestro continente. Estas poblaciones han pasado por un proceso histórico de adaptación a las diferentes formas de expansión europea y criolla. A lo largo de este proceso histórico, se ha sucedido una serie de oleadas de imposición colonial y neo-colonial, dirigidas a la construcción de una sociedad cultural y étnicamente homogénea. Entre los siglos XVI y XVII, las poblaciones indígenas fueron el objeto imposición de regímenes de esclavitud y encomiendas, dirigidos a la explotación de su mano de obra por la fuerza. A partir de mediados del siglo XVII y el transcurso del siglo XVIII, el sistema de misiones católicas estuvo dirigido al adoctrinamiento religioso de las poblaciones indígenas, como política de asimilación cultural. Con la Independencia de
… Read more",Presentation,,,Oct 15,0,"
Download",0,0,20
"The Osteology and Provenance of the Parkinson Collection, Gazelle Peninsula, New Britain, c. 1897",['Damien Huffer'],"This article presents the results of combined osteological and archival research into the demographics, preservation condition, taphonomy, pathology, cultural modification and collecting history of the Parkinson collection of human crania from New Britain, collected c. 1897, and currently housed in the Etnografiska Museet (Ethnography Museum), Stockholm, Sweden. This assemblage of crania (n=45) was acquired by one Richard Heinrich Robert Parkinson (1844‐1909), a Danish explorer and anthropologist initially in the employ of the Hamburg based J. C Goddefroy & Sohn in Samoa trading firm. In 1897, after independently settling on the Gazelle Peninsula of New Britain with his family and beginning to make collecting trips to local communities and those on neighboring islands, this collection of crania eventually came to reside at its present location. This article provides the first in‐depth analysis of the osteology of this collection contextualized within what is known and knowable about its ownership history and movement between collection and arrival in Stockholm. This includes translation of previously untranslated German documents that provide heretofore undisclosed information about Parkinson’s collecting activities. Osteological analysis includes age and sex estimation, taphonomic modification as an indicator of initial depositional environment, discussion of select examples of pathology and trauma, and the comparative analysis of decorative motifs (where present). Results indicate a primarily young adult male assemblage, but with all major age classes and both sexes present. Incidents of trauma and pathology are low, but some unique examples are highlighted. The results of the taphonomic analysis reveal new insights in
… Read more",Article,1 , International Journal of Osteoarchaeology,Oct 14,0,"
Request full-text",0,0,11
