title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Narratives of Socioecological Transition: The Case of the Transition Network in Portugal,"['Vera Ferreira', 'Antonio Carvalho']","This article explores narratives and characteristics of sociological transitions displayed by members of the Transition Network (TN) in Portugal. It is informed by scholarly work on grassroots innovations, sociological transition narratives, and environmental engagement in Portugal. It furthers this research in three ways: (1) it analyzes an original case study—the Portuguese TN; (2) it identifies and defines the various socioecological narratives conveyed by its participants; and (3) it interprets the TN’s sociopolitical appeal as a grassroots innovation in the context of environmental mobilization in Portugal. Drawing on 20 semistructured interviews with current and former members of the Portuguese TN, three narratives of sociological transition were identified—utopianism, inevitability, and pessimism—as well as seven characteristics that motivated interviewees’ engagement with the TN.",Article,1 , Nature and Culture,Jun 11,0,"
Request full-text",0,1.1,36
The AMIGAS Model: Reconciling Prejudice Reduction and Collective Action Approaches Through a Multicultural Commitment in Intergroup Relations,"['Ana Urbiola', 'Craig McGarty', 'Rui Costa-Lopes']","Social psychology’s search for ways to address intergroup inequality has grappled with two approaches that have been considered incompatible: (a) the prejudice reduction approach, that argues that changing individual negative attitudes will undermine the basis for discrimination and lead to intergroup harmony; and (b) the collective action approach, that argues that social protest and activism can improve the position of disadvantaged groups. The problem is that efforts toward prejudice reduction may serve to suppress genuine efforts to change. We propose the Achieving Multicultural Integration of Groups Across Society (AMIGAS) model, in which a multicultural commitment is proposed as a driver of both improved intergroup evaluations and promotion of collective action for reduced inequality, especially in contexts where there are conditions for a respectful intercultural dialogue. The AMIGAS model is a theoretical advance in the field of intergroup relations and a basis for implementing effective egalitarian policies and practices.",Article,1 , Review of General Psychology,,0,"
Request full-text",0,1.4,30
Pluralising the European energy landscape: Collective renewable energy prosumers and the EU's clean energy vision,"['Lanka Horstink', 'Kiat Ng', 'Julia Wittmayer']","To fulfil the European Union's (EU) goal of providing 'Clean Energy for All Europeans', a transformative shift from centralised, fossil-fuel based systems to decentralised systems based on renewable energy sources (RES) is envisaged. Keen to lead the clean energy transition while embedding technological innovation and elements of justice and equitability into the envisioned 'Energy Union', EU Member States need their citizens on board as active participants. Prosumerism or self-consumption is an important part of this citizen involvement. While the new EU regulatory framework for energy now recognises civic-inspired prosumer initiatives such as energy communities, little is known about the full range and diversity of collective actors in renewable energy self-consumption as well as how they engage with the changing energy system. This paper presents an exploratory categorisation of the different collective social actors that produce and consume energy from renewable sources, referred to as 'collective RES prosumers', aiming to clarify their participation in the energy landscape. We find six categories with different engagement and needs, which we relate to the EU's current framing of collective energy actors. We recommend fine-tuning policies to the different actors to support a true-to-vision transposition of the recently completed Clean Energy Package (CEP).",Article,1 , Energy Policy,,1,"
Download",5,5.4,54
A indústria do branqueamento em Lisboa: uma etnografia das práticas e produtos para o branqueamento da pele e seus riscos para a saúde dermatológica,"['Chiara Pussetti', 'Isabel Pires']","Resumo Por meio de um exercício de walking ethnography, pretendemos apresentar uma etnografia da oferta cosmética destinada à despigmentação da pele no coração de Lisboa, focando num fragmento da cidade que junta diferentes propostas e produtos estéticos: spas chineses, salões de beleza e cabeleireiros africanos, lojas do comércio dito “étnico” ligado a imigrantes e portugueses descendentes de populações asiáticas ou africanas. Definimos esse passeio como “caminho do branqueamento” - parafraseando ironicamente o título de um dos mais famosos livros de Michael Jackson, Paths towards a clearing (1989). Considerando o corpo como um projeto em construção, pretendemos mostrar que os imaginários e os desejos ligados ao consumo desses tratamentos, assim como os padrões de beleza veiculados pelo marketing dos produtos de clareamento da pele, refletem e reproduzem variáveis sociais de género, classe e raça. Queremos também evidenciar como a maior parte dos produtos branqueadores, vendidos no centro da cidade, são proibidos pela legislação europeia de regulamentação de cosméticos, devido às altas concentrações de substâncias tóxicas. Essas substâncias, que circulam livremente nas redes do comercio informal, podem ser muito prejudiciais para a saúde dos consumidores, comportando severos riscos dermatológicos.",Article,0 , Saude e Sociedade,Jan 21,0,"
Download",0,0.7,46
STANDARD INDICATORS FOR SCIENCE SOCIAL APPROPRIATION PERSIST_EU ERASMUS+ PROJECT Lessons learned,"['Empar Vengut-Climent', 'Carolina Moreno Castro', 'Isabel Mendoza-Poudereux[...]', 'Nieves Verdejo']","This book is the result of a two-and-a-halfyear close collaboration between the seven partners of the Erasmus+ KA203 project “Knowledge, beliefs, perceptions about the science of European students (Persist_EU)”. One of the project’s main objectives was to develop a tool to evaluate European students’ initial knowledge when configuring their beliefs and perceptions about different science topics. Once the tool (platform) had been designed, the next step consisted of carrying out activities (Science camps), which would allow validating the platform and identifying changes in perception (through questionnaires with Likert scales), which students experienced during their participation in training activities, organised within the framework of the project. For this, five Science camps were organised in five European universities, two in central Europe (Germany, Slovakia), and three nations in southern Europe (Portugal, Spain and Italy). Therefore, we make sure to cover differences related to socio-geopolitical issues. The topics that were chosen for the debate were climate change, genetically-modified organisms (GMOs), complementary and alternative medicines (CAM) and vaccines, and it was expected that around 100 students would participate in each of the universities of the PERSIST_EU consortium (Valencia, Karlsruhe Institute of Technology, Trnava, Lisbon, and Vicenza).",Research,,,Mar 15,1,"
Download",0,0.6,10
Desenvolvimento Regional na UE e no Brasil Após a Crise de 2008 - Dinâmicas e Papel das Políticas Aplicadas [Regional Development in the EU and Brazil after the 2008 Crisis - Dynamics and Role of the Implemented Policies],"['Paulo Miguel Madeira', 'Mário Vale']",,Conference Paper,,,Aug 13,0,"
Request full-text",0,0.1,3
Tale of Two Cities: How Nature-Based Solutions Help Create Adaptive and Resilient Urban Water Management Practices in Singapore and Lisbon,"['Mengmeng Cui', 'Filipa Ferreira', 'Tze Kwan Fung', 'José Saldanha Matos']","Nature-based solutions (NbS) are increasingly recognized as viable tools for sustainable urban water management. This article explores the implementation of NbS in two distinct cities, Singapore and Lisbon, to demonstrate that NbS can work in very different contexts and spark new thoughts on the urban–nature relationship and to identify commonalities that drive and enable the implementation of NbS in different context. Literature review-based research was conducted to examine the types of NbS implemented, the common drivers, the governance model, and the plural functionalities of the solutions. The research shows that, despite the differences, the two cities shared common drivers (including water supply, flood control, and resident demand for green space) and goals, such as improving water quality and overall quality of life, through the deployment of NbS. With rapid urban expansion, water use increase, and the impacts of climate change, NbS can be effective tools to deliver integrated benefits and improve the liveability of cities.",Article,1 , Sustainability,,1,"
Download",0,1.5,39
The “Souths” of the “Wests”. Southern critique and comparative housing studies in Southern Europe and USA,['Simone Tulumello'],"Southern urban critique has enriched our understanding of global uneven development, but often ended up constructing a dichotomous understanding of two apparently homogeneous fields: the Global North (or West) and South. This has been particularly evident in housing studies. In this article, I advocate for a relational, multi-scalar and comparative approach to southern urban critique, capable of exposing quasi-colonial relations within the urban “West”; and apply it to the exploration of housing dynamics and systems in Southern Europe and Southern USA—two regions linked to their continental “cores” by historical patterns of uneven and combined development. Despite being characterized by different urban frameworks and housing systems, these regions have in common analogous patterns of globalization and neoliberalization, with similar impacts over housing, especially in the aftermaths of the global economic crisis. By discussing how global trends intersect with regional contexts, I aim to provide conceptual and epistemological instruments for deepening the analytical grasp and political relevance of southern (urban) critique.",Article,1 , Housing Studies,,0,"
Download",0,1.7,53
O impacto da evasão fiscal na performance orçamentária dos países,"['Felipe Nathan Ferreira dos Santos', 'Viviani Silva Lirio', 'Felippe Clemente']","Descrição: Resumo: A evasão fiscal constitui uma problemática de cunho socioeconômico que tem potencial para afetar de maneira direta e indireta a economia de um país, sobretudo pela dificuldade de se mensurar seu real valor, bem como pela impossibilidade de integração de seu devido enfrentamento por parte da sociedade. Entretanto, os debates e discussões acerca de tal problema têm sido realizados de maneira centrada em seus impactos microeconômicos, sendo os estudos dos seus efeitos e impactos macroeconômicos hodiernos e inclinados para a perquirição da arrecadação tributária. Assim, notando-se tal lacuna na literatura científica, que não tem abarcado importantes problemas de instabilidade econômica dos países, tal como o déficit orçamentário, o presente estudo visou identificar se a evasão fiscal pode ser considerada uma das causas dos distúrbios macroeconômicos dos países, validando e corroborando, dessa maneira, a discussão sobre a importância de sua mitigação. Por meio do uso de uma amostra de 158 países no período 1991-2015, o presente estudo buscou validar a hipótese de que maiores níveis de evasão fiscal implicam em maiores níveis de déficit orçamentário. Ademais, dado que a amostra coletada foi caracterizada por uma variedade de países que se discernem por diversos componentes socioeconômicos, os países foram estratificados em grupos de acordo com seus respectivos níveis de rendas e localizações hemisféricas. Para isso, foram criados dois modelos diferenciados pelo acréscimo dummies, e utilizadas as seguintes estratégias de estimação: MQO, Efeitos Fixos e Efeitos Aleatórios, dados em painel com termos de erro AR (1) e MMG-S. Os resultados encontrados p
… Read more",Research,,,,0,"
Request file",0,0.2,10
"A Tale of Two Pandemics in Three Countries: Portugal, Spain, and Italy","['André Peralta-Santos', 'Luis Saboga-Nunes', 'Pedro C. Magalhães']",,Chapter,,,May 1,0,"
Download",0,1.0,36
Crime e tecnologia: desafios culturais e políticos para a Europa,"['Nina Amelung', 'Rafaela Granja', 'Filipa Queirós[...]', 'Helena Machado']","Este livro aborda as relações entre ciência, cultura e política a partir do olhar sociológico sobre as implicações societais e éticas da presença da genética forense na prevenção da criminalidade e terrorismo na União Europeia. As contingências, controvérsias e expectativas dirigidas à genética forense num contexto híbrido, em que se cruzam agendas securitárias dos Estados-Nação e práticas de cientistas, de agentes policiais e mensagens dos meios de comunicação social, são retratadas neste livro coletivo em jeito de diagnóstico das turbulências com que se confronta a ciência quando é convocada para fora do seu habitat tradicional. O ponto nevrálgico desta obra é a análise da dimensão pública da genética forense quando este domínio de saber científico, sob a égide da neutralidade, é convocado para produzir conhecimento que possa ser prático e útil na identificação criminal. No contexto de uma sociedade rendida à aura simbólica da genética e à vertente benéfica da ciência no contributo para a proteção e segurança da sociedade, esta obra assume a função de desconstruir a dimensão distópica da ciência associada a processos de vigilância estatal e policial, que ameaçam liberdades civis e sujeitam populações vulneráveis a processos insidiosos de racismo, discriminação e estigmatização.",Book,,,,0,"
Download",0,2.2,36
The critical role of trust in experiencing and coping with energy poverty: Evidence from across Europe,"['Katrin Grossmann', 'GeorgeJiglau', 'Ute Dubois[...]', 'Anaïs Varo']","Trust is a fundamental ingredient of prosperous democracies. In Europe, trust in existing elected democratic institutions is fading while authoritarian nationalist movements grow. Experiences of neglect, ignorance, and inferiority are one explanation for this. This paper explores the link between the experiences of households in a state of energy poverty and their trust in institutions and social networks. Using qualitative data from ten different European countries, we show that a lack of trust in both public and private institutions is widespread among energy-poor households. Our interviewees show distrust in various dimensions. In their contacts with institutions, they report experiences of powerlessness, bad and unfair treatment, and feelings of inferiority. While some interviewees do trust single individuals within institutions, others trust only their own social networks and some have no trust in anyone. We further show how trust in networks or (people in) institutions can strengthen the coping capacities of energy-poor households while a lack of trust even cuts people off from the support they could attain and thus deepens their state of energy poverty.",Article,,,,0,"
Request full-text",3,4.5,73
Posfácio,['Vítor Sérgio Ferreira'],,Chapter,,,,0,"
Download",0,0.3,5
Identificaçao de Unides de Paisagem: metodologia aplicada a Portugal continental,"['Teresa Pinto-Correia', 'A. Cancela de Abreu', 'Rosário Oliveira']","Este artigo apresenta os conceitos e a metodologia utilizados no estudo ""Identificação e Caracterização da Paisagem em Portugal Continental"", elaborado para a DGOT-DU, Ministério do Ambiente e Ordenamento do Território, pelo Departamento de Planeamento Biofísico e Paisagístico da Universidade de Évora, entre 1999 e 2001. A abordagem metodológica adoptada fundamenta-se, por um lado, nas metodologias utilizadas recentemente para estudos semelhantes realizados noutros países da Europa e na forma como a paisagem tem vindo a ser considerada em vários documentos estratégicos ao nível europeu, e por outro lado na preocupação, por parte da equipa, de considerar a paisagem numa perspectiva holística, contemplando as suas várias componentes: ecológica, cultural, socio-económica e sensorial. Para definir as unidades de paisagem, ao cruzamento da cartografia relativa a variáveis seleccionadas juntam-se assim a análise da imagem de satélite e as observações de campo, mas também uma avaliação por peritagem do caracter e coerência da paisagem. O resultado é uma abordagem flexível, que combina uma análise objectiva com uma outra mais subjectiva, sendo a combinação das duas considerada fundamental pela equipa para a verdadeira apreensão da paisagem. This paper presents the concepts and methodology used in the study ""Identification and characterisation of landscape in continental Portugal"" undertaken by the Department of Landscape and Biophysical Planning of the University of Evora for the General Directorate for Spatial Planning and Urban Development (DGOT-DU) at the Ministry of the Environment and Spatial Planning, between 1999 and 2001. On the on
… Read more",Article,,,Oct 21,1,"
Request full-text",13,6.8,35
Vacaciones en Paz: los refugiados saharauis entre el activismo político y la solidaridad española,['Rita Reis'],,Chapter,,,Oct 9,0,"
Request full-text",0,,0
Practical and Ethical Dilemmas in Researching Sensitive Topics with Populations Considered Vulnerable,"['Ana Patrícia Hilário', 'Fábio Rafael Augusto']","This book seeks to support social science researchers who interact with vulnerability and/or sensitivity in the context of their research. Whilst there has been some important debate about the theoretical, methodological and ethical issues of conducting research on sensitive topics, and/or with vulnerable populations, the number of scholarly publications focused solely on these topics is limited and not up to date. The book intends to fill this gap by providing various research experiences, as well as the elements that characterize them. The articles selected for this book intend, first and foremost, to stimulate reflexivity amongst the use of the concepts of sensitive topics and vulnerable groups, and to provide tools that will allow researchers to improve their research practices The book integrates several articles that explore a wide range of dilemmas that, to a certain extent, might allow the reader to access the backstage of this type of research. The reader will find here a rich and fruitful space for theoretical and empirical reflection, where several social science researchers with different backgrounds share their experiences and research paths in a rigorous and creative way.",Book,,,,1,"
Download",0,0.7,5
Data on European kitchen layouts belonging to vulnerable consumers (elderly people and young families with children or pregnant women) and risk-takers (young single men),"['Octavian Augustin Mihalache', 'Trond Møretrø', 'Daniela Borda[...]', 'Anca Nicolau']","The data presented here capture the structure of kitchen layouts belonging to consumers vulnerable to foodborne diseases and food risk-takers. Data were collected in the frame of the SafeConsume project by multidisciplinary research teams that visited consumers during preparing a meal and had the possibility to examine their cooking routines. Distances between sink and stove, sink and refrigerator, stove and refrigerator, sink and working place (countertop or table), stove and working place were analysed to correlate food safety practices applied during cooking with kitchen arrangements. The results arising from analysing the ergonomics of kitchens versus potential cross-contamination events are presented in Mihalache et al., [1]. These data contribute to a better understanding of real kitchen layouts and can be used as a starting point for future research regarding food safety-oriented arrangements instead of ergonomics-focused designs, for food safety risk assessments, as study cases for explaining specific measures that can be established to improve food handling and hygiene practices in homes and for sociological research pointing consumers’ behaviour during cooking.",Article,1 , Data in Brief,,0,"
Download",0,3.0,41
Correction to: Communicating Science and Technology in Society,"['Ana Delicado', 'Fabienne Crettaz von Roten', 'Katarina Prpić']","Inadvertently, this book was published with incorrect affiliation of the editor Katarina Prpić in the copyright page and an “About the Editors” section was not included in the front matter.",Chapter,,,,0,"
Request full-text",0,0.3,14
"HIstória Económica Contemporânea. Portugal, 1808-2000","['António Costa Pinto', 'Nuno Gonçalo Monteiro', 'Jorge Pedreira[...]', 'Luciano Amaral']","A transformação económica vivida por Portugal ao longo destes duzentos anos de história contemporânea é descrita de forma sintética e didática Historia Economica Contemporanea pelos cinco especialistas em História Económica que, sob a coordenação dos professores Nuno Gonçalo Monteiro e António Costa Pinto, dão forma a este volume imprescindível para compreender a realidade atual da economia e a sociedade portuguesa.",Book,,,,0,"
Download",0,2.5,94
Names and Naming,['Joao Pina-Cabral'],"The category ‘personal name’ describes a centrally important aspect of all known forms of human life, even if the actual way such names are attributed and used has varied immensely from region to region and across time. People start working on their names as they enter language and sociality. Therefore, our names carry within them specific, localized histories of personhood and belonging, both collective and singular. This article focuses on the ways in which names are functionally diverse, how they reflect our collective belongings, how they position us by relation to other people, namely in terms of hierarchic relations, and how they alter during the person's life course.",Article,,,,0,"
Download",2,2.2,65
"As Rapinas Nocturnas na Cultura Popular Portuguesa – pequenas histórias COORDENAÇÃO/COLIGIDO POR: Artur Vaz Oliveira, Célia Gomes, Filipa Soares","['Filipa F. Soares', 'Artur Vaz Oliveira', 'Célia Gomes']",,Book,,,Aug 14,0,"
Download",0,,0
Da Clandestinidade à Reconversão Urbana - História e reflexões sobre o processo urbano dos Redondos e da Quinta das Laranjeiras [From Clandestinity to Urban Reconversion - History and reflections on the urban process of Redondos and Quinta das Laranjeiras],"['Jorge Malheiros', 'Marina Carreiras', 'Paulo Miguel Madeira[...]', 'Anselmo Amílcar']","This book aims to document and share the history of Redondos and Quinta das Laranjeiras, territories located on the south bank of the Metropolitan Area of Lisbon, more precisely in the municipality of Seixal, which, like so many others in its vicinity, emerged in a ""clandestine"" manner and were subsequently subjected to urban reconversion. Since these are not unique and isolated cases, their reading and interpretation provides a set of extremely valuable and elucidative elements about the reconversion processes of illegal neighbourhoods in the metropolitan peripheries, adding some more elements to the technical and academic analyses that have been made over the last decades. [Este livro tem como objetivo documentar e divulgar a história dos Redondos e da Quinta das Laranjeiras, territórios inseridos na margem sul da Área Metropolitana de Lisboa, mais propriamente no concelho do Seixal, que, como tantos outros na sua vizinhança, surgiram de forma ""clandestina"" e foram posteriormente alvo de reconversão urbanística. Porque não se trata de casos únicos e isolados, a sua leitura e interpretação proporcionam um conjunto de elementos extremamente valiosos e elucidativos acerca dos processos de reconversão de bairros clandestinos nas periferias metropolitanas, acrescentado mais alguns elementos às análises técnicas e académicas que se têm vindo a fazer ao longo das últimas décadas.]",Book,,,Aug 9,1,"
Request full-text",0,0.2,6
Sobre la creciente irrelevancia de América Latina,"['Luis L. Schenoni', 'Andrés Malamud']","En este artículo demostramos la pérdida de relevancia relativa de América Latina (esto es, en comparación con otras regiones del mun-do) en términos estructurales y comportamentales (es decir, por lo que son y por lo que hacen los Estados de la región). Nuestra perspectiva es de largo plazo: vamos más allá de la coyuntura para demostrar, con datos duros, que la región se encuentra en una trayectoria declinante desde hace décadas y que hoy, coherente con su historia, mantiene esa trayectoria. Mentía Joan Manuel Serrat: puede ser triste la verdad. Pero aceptarla es el primer paso para encontrar el remedio. El apogeo de América Latina brilla a sus espaldas. A lo largo del últi-mo siglo, la región perdió posiciones en todos los indicadores de rele-vancia disponibles: proporción de la población mundial, peso estraté-gico, volumen comercial, proyección militar y capacidad diplomática. Este artículo convoca a un realismo esperanzado: si la estructura tira para abajo, hay que compensarla con agencia. Un diagnóstico co-rrecto es el primer paso para superar tanto el negacionismo, que ig-nora la realidad, como el declinismo, que rechaza la esperanza. Luis Schenoni: es investigador posdoctoral en el departamento de Política y Administra-ción Pública de la Universidad de Constanza. Tiene un doctorado por la Universidad de Notre Dame y se especializa en conflictos armados y política exterior latinoamericana. Andrés Malamud: es investigador principal del Instituto de Ciencias Sociales de la Uni-versidad de Lisboa. Tiene un doctorado por el Instituto Universitario Europeo y se espe-cializa en integración regional comparada y política latinoamericana. Palabras claves: globalización, indicadores estructurale
… Read more",Article,,,Feb 26,0,"
Download",5,9.9,179
"Disasters, environmental changes and migration in historical perspective, an interview with Uwe Lübken","['Ana Isabel Queiroz', 'Inês Gomes', 'Filipa F. Soares']",,Article,,,Sep 2,0,"
Request full-text",1,1.8,37
"EU RESEARCH ON SOCIAL SCIENCES AND HUMANITIES New kinds of families, new kinds of social care SOCCARE Project Families, Work and Social Care in Europe, European Commission Directorate-General for Research Families, Work and Social Care in Europe A qualitative study of care arrangements in Finland, France, Italy, Portugal and the UK ISBN 92-894-8453-5","['Sonia Vladimira Correia', 'Rossana Trifiletti', 'José Manuel Sousa de São José[...]', 'Claude Martin']",https://scholar.google.pt/scholar?hl=pt-PT&as_sdt=0%2C5&q=ISBN+92-894-8453-5&btnG=,Technical Report,,,Mar 26,0,"
Request full-text",1,0.8,17
"AUTONOMIA, CONTROLE E APOIO: UMA ANÁLISE DA RELAÇÃO ENTRE PRÁTICAS DE CONSUMO DE ALIMENTOS E OBESIDADE SOB A LENTE DA TEORIA DA PRÁTICA","['Marluce Dantas de Freitas Lodi', 'Joao Sauerbronn', 'Monica Truninger']",,Article,0 , Gestão & Planejamento,,0,"
Download",0,0.1,3
Technocratic attitudes and voting behaviour ten years after the Eurozone crisis: Evidence from the 2019 EP elections,"['Lea Heyne', 'Marina Costa Lobo']","The onset of the Great Recession raised the profile of technocracy, or government by experts, as a contrasting model to democracy. Yet, there is little research on how attitudes towards technocracy may impact European citizens' political behaviour. Moreover, the consistency of technocracy supporters' political attitudes, especially towards the EU, is questionable. This paper uses new survey panel data collected before and after the European parliament elections in May 2019 in six countries (Belgium, Germany, Greece, Ireland, Portugal and Spain). We investigate how citizens’ technocratic attitudes affect their voting behaviour in the European elections. We find evidence that citizens with technocratic attitudes are less likely to support mainstream parties, and tend to either abstain or, if they vote, to give their vote to anti-system parties, especially from the populist right. In addition, by distinguishing technocracy supporters according to their partisanship, we conclude that technocracy is a thin ideology that can be combined with different patterns of political support: while many technocracy supporters have no party identification or support non-mainstream parties and show dissatisfaction with democracy and the EU, another subgroup of technocracy supporters identifies with a mainstream political party and show above average political support and support for the EU.",Article,1 , Electoral Studies,Apr 19,1,"
Download",2,2.2,39
ESPON 2.3.1_National Report Portugal,"['Joao Morais Mourato', 'João Ferrão']",As part of a wider Research Co-financed by the European Community through the Interreg III ESPON Programme - ESPON project 2.3.1 Application and effects of the ESDP in the Member States(https://www.espon.eu/sites/default/files/attachments/fr-2.3.1-full_rev_Jan2007.pdf) a series of national reports were produced. This is the Portuguese Report.,Technical Report,,,,0,"
Request full-text",0,0.5,7
