title,authers,abstract,type,date_pub,journal,date_added,figuers,full_text,citation,interest,reads
Review of The Factor Influencing and Measurements of Financial Well-Being,"['Amirah shazana Magli', 'Mohamad Fazli Sabri', 'Husniyah Abd. Rahim']","Various indicators have been used to analyse the financial well-being of households during the last few decades (i.e. household income, financial debt, economic, social, financial health, and psychology). Financial well-being, on the other hand, cannot be quantified just on the basis of these few characteristics. It encompasses a variety of factors that influence financial well-being. Thus, this study will examine both objective and subjective qualities, or both subjectively or objectively traits, that contribute to the definition of financial well-being in three selected developed, developing, and underdeveloped countries. The authors conduct a systematic review of the literature (SLR) to inform future research on financial well-being. Identifying prior conceptualisations and definitions of financial well-being was the primary goal of this systemic literature review. Next, the second goal was ascertaining factors that influence financial well-being in three distinct nations. These countries were divided into three categories: developed, developing, and underdeveloped countries. A systematic review enables a researcher to identify the most pertinent papers to address the study issue while minimising errors. As a result of the findings, a subjective method is recognised as a more inclusive technique than an objective approach for defining and measuring a complex and personal phenomenon such as financial well-being. This study is intended to stimulate scholars to continue developing knowledge to enable financial institutions to adopt proactive measures to improve financial well-being.",Article,,,Dec 10,0,"
Download",0,0,11
Discernment from the Youth Standpoint upon Young Leaderships in Politics: A Case Study in Malaysia,"['Bryan Nathen', 'Nur Shuhamin Nazuri', 'Siti Shazwani Ahmad Suhaimi[...]', 'Saiful Nujaimi Abdul Rahman']","In the earlier days of politics, youths were apathetic in the field of politics as the culture of politics was more suited to the older generation. This is because the older generation had more opportunities to cast partisan votes and developed stronger affiliations to the party for which they voted. However, with the ability to access information and engage online for everyone, this heterogeneous culture has given Malaysian youths a new and tangible existence in the scene of politics. Therefore, the purposes of this study is to explore the issues faced by youths in politics, how can aspiring politicians communicate effectively with youths today and to understand how does political communication work in youth circles. The study interviewed fifteen respondents, which all of them were university students between the ages of 18 and 35. The data collection strategy was an in-depth interview followed by a semi-structured interview protocol. Through the thematic analysis, this study found that there are still barriers surrounding politics, which are age, experience, and general perception between old and new politicians, including education, which seems to be a recurring topic. Furthermore, this research also spotted out that females do not have a significant share of voice in politics. This has concluded that the youth political environment remains an undeveloped area in Malaysia.",Article,,,Dec 7,0,"
Download",0,0,16
The Financial Health and The Usage of Financial Technology among Young Adults,"['Mohamad Fazli Sabri', 'Husniyah Abd. Rahim', 'Nik Ahmad Sufian Burhan[...]', 'Mervin Anthony']",,Article,,,Dec 7,0,"
Download",0,1,33
"The Level of Self-concept, School Culture and School Climateamong Students in Selangor","['Sabarnur Abd Razak', 'Amna Md Noor', 'Azlina Mohd Khir']",,Article,,,Nov 30,1,"
Download",0,0,12
Factors of ICT Adoption and Cultural Preservation among the Kadazandusun Community in Sabah,"['Fang Xi Xue', 'Sarjit S. Gill', 'Mohd Roslan Rosnon', 'Ahmad Tarmizi Talib']",,Article,,,Nov 29,0,"
Request full-text",0,0,7
Personal Values as Predictors of Identity Formation among Nigerian University Students,"['Adetumilara Adebo', 'Hanina H. Hamsan', 'Haslinda Abdullah', 'Nobaya Ahmad']",,Article,,,Nov 29,0,"
Request full-text",0,0,11
Analysis on the Instrumental and Experiential Attitudes towards Bribery among Youths from Different Types of Primary and Secondary Schools in Malaysia,"['Lim Mengzhen', 'Wan MUNIRA Wan Jaafar', 'Azlina Mohd Khir', 'Hanina H. Hamsan']",,Article,,,,0,"
Request full-text",0,0,10
A Review on Empowering Farmers through Technology Adoption towards Poverty Alleviation in Developing Countries,"['Muthubandage Mahinda Herath', 'Nobaya Ahmad', 'Mohammad Mujaheed Hassan', 'Wan MUNIRA Wan Jaafar']",,Article,,,Nov 29,1,"
Download",0,0,12
Agricultural Extension among the Farming Community in Sri Lanka,"['Muthubandage Mahinda Herath', 'Nobaya Ahmad', 'Mohammad Mujaheed Hassan', 'Wan MUNIRA Wan Jaafar']",,Article,,,,0,"
Download",0,0,7
Applying the Nominal Group Technique for Specifying the Interacting Dimensions Affecting Adherence to Post–Sharps Injury Follow-Up Services,"['Abdullah Aliff Abdul Wahab', 'Rosnah Ismail', 'Asnarulkhadi Abu Samah[...]', 'Halim Ismail']","Scale of adherence to post–sharps injury follow-up services among healthcare workers is uncommon compared to medication adherence scale. To develop a novel and culturally adapted scale, stakeholders should be consulted to specify dimensions by deducing it from the existing framework. This study was to demonstrate how health stakeholders were consulted to specify the dimensions. This study employed two sessions of Nominal Group Technique. Each session consisted of 12 purposive-sampled mixed participants i.e., healthcare managers and providers. A four-step sequential protocol was used for collecting participants’ key ideas on what adherence factors in post–sharps injury follow-up services: silent idea generation, round-robin collection, idea clarification, and ranking. Similar ideas were clustered and coded with an appropriate group theme and categorized it into subdimensions. Results: A total of 116 key ideas, yielding 13 and 10 themes in session 1 and 2, respectively. Those themes were coded into 16 sub-dimensions affecting adherence. They were distributed under five emerged dimensions in decreasing order of relative importance: (a) healthcare team and system-related factors; (b) patient-related factors; (c) therapy-related factors; and (d) condition-related factors. These findings guide researchers in developing culturally adapted items for measuring the level of adherence to post–sharps injury follow-up services.",Article,1 , Qualitative Report,Nov 26,0,"
Request full-text",0,0,3
Does Good Governance Strengthen the Intelligence-Happiness Nexus?,"['Siti Shazwani Ahmad Suhaimi', 'Nik Ahmad Sufian Burhan', 'Mohd Najmi Daud', 'Abdul Razak Abdul Rahman']",,Article,9 , The Mankind Quarterly,Nov 1,0,"
Download",1,0,19
"Populations with Higher Average Intelligence Are Healthier, but Do They Smoke Fewer Cigarettes?","['Siti Shazwani Ahmad Suhaimi', 'Nik Ahmad Sufian Burhan', 'Abdul Razak Abdul Rahman', 'Mohd Najmi Daud']",,Article,9 , The Mankind Quarterly,,0,"
Download",1,0,5
A Systematic Review on Adaptation Practices in Aquaculture towards Climate Change Impacts,"['Asnarulkhadi Abu Samah', 'Hayrol Azril Mohamed Shaffril', 'Mohd Fauzi Fadzil[...]', 'Khairuddin Idris']","The impact of climate change is one of the many challenges faced by aquaculture communities nowadays. Only a limited number of articles have attempted to systematically review available literature in this field, which has led to the current study, aiming to develop a systematic review related to the practice of adapting to climate change among aquaculture communities. This systematic review was guided by the PRISMA Statement (Preferred Reporting Items for Systematic reviews and Meta-Analyses) in its systematic searching strategy on Scopus, Web of Science, and Google Scholar, resulting in the selection of 20 related studies. All selected articles were assessed using the Mixed Method Appraisal Tool (MMAT). Employing thematic analysis, five main themes resulted, namely Governmental (five subthemes), Community (three subthemes), Facilities (five subthemes), Temperature (two subthemes) and Financial (three subthemes), along with 18 subthemes. Based on the pattern of previous studies, the review presented several recommendations for scholars, agencies, and communities to consider in future.",Article,1 , Sustainability,Oct 20,1,"
Download",0,3,90
Deliberation of Gaming Addiction to Physical Activity and Health: A Case Study in South Korea,"['Razif Sazali', 'Siti Shazwani Ahmad Suhaimi', 'Nur Shuhamin Nazuri[...]', 'Jong-Young Lee']","Every country is working on refining their latest technology to enables people to gain satisfaction in life. Playing games is considered one of the ways to socialize and meet around and create bonding. However, study in South Korea and China revealed that 24% of children in the respective country are diagnosed with heavy internet addiction especially in gaming. Hence, the current study attempted to determine the effect of virtual mobile and computer gaming on physical and health among undergraduate students at the University of Suwon (USW), South Korea. Through a quantitative survey among University of Suwon students, this study confirmed high level of daily routine activity, sleeping disorder, and anxiety. On the other hand, they also have moderate levels of depression and low level of social dysfunction. This study concluded that in general, the undergraduate students in Suwon University have moderate health level and the students are still facing the consequences of the effects of addiction due to heavy usage on mobile and computer gaming.",Article,,,Oct 18,1,"
Download",0,1,139
